#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Water Detect,Button Down,Button Up,Host Connected,End of File
13428,09/14/2024 16:20:00,27.43,-20.33,7.35,,,,,
13429,09/14/2024 16:30:00,27.43,-20.38,7.36,,,,,
13430,09/14/2024 16:40:00,27.43,-20.39,7.36,,,,,
13431,09/14/2024 16:50:00,27.46,-20.38,7.36,,,,,
13432,09/14/2024 17:00:00,27.46,-20.42,7.36,,,,,
13433,09/14/2024 17:10:00,27.48,-20.45,7.36,,,,,
13434,09/14/2024 17:20:00,27.48,-20.42,7.36,,,,,
13435,09/14/2024 17:30:00,27.51,-20.47,7.36,,,,,
13436,09/14/2024 17:40:00,27.51,-20.49,7.36,,,,,
13437,09/14/2024 17:50:00,27.53,-20.50,7.36,,,,,
13438,09/14/2024 18:00:00,27.53,-20.52,7.36,,,,,
13439,09/14/2024 18:10:00,27.55,-20.52,7.36,,,,,
13440,09/14/2024 18:20:00,27.58,-20.53,7.36,,,,,
13441,09/14/2024 18:30:00,27.58,-20.53,7.36,,,,,
13442,09/14/2024 18:40:00,27.58,-20.53,7.36,,,,,
13443,09/14/2024 18:50:00,27.60,-20.53,7.36,,,,,
13444,09/14/2024 19:00:00,27.60,-20.52,7.36,,,,,
13445,09/14/2024 19:10:00,27.60,-20.49,7.36,,,,,
13446,09/14/2024 19:20:00,27.60,-20.50,7.36,,,,,
13447,09/14/2024 19:30:00,27.63,-20.50,7.36,,,,,
13448,09/14/2024 19:40:00,27.63,-20.52,7.36,,,,,
13449,09/14/2024 19:50:00,27.63,-20.52,7.36,,,,,
13450,09/14/2024 20:00:00,27.63,-20.50,7.36,,,,,
13451,09/14/2024 20:10:00,27.63,-20.47,7.36,,,,,
13452,09/14/2024 20:20:00,27.60,-20.50,7.36,,,,,
13453,09/14/2024 20:30:00,27.60,-20.50,7.36,,,,,
13454,09/14/2024 20:40:00,27.60,-20.52,7.36,,,,,
13455,09/14/2024 20:50:00,27.60,-20.50,7.36,,,,,
13456,09/14/2024 21:00:00,27.58,-20.50,7.36,,,,,
13457,09/14/2024 21:10:00,27.58,-20.45,7.36,,,,,
13458,09/14/2024 21:20:00,27.58,-20.53,7.36,,,,,
13459,09/14/2024 21:30:00,27.55,-20.52,7.36,,,,,
13460,09/14/2024 21:40:00,27.55,-20.52,7.36,,,,,
13461,09/14/2024 21:50:00,27.53,-20.50,7.36,,,,,
13462,09/14/2024 22:00:00,27.53,-20.49,7.36,,,,,
13463,09/14/2024 22:10:00,27.53,-20.44,7.36,,,,,
13464,09/14/2024 22:20:00,27.51,-20.47,7.36,,,,,
13465,09/14/2024 22:30:00,27.51,-20.47,7.36,,,,,
13466,09/14/2024 22:40:00,27.48,-20.49,7.36,,,,,
13467,09/14/2024 22:50:00,27.48,-20.49,7.36,,,,,
13468,09/14/2024 23:00:00,27.46,-20.49,7.36,,,,,
13469,09/14/2024 23:10:00,27.46,-20.47,7.36,,,,,
13470,09/14/2024 23:20:00,27.43,-20.47,7.36,,,,,
13471,09/14/2024 23:30:00,27.41,-20.47,7.36,,,,,
13472,09/14/2024 23:40:00,27.41,-20.49,7.36,,,,,
13473,09/14/2024 23:50:00,27.38,-20.50,7.36,,,,,
13474,09/15/2024 00:00:00,27.38,-20.49,7.36,,,,,
13475,09/15/2024 00:10:00,27.36,-20.49,7.36,,,,,
13476,09/15/2024 00:20:00,27.36,-20.49,7.36,,,,,
13477,09/15/2024 00:30:00,27.33,-20.49,7.36,,,,,
13478,09/15/2024 00:40:00,27.31,-20.49,7.36,,,,,
13479,09/15/2024 00:50:00,27.31,-20.50,7.36,,,,,
13480,09/15/2024 01:00:00,27.28,-20.50,7.36,,,,,
13481,09/15/2024 01:10:00,27.28,-20.50,7.36,,,,,
13482,09/15/2024 01:20:00,27.26,-20.50,7.36,,,,,
13483,09/15/2024 01:30:00,27.23,-20.50,7.36,,,,,
13484,09/15/2024 01:40:00,27.23,-20.49,7.36,,,,,
13485,09/15/2024 01:50:00,27.21,-20.49,7.36,,,,,
13486,09/15/2024 02:00:00,27.21,-20.49,7.36,,,,,
13487,09/15/2024 02:10:00,27.19,-20.49,7.36,,,,,
13488,09/15/2024 02:20:00,27.16,-20.50,7.36,,,,,
13489,09/15/2024 02:30:00,27.16,-20.47,7.36,,,,,
13490,09/15/2024 02:40:00,27.14,-20.49,7.36,,,,,
13491,09/15/2024 02:50:00,27.14,-20.49,7.36,,,,,
13492,09/15/2024 03:00:00,27.11,-20.39,7.36,,,,,
13493,09/15/2024 03:10:00,27.09,-20.39,7.36,,,,,
13494,09/15/2024 03:20:00,27.09,-20.41,7.36,,,,,
13495,09/15/2024 03:30:00,27.06,-20.41,7.36,,,,,
13496,09/15/2024 03:40:00,27.04,-20.41,7.36,,,,,
13497,09/15/2024 03:50:00,27.04,-20.42,7.36,,,,,
13498,09/15/2024 04:00:00,27.01,-20.44,7.36,,,,,
13499,09/15/2024 04:10:00,27.01,-20.44,7.36,,,,,
13500,09/15/2024 04:20:00,26.99,-20.44,7.36,,,,,
13501,09/15/2024 04:30:00,26.96,-20.47,7.36,,,,,
13502,09/15/2024 04:40:00,26.96,-20.47,7.36,,,,,
13503,09/15/2024 04:50:00,26.94,-20.49,7.36,,,,,
13504,09/15/2024 05:00:00,26.94,-20.49,7.36,,,,,
13505,09/15/2024 05:10:00,26.92,-20.50,7.36,,,,,
13506,09/15/2024 05:20:00,26.92,-20.49,7.36,,,,,
13507,09/15/2024 05:30:00,26.89,-20.45,7.36,,,,,
13508,09/15/2024 05:40:00,26.87,-20.45,7.36,,,,,
13509,09/15/2024 05:50:00,26.87,-20.47,7.36,,,,,
13510,09/15/2024 06:00:00,26.84,-20.45,7.36,,,,,
13511,09/15/2024 06:10:00,26.84,-20.45,7.36,,,,,
13512,09/15/2024 06:20:00,26.82,-20.45,7.36,,,,,
13513,09/15/2024 06:30:00,26.79,-20.47,7.36,,,,,
13514,09/15/2024 06:40:00,26.79,-20.45,7.36,,,,,
13515,09/15/2024 06:50:00,26.77,-20.45,7.36,,,,,
13516,09/15/2024 07:00:00,26.77,-20.47,7.36,,,,,
13517,09/15/2024 07:10:00,26.74,-20.45,7.36,,,,,
13518,09/15/2024 07:20:00,26.72,-20.47,7.36,,,,,
13519,09/15/2024 07:30:00,26.72,-20.47,7.36,,,,,
13520,09/15/2024 07:40:00,26.70,-20.47,7.36,,,,,
13521,09/15/2024 07:50:00,26.70,-20.47,7.36,,,,,
13522,09/15/2024 08:00:00,26.67,-20.47,7.36,,,,,
13523,09/15/2024 08:10:00,26.67,-20.49,7.36,,,,,
13524,09/15/2024 08:20:00,26.65,-20.49,7.36,,,,,
13525,09/15/2024 08:30:00,26.65,-20.49,7.36,,,,,
13526,09/15/2024 08:40:00,26.65,-20.49,7.36,,,,,
13527,09/15/2024 08:50:00,26.62,-20.49,7.36,,,,,
13528,09/15/2024 09:00:00,26.62,-20.50,7.36,,,,,
13529,09/15/2024 09:10:00,26.62,-20.50,7.36,,,,,
13530,09/15/2024 09:20:00,26.62,-20.49,7.36,,,,,
13531,09/15/2024 09:30:00,26.62,-20.49,7.36,,,,,
13532,09/15/2024 09:40:00,26.62,-20.49,7.36,,,,,
13533,09/15/2024 09:50:00,26.62,-20.49,7.36,,,,,
13534,09/15/2024 10:00:00,26.62,-20.49,7.36,,,,,
13535,09/15/2024 10:10:00,26.62,-20.50,7.36,,,,,
13536,09/15/2024 10:20:00,26.62,-20.50,7.36,,,,,
13537,09/15/2024 10:30:00,26.62,-20.50,7.36,,,,,
13538,09/15/2024 10:40:00,26.65,-20.50,7.36,,,,,
13539,09/15/2024 10:50:00,26.65,-20.49,7.36,,,,,
13540,09/15/2024 11:00:00,26.65,-20.49,7.36,,,,,
13541,09/15/2024 11:10:00,26.67,-20.45,7.36,,,,,
13542,09/15/2024 11:20:00,26.70,-20.44,7.36,,,,,
13543,09/15/2024 11:30:00,26.70,-20.47,7.36,,,,,
13544,09/15/2024 11:40:00,26.72,-20.45,7.36,,,,,
13545,09/15/2024 11:50:00,26.74,-20.45,7.36,,,,,
13546,09/15/2024 12:00:00,26.77,-20.45,7.36,,,,,
13547,09/15/2024 12:10:00,26.79,-20.45,7.36,,,,,
13548,09/15/2024 12:20:00,26.82,-20.45,7.36,,,,,
13549,09/15/2024 12:30:00,26.84,-20.44,7.36,,,,,
13550,09/15/2024 12:40:00,26.89,-20.42,7.36,,,,,
13551,09/15/2024 12:50:00,26.92,-20.41,7.36,,,,,
13552,09/15/2024 13:00:00,26.96,-20.39,7.36,,,,,
13553,09/15/2024 13:10:00,26.99,-20.39,7.36,,,,,
13554,09/15/2024 13:20:00,27.04,-20.38,7.36,,,,,
13555,09/15/2024 13:30:00,27.06,-20.36,7.36,,,,,
13556,09/15/2024 13:40:00,27.09,-20.36,7.36,,,,,
13557,09/15/2024 13:50:00,27.11,-20.34,7.36,,,,,
13558,09/15/2024 14:00:00,27.14,-20.30,7.35,,,,,
13559,09/15/2024 14:10:00,27.16,-20.27,7.35,,,,,
13560,09/15/2024 14:20:00,27.19,-20.27,7.35,,,,,
13561,09/15/2024 14:30:00,27.19,-20.27,7.35,,,,,
13562,09/15/2024 14:40:00,27.19,-20.27,7.35,,,,,
13563,09/15/2024 14:50:00,27.19,-20.31,7.35,,,,,
13564,09/15/2024 15:00:00,27.19,-20.34,7.36,,,,,
13565,09/15/2024 15:10:00,27.19,-20.36,7.36,,,,,
13566,09/15/2024 15:20:00,27.21,-20.38,7.36,,,,,
13567,09/15/2024 15:30:00,27.21,-20.39,7.36,,,,,
13568,09/15/2024 15:40:00,27.21,-20.39,7.36,,,,,
13569,09/15/2024 15:50:00,27.21,-20.39,7.36,,,,,
13570,09/15/2024 16:00:00,27.21,-20.41,7.36,,,,,
13571,09/15/2024 16:10:00,27.23,-20.44,7.36,,,,,
13572,09/15/2024 16:20:00,27.23,-20.44,7.36,,,,,
13573,09/15/2024 16:30:00,27.23,-20.44,7.36,,,,,
13574,09/15/2024 16:40:00,27.26,-20.45,7.36,,,,,
13575,09/15/2024 16:50:00,27.26,-20.47,7.36,,,,,
13576,09/15/2024 17:00:00,27.28,-20.47,7.36,,,,,
13577,09/15/2024 17:10:00,27.31,-20.49,7.36,,,,,
13578,09/15/2024 17:20:00,27.31,-20.49,7.36,,,,,
13579,09/15/2024 17:30:00,27.33,-20.49,7.36,,,,,
13580,09/15/2024 17:40:00,27.33,-20.49,7.36,,,,,
13581,09/15/2024 17:50:00,27.36,-20.49,7.36,,,,,
13582,09/15/2024 18:00:00,27.38,-20.50,7.36,,,,,
13583,09/15/2024 18:10:00,27.38,-20.49,7.36,,,,,
13584,09/15/2024 18:20:00,27.41,-20.50,7.36,,,,,
13585,09/15/2024 18:30:00,27.43,-20.52,7.36,,,,,
13586,09/15/2024 18:40:00,27.43,-20.50,7.36,,,,,
13587,09/15/2024 18:50:00,27.46,-20.52,7.36,,,,,
13588,09/15/2024 19:00:00,27.46,-20.52,7.36,,,,,
13589,09/15/2024 19:10:00,27.48,-20.50,7.36,,,,,
13590,09/15/2024 19:20:00,27.48,-20.47,7.36,,,,,
13591,09/15/2024 19:30:00,27.51,-20.47,7.36,,,,,
13592,09/15/2024 19:40:00,27.51,-20.47,7.36,,,,,
13593,09/15/2024 19:50:00,27.51,-20.47,7.36,,,,,
13594,09/15/2024 20:00:00,27.51,-20.44,7.36,,,,,
13595,09/15/2024 20:10:00,27.53,-20.45,7.36,,,,,
13596,09/15/2024 20:20:00,27.53,-20.47,7.36,,,,,
13597,09/15/2024 20:30:00,27.53,-20.47,7.36,,,,,
13598,09/15/2024 20:40:00,27.53,-20.49,7.36,,,,,
13599,09/15/2024 20:50:00,27.53,-20.49,7.36,,,,,
13600,09/15/2024 21:00:00,27.53,-20.50,7.36,,,,,
13601,09/15/2024 21:10:00,27.53,-20.52,7.36,,,,,
13602,09/15/2024 21:20:00,27.53,-20.52,7.36,,,,,
13603,09/15/2024 21:30:00,27.51,-20.53,7.36,,,,,
13604,09/15/2024 21:40:00,27.51,-20.53,7.36,,,,,
13605,09/15/2024 21:50:00,27.51,-20.53,7.36,,,,,
13606,09/15/2024 22:00:00,27.51,-20.53,7.36,,,,,
13607,09/15/2024 22:10:00,27.51,-20.55,7.36,,,,,
13608,09/15/2024 22:20:00,27.51,-20.55,7.36,,,,,
13609,09/15/2024 22:30:00,27.48,-20.55,7.36,,,,,
13610,09/15/2024 22:40:00,27.48,-20.55,7.36,,,,,
13611,09/15/2024 22:50:00,27.48,-20.55,7.36,,,,,
13612,09/15/2024 23:00:00,27.48,-20.55,7.36,,,,,
13613,09/15/2024 23:10:00,27.46,-20.56,7.36,,,,,
13614,09/15/2024 23:20:00,27.46,-20.56,7.36,,,,,
13615,09/15/2024 23:30:00,27.46,-20.56,7.36,,,,,
13616,09/15/2024 23:40:00,27.43,-20.56,7.36,,,,,
13617,09/15/2024 23:50:00,27.43,-20.58,7.36,,,,,
13618,09/16/2024 00:00:00,27.43,-20.58,7.36,,,,,
13619,09/16/2024 00:10:00,27.41,-20.58,7.36,,,,,
13620,09/16/2024 00:20:00,27.41,-20.59,7.36,,,,,
13621,09/16/2024 00:30:00,27.38,-20.55,7.36,,,,,
13622,09/16/2024 00:40:00,27.38,-20.55,7.36,,,,,
13623,09/16/2024 00:50:00,27.38,-20.56,7.36,,,,,
13624,09/16/2024 01:00:00,27.36,-20.56,7.36,,,,,
13625,09/16/2024 01:10:00,27.36,-20.58,7.36,,,,,
13626,09/16/2024 01:20:00,27.33,-20.58,7.36,,,,,
13627,09/16/2024 01:30:00,27.33,-20.59,7.36,,,,,
13628,09/16/2024 01:40:00,27.31,-20.59,7.36,,,,,
13629,09/16/2024 01:50:00,27.31,-20.59,7.36,,,,,
13630,09/16/2024 02:00:00,27.31,-20.59,7.36,,,,,
13631,09/16/2024 02:10:00,27.28,-20.58,7.36,,,,,
13632,09/16/2024 02:20:00,27.28,-20.59,7.36,,,,,
13633,09/16/2024 02:30:00,27.26,-20.61,7.36,,,,,
13634,09/16/2024 02:40:00,27.26,-20.61,7.36,,,,,
13635,09/16/2024 02:50:00,27.23,-20.63,7.36,,,,,
13636,09/16/2024 03:00:00,27.23,-20.61,7.36,,,,,
13637,09/16/2024 03:10:00,27.21,-20.59,7.36,,,,,
13638,09/16/2024 03:20:00,27.21,-20.61,7.36,,,,,
13639,09/16/2024 03:30:00,27.21,-20.63,7.36,,,,,
13640,09/16/2024 03:40:00,27.19,-20.64,7.36,,,,,
13641,09/16/2024 03:50:00,27.19,-20.66,7.36,,,,,
13642,09/16/2024 04:00:00,27.16,-20.66,7.36,,,,,
13643,09/16/2024 04:10:00,27.16,-20.66,7.36,,,,,
13644,09/16/2024 04:20:00,27.14,-20.61,7.36,,,,,
13645,09/16/2024 04:30:00,27.14,-20.47,7.36,,,,,
13646,09/16/2024 04:40:00,27.11,-20.42,7.36,,,,,
13647,09/16/2024 04:50:00,27.11,-20.47,7.36,,,,,
13648,09/16/2024 05:00:00,27.09,-20.55,7.36,,,,,
13649,09/16/2024 05:10:00,27.09,-20.59,7.36,,,,,
13650,09/16/2024 05:20:00,27.06,-20.63,7.36,,,,,
13651,09/16/2024 05:30:00,27.06,-20.64,7.36,,,,,
13652,09/16/2024 05:40:00,27.04,-20.67,7.36,,,,,
13653,09/16/2024 05:50:00,27.04,-20.67,7.36,,,,,
13654,09/16/2024 06:00:00,27.01,-20.69,7.36,,,,,
13655,09/16/2024 06:10:00,27.01,-20.70,7.36,,,,,
13656,09/16/2024 06:20:00,26.99,-20.72,7.36,,,,,
13657,09/16/2024 06:30:00,26.99,-20.74,7.36,,,,,
13658,09/16/2024 06:40:00,26.96,-20.75,7.36,,,,,
13659,09/16/2024 06:50:00,26.96,-20.77,7.36,,,,,
13660,09/16/2024 07:00:00,26.94,-20.78,7.36,,,,,
13661,09/16/2024 07:10:00,26.94,-20.80,7.36,,,,,
13662,09/16/2024 07:20:00,26.92,-20.81,7.36,,,,,
13663,09/16/2024 07:30:00,26.92,-20.83,7.37,,,,,
13664,09/16/2024 07:40:00,26.92,-20.83,7.37,,,,,
13665,09/16/2024 07:50:00,26.89,-20.83,7.37,,,,,
13666,09/16/2024 08:00:00,26.89,-20.84,7.37,,,,,
13667,09/16/2024 08:10:00,26.87,-20.86,7.37,,,,,
13668,09/16/2024 08:20:00,26.87,-20.86,7.37,,,,,
13669,09/16/2024 08:30:00,26.84,-20.86,7.37,,,,,
13670,09/16/2024 08:40:00,26.84,-20.84,7.37,,,,,
13671,09/16/2024 08:50:00,26.84,-20.84,7.37,,,,,
13672,09/16/2024 09:00:00,26.82,-20.84,7.37,,,,,
13673,09/16/2024 09:10:00,26.82,-20.86,7.37,,,,,
13674,09/16/2024 09:20:00,26.82,-20.88,7.37,,,,,
13675,09/16/2024 09:30:00,26.82,-20.88,7.37,,,,,
13676,09/16/2024 09:40:00,26.82,-20.89,7.37,,,,,
13677,09/16/2024 09:50:00,26.82,-20.89,7.37,,,,,
13678,09/16/2024 10:00:00,26.82,-20.89,7.37,,,,,
13679,09/16/2024 10:10:00,26.82,-20.89,7.37,,,,,
13680,09/16/2024 10:20:00,26.82,-20.89,7.37,,,,,
13681,09/16/2024 10:30:00,26.82,-20.89,7.37,,,,,
13682,09/16/2024 10:40:00,26.84,-20.89,7.37,,,,,
13683,09/16/2024 10:50:00,26.87,-20.88,7.37,,,,,
13684,09/16/2024 11:00:00,26.89,-20.88,7.37,,,,,
13685,09/16/2024 11:10:00,26.92,-20.88,7.37,,,,,
13686,09/16/2024 11:20:00,26.94,-20.89,7.37,,,,,
13687,09/16/2024 11:30:00,26.96,-20.88,7.37,,,,,
13688,09/16/2024 11:40:00,27.01,-20.88,7.37,,,,,
13689,09/16/2024 11:50:00,27.04,-20.86,7.37,,,,,
13690,09/16/2024 12:00:00,27.06,-20.86,7.37,,,,,
13691,09/16/2024 12:10:00,27.09,-20.86,7.37,,,,,
13692,09/16/2024 12:20:00,27.14,-20.84,7.37,,,,,
13693,09/16/2024 12:30:00,27.16,-20.83,7.36,,,,,
13694,09/16/2024 12:40:00,27.21,-20.80,7.36,,,,,
13695,09/16/2024 12:50:00,27.23,-20.80,7.36,,,,,
13696,09/16/2024 13:00:00,27.26,-20.78,7.36,,,,,
13697,09/16/2024 13:10:00,27.31,-20.78,7.36,,,,,
13698,09/16/2024 13:20:00,27.33,-20.78,7.36,,,,,
13699,09/16/2024 13:30:00,27.36,-20.78,7.36,,,,,
13700,09/16/2024 13:40:00,27.38,-20.80,7.36,,,,,
13701,09/16/2024 13:50:00,27.41,-20.80,7.36,,,,,
13702,09/16/2024 14:00:00,27.41,-20.80,7.36,,,,,
13703,09/16/2024 14:10:00,27.43,-20.81,7.36,,,,,
13704,09/16/2024 14:20:00,27.46,-20.83,7.36,,,,,
13705,09/16/2024 14:30:00,27.46,-20.81,7.36,,,,,
13706,09/16/2024 14:40:00,27.46,-20.81,7.36,,,,,
13707,09/16/2024 14:50:00,27.48,-20.84,7.36,,,,,
13708,09/16/2024 15:00:00,27.48,-20.88,7.37,,,,,
13709,09/16/2024 15:10:00,27.48,-20.88,7.37,,,,,
13710,09/16/2024 15:20:00,27.48,-20.88,7.37,,,,,
13711,09/16/2024 15:30:00,27.51,-20.89,7.37,,,,,
13712,09/16/2024 15:40:00,27.51,-20.86,7.37,,,,,
13713,09/16/2024 15:50:00,27.53,-20.72,7.36,,,,,
13714,09/16/2024 16:00:00,27.53,-20.77,7.36,,,,,
13715,09/16/2024 16:10:00,27.55,-20.81,7.36,,,,,
13716,09/16/2024 16:20:00,27.58,-20.83,7.36,,,,,
13717,09/16/2024 16:30:00,27.58,-20.84,7.36,,,,,
13718,09/16/2024 16:40:00,27.60,-20.80,7.36,,,,,
13719,09/16/2024 16:50:00,27.63,-20.41,7.36,,,,,
13720,09/16/2024 17:00:00,27.63,-20.49,7.36,,,,,
13721,09/16/2024 17:10:00,27.65,-20.58,7.36,,,,,
13722,09/16/2024 17:20:00,27.65,-20.63,7.36,,,,,
13723,09/16/2024 17:30:00,27.68,-20.66,7.36,,,,,
13724,09/16/2024 17:40:00,27.70,-20.70,7.36,,,,,
13725,09/16/2024 17:50:00,27.70,-20.74,7.36,,,,,
13726,09/16/2024 18:00:00,27.73,-20.77,7.36,,,,,
13727,09/16/2024 18:10:00,27.73,-20.78,7.36,,,,,
13728,09/16/2024 18:20:00,27.75,-20.77,7.36,,,,,
13729,09/16/2024 18:30:00,27.75,-20.78,7.36,,,,,
13730,09/16/2024 18:40:00,27.75,-20.80,7.36,,,,,
13731,09/16/2024 18:50:00,27.78,-20.81,7.36,,,,,
13732,09/16/2024 19:00:00,27.78,-20.83,7.36,,,,,
13733,09/16/2024 19:10:00,27.80,-20.86,7.36,,,,,
13734,09/16/2024 19:20:00,27.80,-20.64,7.36,,,,,
13735,09/16/2024 19:30:00,27.80,-20.52,7.36,,,,,
13736,09/16/2024 19:40:00,27.80,-20.49,7.36,,,,,
13737,09/16/2024 19:50:00,27.80,-20.56,7.36,,,,,
13738,09/16/2024 20:00:00,27.83,-20.58,7.36,,,,,
13739,09/16/2024 20:10:00,27.83,-20.61,7.36,,,,,
13740,09/16/2024 20:20:00,27.83,-20.64,7.36,,,,,
13741,09/16/2024 20:30:00,27.83,-20.67,7.36,,,,,
13742,09/16/2024 20:40:00,27.83,-20.70,7.36,,,,,
13743,09/16/2024 20:50:00,27.80,-20.70,7.36,,,,,
13744,09/16/2024 21:00:00,27.80,-20.70,7.36,,,,,
13745,09/16/2024 21:10:00,27.80,-20.69,7.36,,,,,
13746,09/16/2024 21:20:00,27.80,-20.72,7.36,,,,,
13747,09/16/2024 21:30:00,27.80,-20.70,7.36,,,,,
13748,09/16/2024 21:40:00,27.78,-20.70,7.36,,,,,
13749,09/16/2024 21:50:00,27.78,-20.72,7.36,,,,,
13750,09/16/2024 22:00:00,27.78,-20.72,7.36,,,,,
13751,09/16/2024 22:10:00,27.75,-20.75,7.36,,,,,
13752,09/16/2024 22:20:00,27.75,-20.70,7.36,,,,,
13753,09/16/2024 22:30:00,27.75,-20.69,7.36,,,,,
13754,09/16/2024 22:40:00,27.73,-20.70,7.36,,,,,
13755,09/16/2024 22:50:00,27.73,-20.74,7.36,,,,,
13756,09/16/2024 23:00:00,27.70,-20.74,7.36,,,,,
13757,09/16/2024 23:10:00,27.70,-20.74,7.36,,,,,
13758,09/16/2024 23:20:00,27.70,-20.75,7.36,,,,,
13759,09/16/2024 23:30:00,27.68,-20.70,7.36,,,,,
13760,09/16/2024 23:40:00,27.68,-20.72,7.36,,,,,
13761,09/16/2024 23:50:00,27.65,-20.75,7.36,,,,,
13762,09/17/2024 00:00:00,27.65,-20.80,7.36,,,,,
13763,09/17/2024 00:10:00,27.63,-20.81,7.36,,,,,
13764,09/17/2024 00:20:00,27.63,-20.83,7.36,,,,,
13765,09/17/2024 00:30:00,27.60,-20.84,7.36,,,,,
13766,09/17/2024 00:40:00,27.60,-20.86,7.36,,,,,
13767,09/17/2024 00:50:00,27.58,-20.83,7.36,,,,,
13768,09/17/2024 01:00:00,27.58,-20.83,7.36,,,,,
13769,09/17/2024 01:10:00,27.55,-20.88,7.37,,,,,
13770,09/17/2024 01:20:00,27.55,-20.86,7.37,,,,,
13771,09/17/2024 01:30:00,27.53,-20.81,7.36,,,,,
13772,09/17/2024 01:40:00,27.53,-20.67,7.36,,,,,
13773,09/17/2024 01:50:00,27.51,-20.61,7.36,,,,,
13774,09/17/2024 02:00:00,27.48,-20.66,7.36,,,,,
13775,09/17/2024 02:10:00,27.48,-20.74,7.36,,,,,
13776,09/17/2024 02:20:00,27.46,-20.81,7.36,,,,,
13777,09/17/2024 02:30:00,27.46,-20.83,7.36,,,,,
13778,09/17/2024 02:40:00,27.43,-20.84,7.36,,,,,
13779,09/17/2024 02:50:00,27.41,-20.84,7.36,,,,,
13780,09/17/2024 03:00:00,27.41,-20.83,7.36,,,,,
13781,09/17/2024 03:10:00,27.38,-20.84,7.36,,,,,
13782,09/17/2024 03:20:00,27.38,-20.84,7.36,,,,,
13783,09/17/2024 03:30:00,27.36,-20.84,7.36,,,,,
13784,09/17/2024 03:40:00,27.36,-20.84,7.36,,,,,
13785,09/17/2024 03:50:00,27.33,-20.84,7.36,,,,,
13786,09/17/2024 04:00:00,27.31,-20.84,7.37,,,,,
13787,09/17/2024 04:10:00,27.31,-20.84,7.37,,,,,
13788,09/17/2024 04:20:00,27.28,-20.84,7.37,,,,,
13789,09/17/2024 04:30:00,27.26,-20.88,7.37,,,,,
13790,09/17/2024 04:40:00,27.26,-20.91,7.37,,,,,
13791,09/17/2024 04:50:00,27.23,-20.91,7.37,,,,,
13792,09/17/2024 05:00:00,27.21,-20.92,7.37,,,,,
13793,09/17/2024 05:10:00,27.21,-20.94,7.37,,,,,
13794,09/17/2024 05:20:00,27.19,-20.95,7.37,,,,,
13795,09/17/2024 05:30:00,27.16,-20.99,7.37,,,,,
13796,09/17/2024 05:40:00,27.16,-21.00,7.37,,,,,
13797,09/17/2024 05:50:00,27.14,-21.02,7.37,,,,,
13798,09/17/2024 06:00:00,27.11,-20.95,7.37,,,,,
13799,09/17/2024 06:10:00,27.11,-20.97,7.37,,,,,
13800,09/17/2024 06:20:00,27.09,-21.00,7.37,,,,,
13801,09/17/2024 06:30:00,27.06,-21.02,7.37,,,,,
13802,09/17/2024 06:40:00,27.06,-21.03,7.37,,,,,
13803,09/17/2024 06:50:00,27.04,-21.05,7.37,,,,,
13804,09/17/2024 07:00:00,27.01,-21.06,7.37,,,,,
13805,09/17/2024 07:10:00,27.01,-21.06,7.37,,,,,
13806,09/17/2024 07:20:00,26.99,-21.06,7.37,,,,,
13807,09/17/2024 07:30:00,26.96,-21.06,7.37,,,,,
13808,09/17/2024 07:40:00,26.96,-21.08,7.37,,,,,
13809,09/17/2024 07:50:00,26.94,-21.08,7.37,,,,,
13810,09/17/2024 08:00:00,26.94,-21.09,7.37,,,,,
13811,09/17/2024 08:10:00,26.92,-21.11,7.37,,,,,
13812,09/17/2024 08:20:00,26.92,-21.11,7.37,,,,,
13813,09/17/2024 08:30:00,26.89,-21.11,7.37,,,,,
13814,09/17/2024 08:40:00,26.89,-21.13,7.37,,,,,
13815,09/17/2024 08:50:00,26.89,-21.13,7.37,,,,,
13816,09/17/2024 09:00:00,26.89,-21.13,7.37,,,,,
13817,09/17/2024 09:10:00,26.87,-21.13,7.37,,,,,
13818,09/17/2024 09:20:00,26.89,-21.13,7.37,,,,,
13819,09/17/2024 09:30:00,26.89,-21.13,7.37,,,,,
13820,09/17/2024 09:40:00,26.89,-21.14,7.37,,,,,
13821,09/17/2024 09:50:00,26.89,-21.14,7.37,,,,,
13822,09/17/2024 10:00:00,26.89,-21.14,7.37,,,,,
13823,09/17/2024 10:10:00,26.89,-21.13,7.37,,,,,
13824,09/17/2024 10:20:00,26.89,-21.16,7.37,,,,,
13825,09/17/2024 10:30:00,26.89,-21.16,7.37,,,,,
13826,09/17/2024 10:40:00,26.92,-21.17,7.37,,,,,
13827,09/17/2024 10:50:00,26.92,-21.17,7.37,,,,,
13828,09/17/2024 11:00:00,26.94,-21.16,7.37,,,,,
13829,09/17/2024 11:10:00,26.96,-21.16,7.37,,,,,
13830,09/17/2024 11:20:00,26.99,-21.13,7.37,,,,,
13831,09/17/2024 11:30:00,27.01,-21.11,7.37,,,,,
13832,09/17/2024 11:40:00,27.04,-21.11,7.37,,,,,
13833,09/17/2024 11:50:00,27.06,-21.11,7.37,,,,,
13834,09/17/2024 12:00:00,27.09,-21.11,7.37,,,,,
13835,09/17/2024 12:10:00,27.11,-21.11,7.37,,,,,
13836,09/17/2024 12:20:00,27.16,-21.02,7.37,,,,,
