#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),End of File
11829,09/03/2024 14:20:00,23.54,-114.61,9.14,
11830,09/03/2024 14:30:00,23.50,-88.89,8.65,
11831,09/03/2024 14:40:00,23.47,-71.99,8.32,
11832,09/03/2024 14:50:00,23.45,-71.41,8.31,
11833,09/03/2024 15:00:00,23.47,-72.22,8.33,
11834,09/03/2024 15:10:00,23.47,-79.00,8.46,
11835,09/03/2024 15:20:00,23.50,-76.67,8.41,
11836,09/03/2024 15:30:00,23.50,-76.38,8.41,
11837,09/03/2024 15:40:00,23.50,-70.11,8.29,
11838,09/03/2024 15:50:00,23.50,-66.97,8.23,
11839,09/03/2024 16:00:00,23.50,-63.11,8.15,
11840,09/03/2024 16:10:00,23.52,-60.80,8.11,
11841,09/03/2024 16:20:00,23.52,-61.42,8.12,
11842,09/03/2024 16:30:00,23.57,-61.05,8.11,
11843,09/03/2024 16:40:00,23.76,-58.78,8.07,
11844,09/03/2024 16:50:00,23.76,-62.36,8.14,
11845,09/03/2024 17:00:00,23.71,-60.61,8.10,
11846,09/03/2024 17:10:00,23.66,-59.99,8.09,
11847,09/03/2024 17:20:00,23.64,-59.31,8.08,
11848,09/03/2024 17:30:00,23.62,-58.55,8.07,
11849,09/03/2024 17:40:00,23.57,-56.44,8.03,
11850,09/03/2024 17:50:00,23.54,-52.58,7.95,
11851,09/03/2024 18:00:00,23.52,-49.60,7.89,
11852,09/03/2024 18:10:00,23.50,-48.08,7.86,
11853,09/03/2024 18:20:00,23.50,-46.20,7.83,
11854,09/03/2024 18:30:00,23.50,-44.77,7.80,
11855,09/03/2024 18:40:00,23.54,-43.95,7.79,
11856,09/03/2024 18:50:00,23.64,-42.74,7.76,
11857,09/03/2024 19:00:00,23.76,-42.81,7.76,
11858,09/03/2024 19:10:00,23.88,-44.17,7.79,
11859,09/03/2024 19:20:00,24.00,-45.25,7.81,
11860,09/03/2024 19:30:00,24.15,-46.27,7.83,
11861,09/03/2024 19:40:00,24.27,-47.22,7.85,
11862,09/03/2024 19:50:00,24.39,-48.89,7.88,
11863,09/03/2024 20:00:00,24.46,-50.72,7.91,
11864,09/03/2024 20:10:00,24.48,-51.97,7.94,
11865,09/03/2024 20:20:00,24.51,-52.75,7.95,
11866,09/03/2024 20:30:00,24.51,-53.20,7.96,
11867,09/03/2024 20:40:00,24.51,-53.10,7.96,
11868,09/03/2024 20:50:00,24.46,-52.05,7.94,
11869,09/03/2024 21:00:00,24.44,-50.50,7.91,
11870,09/03/2024 21:10:00,24.41,-49.45,7.89,
11871,09/03/2024 21:20:00,24.39,-47.86,7.86,
11872,09/03/2024 21:30:00,24.34,-46.92,7.84,
11873,09/03/2024 21:40:00,24.29,-45.80,7.82,
11874,09/03/2024 21:50:00,24.27,-44.44,7.79,
11875,09/03/2024 22:00:00,24.22,-44.02,7.79,
11876,09/03/2024 22:10:00,24.19,-43.30,7.77,
11877,09/03/2024 22:20:00,24.15,-42.58,7.76,
11878,09/03/2024 22:30:00,24.12,-42.14,7.75,
11879,09/03/2024 22:40:00,24.10,-41.30,7.73,
11880,09/03/2024 22:50:00,24.05,-41.19,7.73,
11881,09/03/2024 23:00:00,24.03,-41.20,7.73,
11882,09/03/2024 23:10:00,23.98,-40.44,7.72,
11883,09/03/2024 23:20:00,23.95,-40.06,7.71,
11884,09/03/2024 23:30:00,23.93,-39.89,7.71,
11885,09/03/2024 23:40:00,23.91,-39.42,7.70,
11886,09/03/2024 23:50:00,23.88,-39.36,7.70,
11887,09/04/2024 00:00:00,23.86,-39.13,7.69,
11888,09/04/2024 00:10:00,23.83,-39.00,7.69,
11889,09/04/2024 00:20:00,23.79,-38.89,7.69,
11890,09/04/2024 00:30:00,23.76,-38.86,7.69,
11891,09/04/2024 00:40:00,23.74,-38.84,7.69,
11892,09/04/2024 00:50:00,23.69,-38.74,7.69,
11893,09/04/2024 01:00:00,23.66,-38.42,7.68,
11894,09/04/2024 01:10:00,23.64,-38.58,7.68,
11895,09/04/2024 01:20:00,23.62,-38.30,7.68,
11896,09/04/2024 01:30:00,23.59,-38.63,7.68,
11897,09/04/2024 01:40:00,23.57,-38.67,7.68,
11898,09/04/2024 01:50:00,23.57,-38.67,7.68,
11899,09/04/2024 02:00:00,23.54,-38.95,7.69,
11900,09/04/2024 02:10:00,23.52,-38.83,7.69,
11901,09/04/2024 02:20:00,23.50,-38.50,7.68,
11902,09/04/2024 02:30:00,23.50,-38.36,7.68,
11903,09/04/2024 02:40:00,23.47,-38.39,7.68,
11904,09/04/2024 02:50:00,23.47,-38.38,7.68,
11905,09/04/2024 03:00:00,23.45,-38.53,7.68,
11906,09/04/2024 03:10:00,23.45,-38.63,7.68,
11907,09/04/2024 03:20:00,23.42,-38.55,7.68,
11908,09/04/2024 03:30:00,23.42,-38.30,7.68,
11909,09/04/2024 03:40:00,23.42,-38.34,7.68,
11910,09/04/2024 03:50:00,23.40,-38.19,7.68,
11911,09/04/2024 04:00:00,23.42,-38.00,7.67,
11912,09/04/2024 04:10:00,23.40,-38.14,7.67,
11913,09/04/2024 04:20:00,23.40,-38.47,7.68,
11914,09/04/2024 04:30:00,23.40,-38.47,7.68,
11915,09/04/2024 04:40:00,23.40,-38.03,7.67,
11916,09/04/2024 04:50:00,23.40,-37.84,7.67,
11917,09/04/2024 05:00:00,23.40,-37.78,7.67,
11918,09/04/2024 05:10:00,23.40,-37.67,7.67,
11919,09/04/2024 05:20:00,23.42,-37.64,7.66,
11920,09/04/2024 05:30:00,23.42,-37.72,7.67,
11921,09/04/2024 05:40:00,23.42,-37.77,7.67,
11922,09/04/2024 05:50:00,23.45,-38.02,7.67,
11923,09/04/2024 06:00:00,23.45,-38.06,7.67,
11924,09/04/2024 06:10:00,23.45,-37.91,7.67,
11925,09/04/2024 06:20:00,23.45,-37.84,7.67,
11926,09/04/2024 06:30:00,23.45,-37.84,7.67,
11927,09/04/2024 06:40:00,23.45,-38.03,7.67,
11928,09/04/2024 06:50:00,23.45,-38.38,7.68,
11929,09/04/2024 07:00:00,23.42,-39.25,7.70,
11930,09/04/2024 07:10:00,23.42,-39.41,7.70,
11931,09/04/2024 07:20:00,23.42,-39.38,7.70,
11932,09/04/2024 07:30:00,23.42,-39.77,7.71,
11933,09/04/2024 07:40:00,23.42,-41.75,7.74,
11934,09/04/2024 07:50:00,23.42,-42.56,7.76,
11935,09/04/2024 08:00:00,23.40,-43.41,7.78,
11936,09/04/2024 08:10:00,23.42,-46.42,7.83,
11937,09/04/2024 08:20:00,23.42,-45.17,7.81,
11938,09/04/2024 08:30:00,23.42,-46.00,7.83,
11939,09/04/2024 08:40:00,23.42,-49.86,7.90,
11940,09/04/2024 08:50:00,23.42,-51.69,7.93,
11941,09/04/2024 09:00:00,23.40,-51.99,7.94,
11942,09/04/2024 09:10:00,23.40,-52.92,7.96,
11943,09/04/2024 09:20:00,23.42,-57.95,8.05,
11944,09/04/2024 09:30:00,23.42,-53.88,7.98,
11945,09/04/2024 09:40:00,23.42,-52.52,7.95,
11946,09/04/2024 09:50:00,23.42,-52.83,7.96,
11947,09/04/2024 10:00:00,23.42,-52.30,7.95,
11948,09/04/2024 10:10:00,23.42,-51.49,7.93,
11949,09/04/2024 10:20:00,23.42,-50.52,7.91,
11950,09/04/2024 10:30:00,23.45,-50.13,7.90,
11951,09/04/2024 10:40:00,23.45,-50.35,7.91,
11952,09/04/2024 10:50:00,23.45,-50.69,7.92,
11953,09/04/2024 11:00:00,23.47,-50.66,7.91,
11954,09/04/2024 11:10:00,23.47,-52.77,7.96,
11955,09/04/2024 11:20:00,23.50,-58.61,8.07,
11956,09/04/2024 11:30:00,23.52,-66.28,8.21,
11957,09/04/2024 11:40:00,23.52,-65.16,8.19,
11958,09/04/2024 11:50:00,23.52,-62.69,8.15,
11959,09/04/2024 12:00:00,23.54,-65.42,8.20,
11960,09/04/2024 12:10:00,23.54,-64.08,8.17,
11961,09/04/2024 12:20:00,23.54,-63.24,8.16,
11962,09/04/2024 12:30:00,23.54,-61.17,8.12,
11963,09/04/2024 12:40:00,23.57,-62.50,8.14,
11964,09/04/2024 12:50:00,23.64,-71.05,8.31,
11965,09/04/2024 13:00:00,23.62,-76.86,8.42,
11966,09/04/2024 13:10:00,23.59,-99.60,8.85,
11967,09/04/2024 13:20:00,23.52,-92.71,8.72,
11968,09/04/2024 13:30:00,23.54,-114.63,9.14,
11969,09/04/2024 13:40:00,23.59,-115.38,9.16,
11970,09/04/2024 13:50:00,23.64,-120.13,9.25,
11971,09/04/2024 14:00:00,23.64,-119.91,9.24,
11972,09/04/2024 14:10:00,23.62,-115.88,9.17,
11973,09/04/2024 14:20:00,23.59,-110.72,9.07,
11974,09/04/2024 14:30:00,23.57,-89.14,8.65,
11975,09/04/2024 14:40:00,23.54,-75.46,8.39,
11976,09/04/2024 14:50:00,23.50,-75.94,8.40,
11977,09/04/2024 15:00:00,23.50,-74.46,8.37,
11978,09/04/2024 15:10:00,23.47,-81.38,8.50,
11979,09/04/2024 15:20:00,23.47,-78.96,8.46,
11980,09/04/2024 15:30:00,23.50,-77.05,8.42,
11981,09/04/2024 15:40:00,23.50,-70.69,8.30,
11982,09/04/2024 15:50:00,23.50,-64.83,8.19,
11983,09/04/2024 16:00:00,23.47,-60.74,8.11,
11984,09/04/2024 16:10:00,23.50,-58.74,8.07,
11985,09/04/2024 16:20:00,23.50,-60.19,8.10,
11986,09/04/2024 16:30:00,23.57,-63.21,8.16,
11987,09/04/2024 16:40:00,23.59,-61.92,8.13,
11988,09/04/2024 16:50:00,23.59,-61.94,8.13,
11989,09/04/2024 17:00:00,23.59,-60.08,8.09,
11990,09/04/2024 17:10:00,23.57,-58.35,8.06,
11991,09/04/2024 17:20:00,23.57,-57.25,8.04,
11992,09/04/2024 17:30:00,23.57,-57.25,8.04,
11993,09/04/2024 17:40:00,23.54,-56.22,8.02,
11994,09/04/2024 17:50:00,23.52,-53.20,7.96,
11995,09/04/2024 18:00:00,23.52,-50.67,7.91,
11996,09/04/2024 18:10:00,23.50,-48.30,7.87,
11997,09/04/2024 18:20:00,23.50,-46.52,7.83,
11998,09/04/2024 18:30:00,23.47,-45.25,7.81,
11999,09/04/2024 18:40:00,23.47,-44.25,7.79,
12000,09/04/2024 18:50:00,23.50,-42.94,7.77,
12001,09/04/2024 19:00:00,23.57,-42.45,7.76,
12002,09/04/2024 19:10:00,23.66,-42.83,7.76,
12003,09/04/2024 19:20:00,23.81,-43.33,7.77,
12004,09/04/2024 19:30:00,23.91,-44.55,7.80,
12005,09/04/2024 19:40:00,24.03,-45.88,7.82,
12006,09/04/2024 19:50:00,24.17,-46.44,7.83,
12007,09/04/2024 20:00:00,24.29,-47.66,7.85,
12008,09/04/2024 20:10:00,24.39,-49.49,7.89,
12009,09/04/2024 20:20:00,24.46,-51.10,7.92,
12010,09/04/2024 20:30:00,24.46,-52.27,7.94,
12011,09/04/2024 20:40:00,24.48,-53.13,7.96,
12012,09/04/2024 20:50:00,24.51,-53.63,7.97,
12013,09/04/2024 21:00:00,24.48,-53.55,7.97,
12014,09/04/2024 21:10:00,24.41,-52.39,7.94,
12015,09/04/2024 21:20:00,24.41,-51.00,7.92,
12016,09/04/2024 21:30:00,24.36,-49.91,7.90,
12017,09/04/2024 21:40:00,24.34,-49.05,7.88,
12018,09/04/2024 21:50:00,24.29,-47.33,7.85,
12019,09/04/2024 22:00:00,24.27,-46.42,7.83,
12020,09/04/2024 22:10:00,24.22,-45.66,7.82,
12021,09/04/2024 22:20:00,24.17,-45.30,7.81,
12022,09/04/2024 22:30:00,24.15,-44.56,7.80,
12023,09/04/2024 22:40:00,24.12,-43.85,7.78,
12024,09/04/2024 22:50:00,24.07,-42.67,7.76,
12025,09/04/2024 23:00:00,24.05,-41.85,7.74,
12026,09/04/2024 23:10:00,24.03,-41.17,7.73,
12027,09/04/2024 23:20:00,23.98,-41.58,7.74,
12028,09/04/2024 23:30:00,23.95,-41.06,7.73,
12029,09/04/2024 23:40:00,23.93,-41.02,7.73,
12030,09/04/2024 23:50:00,23.91,-40.50,7.72,
12031,09/05/2024 00:00:00,23.86,-40.41,7.72,
12032,09/05/2024 00:10:00,23.83,-39.97,7.71,
12033,09/05/2024 00:20:00,23.81,-40.19,7.71,
12034,09/05/2024 00:30:00,23.79,-40.14,7.71,
12035,09/05/2024 00:40:00,23.74,-40.25,7.71,
12036,09/05/2024 00:50:00,23.71,-40.34,7.72,
12037,09/05/2024 01:00:00,23.69,-40.14,7.71,
12038,09/05/2024 01:10:00,23.66,-40.55,7.72,
12039,09/05/2024 01:20:00,23.64,-39.94,7.71,
12040,09/05/2024 01:30:00,23.62,-40.20,7.71,
12041,09/05/2024 01:40:00,23.59,-39.95,7.71,
12042,09/05/2024 01:50:00,23.59,-39.13,7.69,
12043,09/05/2024 02:00:00,23.57,-39.25,7.70,
12044,09/05/2024 02:10:00,23.54,-39.24,7.70,
12045,09/05/2024 02:20:00,23.52,-39.17,7.69,
12046,09/05/2024 02:30:00,23.50,-39.31,7.70,
12047,09/05/2024 02:40:00,23.47,-39.39,7.70,
12048,09/05/2024 02:50:00,23.47,-39.24,7.70,
12049,09/05/2024 03:00:00,23.45,-39.44,7.70,
12050,09/05/2024 03:10:00,23.45,-39.33,7.70,
12051,09/05/2024 03:20:00,23.42,-39.44,7.70,
12052,09/05/2024 03:30:00,23.40,-39.52,7.70,
12053,09/05/2024 03:40:00,23.40,-39.33,7.70,
12054,09/05/2024 03:50:00,23.40,-39.20,7.69,
12055,09/05/2024 04:00:00,23.40,-38.94,7.69,
12056,09/05/2024 04:10:00,23.40,-38.92,7.69,
12057,09/05/2024 04:20:00,23.40,-39.00,7.69,
12058,09/05/2024 04:30:00,23.40,-38.92,7.69,
12059,09/05/2024 04:40:00,23.40,-38.41,7.68,
12060,09/05/2024 04:50:00,23.40,-38.03,7.67,
12061,09/05/2024 05:00:00,23.40,-37.81,7.67,
12062,09/05/2024 05:10:00,23.40,-37.61,7.66,
12063,09/05/2024 05:20:00,23.42,-37.81,7.67,
12064,09/05/2024 05:30:00,23.42,-38.17,7.67,
12065,09/05/2024 05:40:00,23.45,-38.44,7.68,
12066,09/05/2024 05:50:00,23.45,-38.69,7.68,
12067,09/05/2024 06:00:00,23.45,-38.52,7.68,
12068,09/05/2024 06:10:00,23.45,-38.50,7.68,
12069,09/05/2024 06:20:00,23.47,-38.69,7.68,
12070,09/05/2024 06:30:00,23.47,-39.31,7.70,
12071,09/05/2024 06:40:00,23.47,-39.75,7.71,
12072,09/05/2024 06:50:00,23.50,-40.09,7.71,
12073,09/05/2024 07:00:00,23.52,-40.52,7.72,
12074,09/05/2024 07:10:00,23.54,-40.63,7.72,
12075,09/05/2024 07:20:00,23.57,-41.27,7.73,
12076,09/05/2024 07:30:00,23.59,-41.97,7.75,
12077,09/05/2024 07:40:00,23.64,-42.56,7.76,
12078,09/05/2024 07:50:00,23.66,-43.11,7.77,
12079,09/05/2024 08:00:00,23.71,-43.83,7.78,
12080,09/05/2024 08:10:00,23.74,-44.56,7.80,
12081,09/05/2024 08:20:00,23.76,-45.42,7.81,
12082,09/05/2024 08:30:00,23.79,-46.86,7.84,
12083,09/05/2024 08:40:00,23.79,-47.99,7.86,
12084,09/05/2024 08:50:00,23.81,-48.58,7.87,
12085,09/05/2024 09:00:00,23.81,-48.61,7.87,
12086,09/05/2024 09:10:00,23.83,-50.08,7.90,
12087,09/05/2024 09:20:00,23.81,-51.11,7.92,
12088,09/05/2024 09:30:00,23.83,-50.89,7.92,
12089,09/05/2024 09:40:00,23.81,-51.70,7.93,
12090,09/05/2024 09:50:00,23.81,-53.20,7.96,
12091,09/05/2024 10:00:00,23.81,-55.13,8.00,
12092,09/05/2024 10:10:00,23.83,-56.66,8.03,
12093,09/05/2024 10:20:00,23.81,-58.61,8.07,
12094,09/05/2024 10:30:00,23.83,-59.64,8.09,
12095,09/05/2024 10:40:00,23.81,-61.22,8.12,
12096,09/05/2024 10:50:00,23.83,-63.67,8.16,
12097,09/05/2024 11:00:00,23.83,-65.85,8.20,
12098,09/05/2024 11:10:00,23.86,-70.33,8.29,
12099,09/05/2024 11:20:00,23.88,-76.27,8.40,
12100,09/05/2024 11:30:00,23.91,-83.96,8.55,
12101,09/05/2024 11:40:00,23.88,-77.80,8.43,
12102,09/05/2024 11:50:00,23.86,-74.52,8.37,
12103,09/05/2024 12:00:00,23.81,-74.06,8.36,
12104,09/05/2024 12:10:00,23.83,-70.69,8.30,
12105,09/05/2024 12:20:00,23.83,-68.22,8.25,
12106,09/05/2024 12:30:00,23.81,-68.27,8.25,
12107,09/05/2024 12:40:00,23.81,-67.24,8.23,
12108,09/05/2024 12:50:00,23.83,-79.25,8.46,
12109,09/05/2024 13:00:00,23.79,-84.55,8.56,
12110,09/05/2024 13:10:00,23.81,-108.78,9.03,
12111,09/05/2024 13:20:00,23.81,-111.94,9.09,
12112,09/05/2024 13:30:00,23.76,-99.35,8.85,
12113,09/05/2024 13:40:00,23.76,-102.82,8.91,
12114,09/05/2024 13:50:00,23.76,-116.91,9.18,
12115,09/05/2024 14:00:00,23.76,-116.13,9.17,
12116,09/05/2024 14:10:00,23.76,-111.60,9.08,
12117,09/05/2024 14:20:00,23.74,-103.85,8.93,
12118,09/05/2024 14:30:00,23.71,-88.02,8.63,
12119,09/05/2024 14:40:00,23.66,-77.88,8.44,
12120,09/05/2024 14:50:00,23.64,-69.78,8.28,
12121,09/05/2024 15:00:00,23.62,-68.44,8.26,
12122,09/05/2024 15:10:00,23.62,-74.88,8.38,
12123,09/05/2024 15:20:00,23.59,-70.85,8.30,
12124,09/05/2024 15:30:00,23.54,-67.30,8.23,
12125,09/05/2024 15:40:00,23.54,-61.42,8.12,
12126,09/05/2024 15:50:00,23.52,-57.91,8.05,
12127,09/05/2024 16:00:00,23.52,-57.50,8.05,
12128,09/05/2024 16:10:00,23.52,-55.97,8.02,
12129,09/05/2024 16:20:00,23.54,-59.27,8.08,
12130,09/05/2024 16:30:00,23.54,-63.17,8.15,
12131,09/05/2024 16:40:00,23.54,-58.81,8.07,
12132,09/05/2024 16:50:00,23.52,-56.63,8.03,
12133,09/05/2024 17:00:00,23.54,-55.83,8.01,
12134,09/05/2024 17:10:00,23.57,-55.60,8.01,
12135,09/05/2024 17:20:00,23.57,-55.27,8.00,
12136,09/05/2024 17:30:00,23.57,-54.03,7.98,
12137,09/05/2024 17:40:00,23.54,-52.11,7.94,
12138,09/05/2024 17:50:00,23.54,-50.55,7.91,
12139,09/05/2024 18:00:00,23.54,-49.61,7.89,
12140,09/05/2024 18:10:00,23.52,-48.70,7.88,
12141,09/05/2024 18:20:00,23.54,-47.77,7.86,
12142,09/05/2024 18:30:00,23.57,-46.69,7.84,
12143,09/05/2024 18:40:00,23.62,-46.17,7.83,
12144,09/05/2024 18:50:00,23.66,-45.86,7.82,
12145,09/05/2024 19:00:00,23.74,-45.85,7.82,
12146,09/05/2024 19:10:00,23.86,-45.92,7.82,
12147,09/05/2024 19:20:00,23.95,-46.47,7.83,
12148,09/05/2024 19:30:00,24.03,-47.06,7.84,
12149,09/05/2024 19:40:00,24.12,-47.49,7.85,
12150,09/05/2024 19:50:00,24.22,-48.31,7.87,
12151,09/05/2024 20:00:00,24.27,-49.31,7.89,
12152,09/05/2024 20:10:00,24.32,-50.30,7.91,
12153,09/05/2024 20:20:00,24.34,-50.91,7.92,
12154,09/05/2024 20:30:00,24.29,-50.77,7.91,
12155,09/05/2024 20:40:00,24.27,-49.94,7.90,
12156,09/05/2024 20:50:00,24.24,-49.20,7.88,
12157,09/05/2024 21:00:00,24.19,-48.70,7.87,
12158,09/05/2024 21:10:00,24.15,-48.27,7.87,
12159,09/05/2024 21:20:00,24.10,-47.88,7.86,
12160,09/05/2024 21:30:00,24.07,-47.35,7.85,
12161,09/05/2024 21:40:00,24.03,-46.61,7.84,
12162,09/05/2024 21:50:00,24.00,-45.95,7.82,
12163,09/05/2024 22:00:00,23.98,-45.64,7.82,
12164,09/05/2024 22:10:00,23.93,-45.10,7.81,
12165,09/05/2024 22:20:00,23.91,-44.72,7.80,
12166,09/05/2024 22:30:00,23.86,-44.45,7.79,
12167,09/05/2024 22:40:00,23.83,-43.81,7.78,
12168,09/05/2024 22:50:00,23.81,-43.39,7.77,
12169,09/05/2024 23:00:00,23.79,-43.17,7.77,
12170,09/05/2024 23:10:00,23.74,-42.99,7.77,
12171,09/05/2024 23:20:00,23.71,-42.60,7.76,
12172,09/05/2024 23:30:00,23.69,-42.42,7.76,
12173,09/05/2024 23:40:00,23.66,-42.02,7.75,
12174,09/05/2024 23:50:00,23.64,-41.92,7.75,
12175,09/06/2024 00:00:00,23.62,-41.55,7.74,
12176,09/06/2024 00:10:00,23.59,-41.35,7.74,
12177,09/06/2024 00:20:00,23.57,-40.81,7.73,
12178,09/06/2024 00:30:00,23.54,-40.31,7.72,
12179,09/06/2024 00:40:00,23.52,-40.31,7.72,
12180,09/06/2024 00:50:00,23.50,-40.22,7.71,
12181,09/06/2024 01:00:00,23.47,-40.17,7.71,
12182,09/06/2024 01:10:00,23.47,-39.83,7.71,
12183,09/06/2024 01:20:00,23.45,-39.70,7.70,
12184,09/06/2024 01:30:00,23.42,-39.64,7.70,
12185,09/06/2024 01:40:00,23.42,-39.58,7.70,
12186,09/06/2024 01:50:00,23.40,-39.47,7.70,
12187,09/06/2024 02:00:00,23.38,-39.42,7.70,
12188,09/06/2024 02:10:00,23.38,-39.27,7.70,
12189,09/06/2024 02:20:00,23.35,-39.30,7.70,
12190,09/06/2024 02:30:00,23.35,-39.28,7.70,
12191,09/06/2024 02:40:00,23.33,-39.13,7.69,
12192,09/06/2024 02:50:00,23.33,-38.81,7.69,
12193,09/06/2024 03:00:00,23.33,-38.49,7.68,
12194,09/06/2024 03:10:00,23.30,-38.31,7.68,
12195,09/06/2024 03:20:00,23.30,-38.31,7.68,
12196,09/06/2024 03:30:00,23.30,-38.19,7.68,
12197,09/06/2024 03:40:00,23.30,-38.34,7.68,
12198,09/06/2024 03:50:00,23.30,-38.13,7.67,
12199,09/06/2024 04:00:00,23.28,-38.14,7.67,
12200,09/06/2024 04:10:00,23.28,-38.25,7.68,
12201,09/06/2024 04:20:00,23.28,-38.25,7.68,
12202,09/06/2024 04:30:00,23.28,-37.97,7.67,
12203,09/06/2024 04:40:00,23.28,-37.91,7.67,
12204,09/06/2024 04:50:00,23.28,-37.80,7.67,
12205,09/06/2024 05:00:00,23.30,-37.80,7.67,
12206,09/06/2024 05:10:00,23.30,-37.61,7.66,
12207,09/06/2024 05:20:00,23.30,-37.44,7.66,
12208,09/06/2024 05:30:00,23.33,-37.27,7.66,
12209,09/06/2024 05:40:00,23.33,-37.06,7.65,
12210,09/06/2024 05:50:00,23.33,-36.63,7.65,
12211,09/06/2024 06:00:00,23.35,-36.84,7.65,
12212,09/06/2024 06:10:00,23.35,-37.30,7.66,
12213,09/06/2024 06:20:00,23.38,-37.49,7.66,
12214,09/06/2024 06:30:00,23.38,-37.77,7.67,
12215,09/06/2024 06:40:00,23.40,-38.34,7.68,
12216,09/06/2024 06:50:00,23.42,-39.03,7.69,
12217,09/06/2024 07:00:00,23.47,-39.63,7.70,
12218,09/06/2024 07:10:00,23.47,-40.22,7.71,
12219,09/06/2024 07:20:00,23.50,-40.78,7.72,
12220,09/06/2024 07:30:00,23.52,-41.27,7.73,
12221,09/06/2024 07:40:00,23.57,-42.31,7.75,
12222,09/06/2024 07:50:00,23.59,-42.94,7.77,
12223,09/06/2024 08:00:00,23.64,-43.10,7.77,
12224,09/06/2024 08:10:00,23.69,-43.39,7.77,
12225,09/06/2024 08:20:00,23.71,-43.67,7.78,
12226,09/06/2024 08:30:00,23.74,-44.27,7.79,
12227,09/06/2024 08:40:00,23.79,-45.42,7.81,
12228,09/06/2024 08:50:00,23.81,-47.81,7.86,
12229,09/06/2024 09:00:00,23.83,-50.64,7.91,
12230,09/06/2024 09:10:00,23.88,-54.27,7.98,
12231,09/06/2024 09:20:00,23.88,-55.80,8.01,
12232,09/06/2024 09:30:00,23.88,-57.03,8.04,
12233,09/06/2024 09:40:00,23.88,-59.33,8.08,
12234,09/06/2024 09:50:00,23.88,-59.19,8.08,
12235,09/06/2024 10:00:00,23.86,-57.97,8.05,
12236,09/06/2024 10:10:00,23.83,-57.31,8.04,
12237,09/06/2024 10:20:00,23.83,-58.41,8.06,
12238,09/06/2024 10:30:00,23.83,-59.38,8.08,
12239,09/06/2024 10:40:00,23.83,-65.36,8.20,
12240,09/06/2024 10:50:00,23.83,-66.38,8.21,
12241,09/06/2024 11:00:00,23.83,-64.81,8.18,
12242,09/06/2024 11:10:00,23.81,-65.00,8.19,
12243,09/06/2024 11:20:00,23.81,-72.91,8.34,
12244,09/06/2024 11:30:00,23.83,-74.64,8.37,
12245,09/06/2024 11:40:00,23.81,-74.58,8.37,
12246,09/06/2024 11:50:00,23.79,-72.99,8.34,
12247,09/06/2024 12:00:00,23.81,-72.72,8.34,
12248,09/06/2024 12:10:00,23.76,-69.92,8.28,
12249,09/06/2024 12:20:00,23.76,-67.81,8.24,
12250,09/06/2024 12:30:00,23.76,-68.83,8.26,
12251,09/06/2024 12:40:00,23.74,-68.92,8.26,
12252,09/06/2024 12:50:00,23.76,-79.92,8.47,
12253,09/06/2024 13:00:00,23.74,-86.67,8.60,
12254,09/06/2024 13:10:00,23.76,-99.57,8.85,
12255,09/06/2024 13:20:00,23.79,-113.64,9.12,
12256,09/06/2024 13:30:00,23.79,-117.41,9.19,
12257,09/06/2024 13:40:00,23.79,-119.50,9.23,
12258,09/06/2024 13:50:00,23.76,-108.00,9.01,
12259,09/06/2024 14:00:00,23.76,-108.44,9.02,
12260,09/06/2024 14:10:00,23.74,-108.11,9.02,
12261,09/06/2024 14:20:00,23.71,-99.89,8.86,
12262,09/06/2024 14:30:00,23.69,-83.89,8.55,
12263,09/06/2024 14:40:00,23.66,-76.03,8.40,
12264,09/06/2024 14:50:00,23.66,-71.80,8.32,
12265,09/06/2024 15:00:00,23.66,-69.66,8.28,
12266,09/06/2024 15:10:00,23.66,-66.35,8.21,
12267,09/06/2024 15:20:00,23.62,-67.42,8.24,
12268,09/06/2024 15:30:00,23.59,-67.56,8.24,
12269,09/06/2024 15:40:00,23.57,-60.80,8.11,
12270,09/06/2024 15:50:00,23.52,-56.88,8.03,
12271,09/06/2024 16:00:00,23.47,-54.31,7.98,
12272,09/06/2024 16:10:00,23.45,-53.25,7.96,
12273,09/06/2024 16:20:00,23.45,-53.55,7.97,
12274,09/06/2024 16:30:00,23.42,-55.97,8.02,
12275,09/06/2024 16:40:00,23.42,-54.39,7.99,
12276,09/06/2024 16:50:00,23.40,-51.80,7.94,
12277,09/06/2024 17:00:00,23.40,-50.31,7.91,
12278,09/06/2024 17:10:00,23.40,-49.02,7.88,
12279,09/06/2024 17:20:00,23.40,-48.41,7.87,
12280,09/06/2024 17:30:00,23.42,-47.63,7.86,
12281,09/06/2024 17:40:00,23.40,-47.17,7.85,
12282,09/06/2024 17:50:00,23.40,-47.16,7.85,
12283,09/06/2024 18:00:00,23.40,-46.42,7.83,
12284,09/06/2024 18:10:00,23.40,-45.38,7.81,
12285,09/06/2024 18:20:00,23.40,-44.58,7.80,
12286,09/06/2024 18:30:00,23.40,-43.88,7.78,
12287,09/06/2024 18:40:00,23.40,-43.16,7.77,
12288,09/06/2024 18:50:00,23.40,-42.60,7.76,
12289,09/06/2024 19:00:00,23.40,-42.08,7.75,
12290,09/06/2024 19:10:00,23.38,-41.64,7.74,
12291,09/06/2024 19:20:00,23.38,-41.36,7.74,
12292,09/06/2024 19:30:00,23.38,-41.20,7.73,
12293,09/06/2024 19:40:00,23.35,-40.92,7.73,
