Date	Time	Temp (°C) c:1	mV (mv) c:2	pH c:4	Water Detect	Button Down	Button Up	Host Connected	End Of File
05-11-22	04:40:00	25.23	-34.08	7.58					
05-11-22	04:50:00	25.21	-34.28	7.58					
05-11-22	05:00:00	25.21	-34.03	7.57					
05-11-22	05:10:00	25.21	-33.56	7.57					
05-11-22	05:20:00	25.21	-33.70	7.57					
05-11-22	05:30:00	25.19	-33.42	7.56					
05-11-22	05:40:00	25.19	-33.27	7.56					
05-11-22	05:50:00	25.19	-33.28	7.56					
05-11-22	06:00:00	25.19	-32.94	7.56					
05-11-22	06:10:00	25.16	-32.81	7.55					
05-11-22	06:20:00	25.16	-32.81	7.55					
05-11-22	06:30:00	25.16	-32.50	7.55					
05-11-22	06:40:00	25.14	-32.22	7.54					
05-11-22	06:50:00	25.14	-31.97	7.54					
05-11-22	07:00:00	25.14	-31.81	7.54					
05-11-22	07:10:00	25.11	-31.75	7.54					
05-11-22	07:20:00	25.11	-31.70	7.54					
05-11-22	07:30:00	25.11	-31.28	7.53					
05-11-22	07:40:00	25.09	-31.24	7.53					
05-11-22	07:50:00	25.09	-31.36	7.53					
05-11-22	08:00:00	25.09	-31.14	7.53					
05-11-22	08:10:00	25.09	-31.20	7.53					
05-11-22	08:20:00	25.09	-31.53	7.53					
05-11-22	08:30:00	25.09	-31.41	7.53					
05-11-22	08:40:00	25.11	-31.69	7.54					
05-11-22	08:50:00	25.14	-32.20	7.54					
05-11-22	09:00:00	25.14	-32.09	7.54					
05-11-22	09:10:00	25.16	-32.33	7.55					
05-11-22	09:20:00	25.16	-33.02	7.56					
05-11-22	09:30:00	25.21	-34.00	7.57					
05-11-22	09:40:00	25.23	-34.91	7.59					
05-11-22	09:50:00	25.23	-34.83	7.59					
05-11-22	10:00:00	25.28	-34.59	7.58					
05-11-22	10:10:00	25.33	-36.17	7.61					
05-11-22	10:20:00	25.38	-36.70	7.62					
05-11-22	10:30:00	25.40	-37.56	7.63					
05-11-22	10:40:00	25.45	-38.69	7.65					
05-11-22	10:50:00	25.45	-38.80	7.65					
05-11-22	11:00:00	25.53	-39.94	7.67					
05-11-22	11:10:00	25.53	-40.09	7.68					
05-11-22	11:20:00	25.55	-40.16	7.68					
05-11-22	11:30:00	25.55	-39.14	7.66					
05-11-22	11:40:00	25.57	-38.92	7.66					
05-11-22	11:50:00	25.62	-40.00	7.67					
05-11-22	12:00:00	25.67	-40.69	7.69					
05-11-22	12:10:00	25.67	-42.41	7.72					
05-11-22	12:20:00	25.70	-42.45	7.72					
05-11-22	12:30:00	25.70	-43.33	7.73					
05-11-22	12:40:00	25.70	-42.47	7.72					
05-11-22	12:50:00	25.70	-43.42	7.73					
05-11-22	13:00:00	25.77	-44.60	7.75					
05-11-22	13:10:00	25.79	-43.45	7.73					
05-11-22	13:20:00	25.79	-43.85	7.74					
05-11-22	13:30:00	25.77	-45.97	7.77					
05-11-22	13:40:00	25.77	-45.78	7.77					
05-11-22	13:50:00	25.77	-46.31	7.78					
05-11-22	14:00:00	25.77	-46.02	7.78					
05-11-22	14:10:00	25.77	-47.06	7.79					
05-11-22	14:20:00	25.79	-47.56	7.80					
05-11-22	14:30:00	25.77	-47.24	7.80					
05-11-22	14:40:00	25.77	-48.61	7.82					
05-11-22	14:50:00	25.77	-48.06	7.81					
05-11-22	15:00:00	25.77	-47.58	7.80					
05-11-22	15:10:00	25.77	-48.47	7.82					
05-11-22	15:20:00	25.77	-49.55	7.84					
05-11-22	15:30:00	25.77	-48.80	7.82					
05-11-22	15:40:00	25.77	-48.92	7.82					
05-11-22	15:50:00	25.74	-50.28	7.85					
05-11-22	16:00:00	25.74	-49.75	7.84					
05-11-22	16:10:00	25.74	-49.66	7.84					
05-11-22	16:20:00	25.77	-50.67	7.85					
05-11-22	16:30:00	25.74	-50.39	7.85					
05-11-22	16:40:00	25.74	-49.75	7.84					
05-11-22	16:50:00	25.74	-49.80	7.84					
05-11-22	17:00:00	25.72	-48.92	7.82					
05-11-22	17:10:00	25.70	-48.80	7.82					
05-11-22	17:20:00	25.67	-48.94	7.83					
05-11-22	17:30:00	25.67	-49.24	7.83					
05-11-22	17:40:00	25.67	-48.72	7.82					
05-11-22	17:50:00	25.65	-48.83	7.82					
05-11-22	18:00:00	25.65	-49.52	7.84					
05-11-22	18:10:00	25.62	-47.91	7.81					
05-11-22	18:20:00	25.62	-46.83	7.79					
05-11-22	18:30:00	25.62	-45.97	7.78					
05-11-22	18:40:00	25.60	-46.81	7.79					
05-11-22	18:50:00	25.57	-46.36	7.78					
05-11-22	19:00:00	25.57	-46.66	7.79					
05-11-22	19:10:00	25.55	-45.53	7.77					
05-11-22	19:20:00	25.55	-44.74	7.75					
05-11-22	19:30:00	25.53	-43.92	7.74					
05-11-22	19:40:00	25.53	-43.66	7.74					
05-11-22	19:50:00	25.50	-43.53	7.73					
05-11-22	20:00:00	25.48	-42.66	7.72					
05-11-22	20:10:00	25.48	-42.05	7.71					
05-11-22	20:20:00	25.45	-42.20	7.71					
05-11-22	20:30:00	25.45	-41.42	7.70					
05-11-22	20:40:00	25.43	-41.06	7.69					
05-11-22	20:50:00	25.43	-41.00	7.69					
05-11-22	21:00:00	25.40	-40.55	7.68					
05-11-22	21:10:00	25.40	-41.11	7.69					
05-11-22	21:20:00	25.38	-40.99	7.69					
05-11-22	21:30:00	25.36	-40.31	7.68					
05-11-22	21:40:00	25.36	-40.13	7.68					
05-11-22	21:50:00	25.33	-40.64	7.69					
05-11-22	22:00:00	25.31	-40.16	7.68					
05-11-22	22:10:00	25.31	-39.38	7.66					
05-11-22	22:20:00	25.28	-39.16	7.66					
05-11-22	22:30:00	25.26	-38.52	7.65					
05-11-22	22:40:00	25.23	-38.27	7.65					
05-11-22	22:50:00	25.23	-38.25	7.65					
05-11-22	23:00:00	25.21	-38.02	7.64					
05-11-22	23:10:00	25.21	-37.81	7.64					
05-11-22	23:20:00	25.19	-37.69	7.64					
05-11-22	23:30:00	25.19	-37.49	7.63					
05-11-22	23:40:00	25.16	-37.44	7.63					
05-11-22	23:50:00	25.16	-37.31	7.63					
06-11-22	00:00:00	25.14	-37.42	7.63					
06-11-22	00:10:00	25.14	-37.02	7.63					
06-11-22	00:20:00	25.11	-37.39	7.63					
06-11-22	00:30:00	25.11	-36.28	7.61					
06-11-22	00:40:00	25.09	-36.81	7.62					
06-11-22	00:50:00	25.09	-36.77	7.62					
06-11-22	01:00:00	25.09	-36.08	7.61					
06-11-22	01:10:00	25.09	-36.74	7.62					
06-11-22	01:20:00	25.06	-36.74	7.62					
06-11-22	01:30:00	25.06	-37.06	7.63					
06-11-22	01:40:00	25.04	-37.08	7.63					
06-11-22	01:50:00	25.04	-36.61	7.62					
06-11-22	02:00:00	25.02	-36.34	7.61					
06-11-22	02:10:00	24.99	-35.95	7.61					
06-11-22	02:20:00	24.99	-36.30	7.61					
06-11-22	02:30:00	24.99	-36.38	7.61					
06-11-22	02:40:00	24.99	-35.66	7.60					
06-11-22	02:50:00	24.97	-35.91	7.61					
06-11-22	03:00:00	24.97	-36.00	7.61					
06-11-22	03:10:00	24.97	-36.20	7.61					
06-11-22	03:20:00	24.94	-35.83	7.61					
06-11-22	03:30:00	24.94	-35.16	7.59					
06-11-22	03:40:00	24.94	-35.13	7.59					
06-11-22	03:50:00	24.92	-35.14	7.59					
06-11-22	04:00:00	24.92	-33.69	7.57					
06-11-22	04:10:00	24.90	-34.53	7.58					
06-11-22	04:20:00	24.90	-35.52	7.60					
06-11-22	04:30:00	24.90	-35.17	7.59					
06-11-22	04:40:00	24.87	-34.38	7.58					
06-11-22	04:50:00	24.87	-34.91	7.59					
06-11-22	05:00:00	24.87	-34.22	7.58					
06-11-22	05:10:00	24.85	-34.77	7.59					
06-11-22	05:20:00	24.85	-34.53	7.58					
06-11-22	05:30:00	24.82	-33.86	7.57					
06-11-22	05:40:00	24.82	-33.67	7.57					
06-11-22	05:50:00	24.80	-34.09	7.58					
06-11-22	06:00:00	24.80	-33.52	7.57					
06-11-22	06:10:00	24.80	-32.33	7.55					
06-11-22	06:20:00	24.77	-32.31	7.55					
06-11-22	06:30:00	24.77	-32.78	7.55					
06-11-22	06:40:00	24.77	-32.45	7.55					
06-11-22	06:50:00	24.75	-32.52	7.55					
06-11-22	07:00:00	24.75	-32.31	7.55					
06-11-22	07:10:00	24.75	-32.14	7.54					
06-11-22	07:20:00	24.75	-31.91	7.54					
06-11-22	07:30:00	24.73	-31.11	7.53					
06-11-22	07:40:00	24.73	-31.05	7.53					
06-11-22	07:50:00	24.73	-30.92	7.52					
06-11-22	08:00:00	24.73	-31.42	7.53					
06-11-22	08:10:00	24.73	-30.95	7.52					
06-11-22	08:20:00	24.73	-30.89	7.52					
06-11-22	08:30:00	24.75	-30.83	7.52					
06-11-22	08:40:00	24.77	-31.84	7.54					
06-11-22	08:50:00	24.80	-32.38	7.55					
06-11-22	09:00:00	24.82	-35.86	7.61					
06-11-22	09:10:00	24.87	-33.61	7.57					
06-11-22	09:20:00	24.87	-32.36	7.55					
06-11-22	09:30:00	24.92	-33.52	7.57					
06-11-22	09:40:00	24.94	-34.55	7.58					
06-11-22	09:50:00	24.97	-35.08	7.59					
06-11-22	10:00:00	24.99	-34.95	7.59					
06-11-22	10:10:00	25.02	-34.22	7.58					
06-11-22	10:20:00	25.04	-36.55	7.62					
06-11-22	10:30:00	25.04	-36.78	7.62					
06-11-22	10:40:00	25.06	-36.69	7.62					
06-11-22	10:50:00	25.09	-36.24	7.61					
06-11-22	11:00:00	25.11	-36.08	7.61					
06-11-22	11:10:00	25.11	-36.02	7.61					
06-11-22	11:20:00	25.16	-37.56	7.63					
06-11-22	11:30:00	25.16	-37.24	7.63					
06-11-22	11:40:00	25.19	-37.94	7.64					
06-11-22	11:50:00	25.19	-37.06	7.63					
06-11-22	12:00:00	25.21	-37.30	7.63					
06-11-22	12:10:00	25.26	-38.24	7.65					
06-11-22	12:20:00	25.26	-37.80	7.64					
06-11-22	12:30:00	25.26	-37.41	7.63					
06-11-22	12:40:00	25.26	-39.38	7.66					
06-11-22	12:50:00	25.28	-39.22	7.66					
06-11-22	13:00:00	25.38	-39.24	7.66					
06-11-22	13:10:00	25.38	-40.72	7.69					
06-11-22	13:20:00	25.38	-40.69	7.69					
06-11-22	13:30:00	25.43	-40.58	7.68					
06-11-22	13:40:00	25.40	-41.06	7.69					
06-11-22	13:50:00	25.40	-42.81	7.72					
06-11-22	14:00:00	25.40	-41.67	7.70					
06-11-22	14:10:00	25.40	-42.50	7.72					
06-11-22	14:20:00	25.43	-42.81	7.72					
06-11-22	14:30:00	25.40	-42.17	7.71					
06-11-22	14:40:00	25.43	-42.36	7.71					
06-11-22	14:50:00	25.40	-42.24	7.71					
06-11-22	15:00:00	25.40	-42.08	7.71					
06-11-22	15:10:00	25.40	-42.06	7.71					
06-11-22	15:20:00	25.40	-43.35	7.73					
06-11-22	15:30:00	25.40	-44.50	7.75					
06-11-22	15:40:00	25.38	-46.11	7.78					
06-11-22	15:50:00	25.38	-45.17	7.76					
06-11-22	16:00:00	25.38	-45.55	7.77					
06-11-22	16:10:00	25.40	-45.60	7.77					
06-11-22	16:20:00	25.40	-45.50	7.77					
06-11-22	16:30:00	25.38	-45.74	7.77					
06-11-22	16:40:00	25.38	-45.35	7.77					
06-11-22	16:50:00	25.38	-45.52	7.77					
06-11-22	17:00:00	25.36	-45.45	7.77					
06-11-22	17:10:00	25.36	-45.06	7.76					
06-11-22	17:20:00	25.33	-44.81	7.76					
06-11-22	17:30:00	25.33	-44.72	7.75					
06-11-22	17:40:00	25.31	-44.49	7.75					
06-11-22	17:50:00	25.31	-45.05	7.76					
06-11-22	18:00:00	25.28	-44.66	7.75					
06-11-22	18:10:00	25.28	-44.67	7.75					
06-11-22	18:20:00	25.28	-44.97	7.76					
06-11-22	18:30:00	25.28	-44.39	7.75					
06-11-22	18:40:00	25.26	-44.02	7.74					
06-11-22	18:50:00	25.23	-43.63	7.74					
06-11-22	19:00:00	25.23	-43.77	7.74					
06-11-22	19:10:00	25.21	-43.33	7.73					
06-11-22	19:20:00	25.21	-43.10	7.73					
06-11-22	19:30:00	25.19	-42.25	7.71					
06-11-22	19:40:00	25.16	-42.25	7.71					
06-11-22	19:50:00	25.16	-41.61	7.70					
06-11-22	20:00:00	25.14	-40.92	7.69					
06-11-22	20:10:00	25.14	-40.39	7.68					
06-11-22	20:20:00	25.11	-40.67	7.69					
06-11-22	20:30:00	25.09	-40.61	7.69					
06-11-22	20:40:00	25.09	-40.59	7.69					
06-11-22	20:50:00	25.06	-39.92	7.67					
06-11-22	21:00:00	25.04	-40.97	7.69					
06-11-22	21:10:00	25.04	-40.63	7.69					
06-11-22	21:20:00	25.02	-40.72	7.69					
06-11-22	21:30:00	24.99	-40.44	7.68					
06-11-22	21:40:00	24.99	-40.44	7.68					
06-11-22	21:50:00	24.99	-40.14	7.68					
06-11-22	22:00:00	24.97	-40.74	7.69					
06-11-22	22:10:00	24.94	-40.80	7.69					
06-11-22	22:20:00	24.92	-41.24	7.70					
06-11-22	22:30:00	24.92	-41.13	7.70					
06-11-22	22:40:00	24.92	-41.13	7.70					
06-11-22	22:50:00	24.90	-41.45	7.70					
06-11-22	23:00:00	24.87	-41.45	7.70					
06-11-22	23:10:00	24.87	-40.88	7.69					
06-11-22	23:20:00	24.85	-40.91	7.69					
06-11-22	23:30:00	24.85	-40.22	7.68					
06-11-22	23:40:00	24.82	-39.78	7.67					
06-11-22	23:50:00	24.82	-40.03	7.68					
07-11-22	00:00:00	24.82	-39.61	7.67					
07-11-22	00:10:00	24.82	-38.99	7.66					
07-11-22	00:20:00	24.80	-39.02	7.66					
07-11-22	00:30:00	24.80	-38.59	7.65					
07-11-22	00:40:00	24.77	-38.03	7.64					
07-11-22	00:50:00	24.75	-37.86	7.64					
07-11-22	01:00:00	24.75	-37.49	7.63					
07-11-22	01:10:00	24.73	-37.52	7.63					
07-11-22	01:20:00	24.73	-37.34	7.63					
07-11-22	01:30:00	24.73	-37.08	7.63					
07-11-22	01:40:00	24.68	-36.30	7.61					
07-11-22	01:50:00	24.70	-36.42	7.62					
07-11-22	02:00:00	24.68	-36.17	7.61					
07-11-22	02:10:00	24.68	-35.81	7.61					
07-11-22	02:20:00	24.65	-36.09	7.61					
07-11-22	02:30:00	24.65	-35.64	7.60					
07-11-22	02:40:00	24.63	-35.52	7.60					
07-11-22	02:50:00	24.60	-35.56	7.60					
07-11-22	03:00:00	24.60	-35.22	7.60					
07-11-22	03:10:00	24.58	-35.14	7.59					
07-11-22	03:20:00	24.58	-35.09	7.59					
07-11-22	03:30:00	24.60	-35.64	7.60					
07-11-22	03:40:00	24.58	-34.84	7.59					
07-11-22	03:50:00	24.58	-35.53	7.60					
07-11-22	04:00:00	24.58	-34.86	7.59					
07-11-22	04:10:00	24.58	-34.92	7.59					
07-11-22	04:20:00	24.56	-35.02	7.59					
07-11-22	04:30:00	24.58	-35.59	7.60					
07-11-22	04:40:00	24.58	-35.69	7.60					
07-11-22	04:50:00	24.56	-35.72	7.60					
07-11-22	05:00:00	24.53	-35.50	7.60					
07-11-22	05:10:00	24.53	-35.31	7.60					
07-11-22	05:20:00	24.51	-34.92	7.59					
07-11-22	05:30:00	24.53	-34.77	7.59					
07-11-22	05:40:00	24.51	-34.74	7.59					
07-11-22	05:50:00	24.48	-34.09	7.58					
07-11-22	06:00:00	24.48	-33.88	7.57					
07-11-22	06:10:00	24.48	-33.28	7.56					
07-11-22	06:20:00	24.46	-33.31	7.56					
07-11-22	06:30:00	24.44	-32.55	7.55					
07-11-22	06:40:00	24.44	-31.38	7.53					
07-11-22	06:50:00	24.44	-31.13	7.53					
07-11-22	07:00:00	24.44	-31.83	7.54					
07-11-22	07:10:00	24.44	-31.44	7.53					
07-11-22	07:20:00	24.44	-31.33	7.53					
07-11-22	07:30:00	24.44	-30.75	7.52					
07-11-22	07:40:00	24.41	-29.91	7.51					
07-11-22	07:50:00	24.41	-29.91	7.51					
07-11-22	08:00:00	24.44	-30.17	7.51					
07-11-22	08:10:00	24.44	-29.92	7.51					
07-11-22	08:20:00	24.44	-30.61	7.52					
07-11-22	08:30:00	24.44	-29.95	7.51					
07-11-22	08:40:00	24.46	-30.20	7.51					
07-11-22	08:50:00	24.51	-30.38	7.51					
07-11-22	09:00:00	24.53	-29.95	7.51					
07-11-22	09:10:00	24.60	-32.69	7.55					
07-11-22	09:20:00	24.60	-32.06	7.54					
07-11-22	09:30:00	24.65	-31.61	7.53					
07-11-22	09:40:00	24.70	-32.52	7.55					
07-11-22	09:50:00	24.73	-32.41	7.55					
07-11-22	10:00:00	24.77	-32.36	7.55					
07-11-22	10:10:00	24.82	-33.66	7.57					
07-11-22	10:20:00	24.87	-33.44	7.57					
07-11-22	10:30:00	24.87	-32.09	7.54					
07-11-22	10:40:00	24.87	-31.59	7.53					
07-11-22	10:50:00	24.92	-32.63	7.55					
07-11-22	11:00:00	24.94	-32.38	7.55					
07-11-22	11:10:00	24.99	-32.91	7.56					
07-11-22	11:20:00	25.02	-33.30	7.56					
07-11-22	11:30:00	25.04	-34.19	7.58					
07-11-22	11:40:00	25.02	-32.74	7.55					
07-11-22	11:50:00	25.04	-34.16	7.58					
07-11-22	12:00:00	25.04	-32.24	7.54					
07-11-22	12:10:00	25.09	-32.77	7.55					
07-11-22	12:20:00	25.09	-33.95	7.57					
07-11-22	12:30:00	25.09	-33.84	7.57					
07-11-22	12:40:00	25.11	-34.89	7.59					
07-11-22	12:50:00	25.11	-35.14	7.59					
07-11-22	13:00:00	25.21	-36.41	7.61					
07-11-22	13:10:00	25.16	-35.09	7.59					
07-11-22	13:20:00	25.26	-36.00	7.61					
07-11-22	13:30:00	25.23	-37.16	7.63					
07-11-22	13:40:00	25.23	-36.27	7.61					
07-11-22	13:50:00	25.21	-36.05	7.61					
07-11-22	14:00:00	25.21	-36.13	7.61					
07-11-22	14:10:00	25.21	-37.94	7.64					
07-11-22	14:20:00	25.23	-38.92	7.66					
07-11-22	14:30:00	25.21	-38.75	7.65					
07-11-22	14:40:00	25.23	-38.31	7.65					
07-11-22	14:50:00	25.23	-39.05	7.66					
07-11-22	15:00:00	25.23	-40.00	7.68					
07-11-22	15:10:00	25.21	-40.28	7.68					
07-11-22	15:20:00	25.16	-40.77	7.69					
07-11-22	15:30:00	25.16	-40.38	7.68					
07-11-22	15:40:00	25.16	-40.91	7.69					
07-11-22	15:50:00	25.16	-40.92	7.69					
07-11-22	16:00:00	25.16	-40.34	7.68					
07-11-22	16:10:00	25.14	-40.33	7.68					
07-11-22	16:20:00	25.14	-40.13	7.68					
07-11-22	16:30:00	25.14	-40.25	7.68					
07-11-22	16:40:00	25.11	-40.16	7.68					
07-11-22	16:50:00	25.11	-40.14	7.68					
07-11-22	17:00:00	25.09	-40.83	7.69					
07-11-22	17:10:00	25.09	-40.91	7.69					
07-11-22	17:20:00	25.09	-41.11	7.69					
07-11-22	17:30:00	25.06	-40.74	7.69					
07-11-22	17:40:00	25.06	-40.50	7.68					
07-11-22	17:50:00	25.06	-40.61	7.69					
07-11-22	18:00:00	25.04	-40.25	7.68					
07-11-22	18:10:00	25.02	-40.00	7.68					
07-11-22	18:20:00	25.02	-39.61	7.67					
07-11-22	18:30:00	24.99	-39.31	7.66					
07-11-22	18:40:00	24.99	-38.31	7.65					
07-11-22	18:50:00	24.99	-37.91	7.64					
07-11-22	19:00:00	24.97	-37.70	7.64					
07-11-22	19:10:00	24.94	-37.72	7.64					
07-11-22	19:20:00	24.94	-37.80	7.64					
07-11-22	19:30:00	24.94	-37.28	7.63					
07-11-22	19:40:00	24.92	-37.08	7.63					
07-11-22	19:50:00	24.90	-36.83	7.62					
07-11-22	20:00:00	24.90	-36.36	7.61					
07-11-22	20:10:00	24.87	-36.33	7.61					
07-11-22	20:20:00	24.87	-36.36	7.61					
07-11-22	20:30:00	24.85	-36.03	7.61					
07-11-22	20:40:00	24.85	-36.20	7.61					
07-11-22	20:50:00	24.82	-35.78	7.61					
07-11-22	21:00:00	24.82	-35.28	7.60					
07-11-22	21:10:00	24.80	-35.31	7.60					
07-11-22	21:20:00	24.80	-35.00	7.59					
07-11-22	21:30:00	24.77	-34.94	7.59					
07-11-22	21:40:00	24.75	-35.08	7.59					
07-11-22	21:50:00	24.75	-34.86	7.59					
07-11-22	22:00:00	24.73	-35.09	7.59					
07-11-22	22:10:00	24.73	-35.06	7.59					
07-11-22	22:20:00	24.70	-35.41	7.60					
07-11-22	22:30:00	24.70	-35.24	7.60					
07-11-22	22:40:00	24.68	-34.53	7.58					
07-11-22	22:50:00	24.65	-34.92	7.59					
07-11-22	23:00:00	24.63	-34.41	7.58					
07-11-22	23:10:00	24.63	-34.06	7.58					
07-11-22	23:20:00	24.63	-34.08	7.58					
07-11-22	23:30:00	24.60	-34.45	7.58					
07-11-22	23:40:00	24.58	-34.39	7.58					
07-11-22	23:50:00	24.58	-34.22	7.58					
08-11-22	00:00:00	24.56	-33.83	7.57					
08-11-22	00:10:00	24.56	-33.59	7.57					
08-11-22	00:20:00	24.53	-33.52	7.57					
08-11-22	00:30:00	24.53	-33.58	7.57					
08-11-22	00:40:00	24.51	-33.16	7.56					
08-11-22	00:50:00	24.51	-33.28	7.56					
08-11-22	01:00:00	24.48	-33.28	7.56					
08-11-22	01:10:00	24.48	-33.89	7.57					
08-11-22	01:20:00	24.46	-34.47	7.58					
08-11-22	01:30:00	24.46	-34.14	7.58					
08-11-22	01:40:00	24.44	-33.83	7.57					
08-11-22	01:50:00	24.44	-33.83	7.57					
08-11-22	02:00:00	24.41	-33.69	7.57					
08-11-22	02:10:00	24.41	-33.92	7.57					
08-11-22	02:20:00	24.41	-34.83	7.59					
08-11-22	02:30:00	24.41	-34.28	7.58					
08-11-22	02:40:00	24.39	-34.02	7.58					
08-11-22	02:50:00	24.39	-33.36	7.56					
08-11-22	03:00:00	24.41	-33.77	7.57					
08-11-22	03:10:00	24.39	-33.84	7.57					
08-11-22	03:20:00	24.36	-32.74	7.55					
08-11-22	03:30:00	24.36	-32.81	7.56					
08-11-22	03:40:00	24.34	-32.24	7.55					
08-11-22	03:50:00	24.34	-32.08	7.54					
08-11-22	04:00:00	24.34	-32.41	7.55					
08-11-22	04:10:00	24.32	-32.41	7.55					
08-11-22	04:20:00	24.32	-32.84	7.56					
08-11-22	04:30:00	24.32	-33.02	7.56					
08-11-22	04:40:00	24.29	-32.59	7.55					
08-11-22	04:50:00	24.32	-33.19	7.56					
08-11-22	05:00:00	24.29	-32.89	7.56					
08-11-22	05:10:00	24.32	-33.02	7.56					
08-11-22	05:20:00	24.29	-33.38	7.57					
08-11-22	05:30:00	24.27	-32.72	7.55					
08-11-22	05:40:00	24.24	-32.27	7.55					
08-11-22	05:50:00	24.24	-32.59	7.55					
08-11-22	06:00:00	24.24	-32.53	7.55					
08-11-22	06:10:00	24.22	-32.31	7.55					
08-11-22	06:20:00	24.22	-32.44	7.55					
08-11-22	06:30:00	24.22	-32.31	7.55					
08-11-22	06:40:00	24.22	-32.33	7.55					
08-11-22	06:50:00	24.19	-32.20	7.55					
08-11-22	07:00:00	24.19	-32.02	7.54					
08-11-22	07:10:00	24.19	-32.20	7.55					
08-11-22	07:20:00	24.17	-32.34	7.55					
08-11-22	07:30:00	24.15	-32.49	7.55					
08-11-22	07:40:00	24.17	-32.17	7.55					
08-11-22	07:50:00	24.19	-32.42	7.55					
08-11-22	08:00:00	24.19	-32.28	7.55					
08-11-22	08:10:00	24.19	-32.49	7.55					
08-11-22	08:20:00	24.19	-32.14	7.54					
08-11-22	08:30:00	24.19	-31.84	7.54					
08-11-22	08:40:00	24.22	-31.64	7.54					
08-11-22	08:50:00	24.24	-31.78	7.54					
08-11-22	09:00:00	24.24	-31.69	7.54					
08-11-22	09:10:00	24.27	-31.66	7.54					
08-11-22	09:20:00	24.29	-31.92	7.54					
08-11-22	09:30:00	24.32	-31.61	7.54					
08-11-22	09:40:00	24.34	-31.31	7.53					
08-11-22	09:50:00	24.36	-31.24	7.53					
08-11-22	10:00:00	24.44	-31.72	7.54					
08-11-22	10:10:00	24.48	-32.30	7.55					
08-11-22	10:20:00	24.53	-33.42	7.57					
08-11-22	10:30:00	24.56	-32.64	7.55					
08-11-22	10:40:00	24.58	-33.81	7.57					
08-11-22	10:50:00	24.65	-34.52	7.58					
08-11-22	11:00:00	24.68	-34.24	7.58					
08-11-22	11:10:00	24.73	-34.06	7.58					
08-11-22	11:20:00	24.75	-34.39	7.58					
08-11-22	11:30:00	24.77	-34.24	7.58					
08-11-22	11:40:00	24.77	-34.41	7.58					
08-11-22	11:50:00	24.80	-34.63	7.59					
08-11-22	12:00:00	24.85	-35.49	7.60					
08-11-22	12:10:00	24.87	-35.84	7.61					
08-11-22	12:20:00	24.94	-37.20	7.63					
08-11-22	12:30:00	24.94	-37.41	7.63					
08-11-22	12:40:00	24.94	-37.19	7.63					
08-11-22	12:50:00	24.99	-37.75	7.64					
08-11-22	13:00:00	25.06	-37.92	7.64					
08-11-22	13:10:00	25.09	-39.05	7.66					
08-11-22	13:20:00	25.09	-38.45	7.65					
08-11-22	13:30:00	25.14	-39.24	7.66					
08-11-22	13:40:00	25.11	-38.16	7.64					
08-11-22	13:50:00	25.09	-38.33	7.65					
08-11-22	14:00:00	25.09	-38.77	7.65					
08-11-22	14:10:00	25.11	-39.08	7.66					
08-11-22	14:20:00	25.14	-40.25	7.68					
08-11-22	14:30:00	25.19	-42.99	7.73					
08-11-22	14:40:00	25.16	-41.70	7.70					
08-11-22	14:50:00	25.16	-41.63	7.70					
08-11-22	15:00:00	25.16	-41.60	7.70					
08-11-22	15:10:00	25.14	-42.19	7.71					
08-11-22	15:20:00	25.14	-42.53	7.72					
08-11-22	15:30:00	25.14	-43.20	7.73					
08-11-22	15:40:00	25.14	-43.66	7.74					
08-11-22	15:50:00	25.14	-44.67	7.75					
08-11-22	16:00:00	25.14	-44.14	7.75					
08-11-22	16:10:00	25.14	-44.55	7.75					
08-11-22	16:20:00	25.14	-44.56	7.75					
08-11-22	16:30:00	25.14	-43.99	7.74					
08-11-22	16:40:00	25.11	-44.49	7.75					
08-11-22	16:50:00	25.09	-44.05	7.74					
08-11-22	17:00:00	25.09	-44.50	7.75					
08-11-22	17:10:00	25.06	-44.19	7.75					
08-11-22	17:20:00	25.06	-44.35	7.75					
08-11-22	17:30:00	25.04	-44.60	7.75					
08-11-22	17:40:00	25.04	-44.58	7.75					
08-11-22	17:50:00	25.02	-44.83	7.76					
08-11-22	18:00:00	25.02	-44.28	7.75					
08-11-22	18:10:00	24.99	-43.74	7.74					
08-11-22	18:20:00	24.99	-43.69	7.74					
08-11-22	18:30:00	24.97	-43.13	7.73					
08-11-22	18:40:00	24.97	-42.69	7.72					
08-11-22	18:50:00	24.92	-43.69	7.74					
08-11-22	19:00:00	24.90	-43.58	7.74					
08-11-22	19:10:00	24.90	-42.22	7.71					
08-11-22	19:20:00	24.87	-42.02	7.71					
08-11-22	19:30:00	24.87	-41.13	7.70					
08-11-22	19:40:00	24.85	-40.99	7.69					
08-11-22	19:50:00	24.82	-40.74	7.69					
08-11-22	20:00:00	24.82	-40.39	7.68					
08-11-22	20:10:00	24.77	-40.67	7.69					
08-11-22	20:20:00	24.77	-41.03	7.69					
08-11-22	20:30:00	24.75	-40.36	7.68					
08-11-22	20:40:00	24.73	-40.31	7.68					
08-11-22	20:50:00	24.70	-40.20	7.68					
08-11-22	21:00:00	24.68	-39.97	7.68					
08-11-22	21:10:00	24.63	-40.14	7.68					
08-11-22	21:20:00	24.63	-39.22	7.66					
08-11-22	21:30:00	24.60	-38.25	7.65					
08-11-22	21:40:00	24.58	-38.88	7.66					
08-11-22	21:50:00	24.58	-38.44	7.65					
