#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
8079,03/28/2024 03:20:00,23.30,-28.49,7.60,,,,,
8080,03/28/2024 03:30:00,23.28,-28.30,7.59,,,,,
8081,03/28/2024 03:40:00,23.26,-28.52,7.60,,,,,
8082,03/28/2024 03:50:00,23.23,-28.05,7.59,,,,,
8083,03/28/2024 04:00:00,23.21,-28.20,7.59,,,,,
8084,03/28/2024 04:10:00,23.18,-27.86,7.58,,,,,
8085,03/28/2024 04:20:00,23.14,-27.84,7.58,,,,,
8086,03/28/2024 04:30:00,23.11,-27.80,7.58,,,,,
8087,03/28/2024 04:40:00,23.11,-27.59,7.58,,,,,
8088,03/28/2024 04:50:00,23.09,-27.80,7.58,,,,,
8089,03/28/2024 05:00:00,23.04,-27.75,7.58,,,,,
8090,03/28/2024 05:10:00,23.04,-27.74,7.58,,,,,
8091,03/28/2024 05:20:00,22.99,-27.41,7.58,,,,,
8092,03/28/2024 05:30:00,22.97,-27.38,7.58,,,,,
8093,03/28/2024 05:40:00,22.94,-27.42,7.58,,,,,
8094,03/28/2024 05:50:00,22.92,-27.34,7.58,,,,,
8095,03/28/2024 06:00:00,22.90,-27.24,7.57,,,,,
8096,03/28/2024 06:10:00,22.87,-27.47,7.58,,,,,
8097,03/28/2024 06:20:00,22.85,-27.45,7.58,,,,,
8098,03/28/2024 06:30:00,22.82,-27.25,7.57,,,,,
8099,03/28/2024 06:40:00,22.80,-27.03,7.57,,,,,
8100,03/28/2024 06:50:00,22.78,-27.19,7.57,,,,,
8101,03/28/2024 07:00:00,22.75,-27.16,7.57,,,,,
8102,03/28/2024 07:10:00,22.73,-27.16,7.57,,,,,
8103,03/28/2024 07:20:00,22.73,-27.17,7.57,,,,,
8104,03/28/2024 07:30:00,22.70,-27.58,7.58,,,,,
8105,03/28/2024 07:40:00,22.73,-27.41,7.58,,,,,
8106,03/28/2024 07:50:00,22.70,-27.56,7.58,,,,,
8107,03/28/2024 08:00:00,22.70,-27.80,7.58,,,,,
8108,03/28/2024 08:10:00,22.70,-27.77,7.58,,,,,
8109,03/28/2024 08:20:00,22.70,-27.69,7.58,,,,,
8110,03/28/2024 08:30:00,22.80,-29.34,7.61,,,,,
8111,03/28/2024 08:40:00,22.78,-30.20,7.63,,,,,
8112,03/28/2024 08:50:00,22.82,-32.00,7.66,,,,,
8113,03/28/2024 09:00:00,22.99,-35.36,7.72,,,,,
8114,03/28/2024 09:10:00,22.99,-33.94,7.70,,,,,
8115,03/28/2024 09:20:00,23.14,-38.44,7.78,,,,,
8116,03/28/2024 09:30:00,23.26,-40.55,7.82,,,,,
8117,03/28/2024 09:40:00,23.33,-40.92,7.83,,,,,
8118,03/28/2024 09:50:00,23.45,-44.67,7.90,,,,,
8119,03/28/2024 10:00:00,23.64,-45.41,7.91,,,,,
8120,03/28/2024 10:10:00,23.71,-47.66,7.95,,,,,
8121,03/28/2024 10:20:00,23.83,-49.10,7.98,,,,,
8122,03/28/2024 10:30:00,23.98,-50.50,8.00,,,,,
8123,03/28/2024 10:40:00,24.07,-53.35,8.05,,,,,
8124,03/28/2024 10:50:00,24.19,-54.78,8.08,,,,,
8125,03/28/2024 11:00:00,24.32,-56.03,8.10,,,,,
8126,03/28/2024 11:10:00,24.44,-56.86,8.12,,,,,
8127,03/28/2024 11:20:00,24.63,-59.02,8.16,,,,,
8128,03/28/2024 11:30:00,24.60,-55.06,8.08,,,,,
8129,03/28/2024 11:40:00,24.77,-57.81,8.13,,,,,
8130,03/28/2024 11:50:00,24.85,-55.56,8.09,,,,,
8131,03/28/2024 12:00:00,24.82,-54.38,8.07,,,,,
8132,03/28/2024 12:10:00,24.99,-58.81,8.15,,,,,
8133,03/28/2024 12:20:00,24.90,-55.99,8.10,,,,,
8134,03/28/2024 12:30:00,25.14,-59.75,8.17,,,,,
8135,03/28/2024 12:40:00,24.87,-53.67,8.06,,,,,
8136,03/28/2024 12:50:00,24.85,-54.13,8.07,,,,,
8137,03/28/2024 13:00:00,24.82,-54.63,8.08,,,,,
8138,03/28/2024 13:10:00,25.04,-59.00,8.16,,,,,
8139,03/28/2024 13:20:00,25.21,-62.41,8.22,,,,,
8140,03/28/2024 13:30:00,25.31,-65.53,8.27,,,,,
8141,03/28/2024 13:40:00,25.33,-65.28,8.27,,,,,
8142,03/28/2024 13:50:00,25.33,-65.55,8.28,,,,,
8143,03/28/2024 14:00:00,25.45,-67.86,8.32,,,,,
8144,03/28/2024 14:10:00,25.31,-64.52,8.26,,,,,
8145,03/28/2024 14:20:00,25.31,-65.88,8.28,,,,,
8146,03/28/2024 14:30:00,25.36,-65.39,8.27,,,,,
8147,03/28/2024 14:40:00,25.36,-65.50,8.27,,,,,
8148,03/28/2024 14:50:00,24.94,-55.38,8.09,,,,,
8149,03/28/2024 15:00:00,24.90,-54.19,8.07,,,,,
8150,03/28/2024 15:10:00,24.85,-53.83,8.06,,,,,
8151,03/28/2024 15:20:00,24.85,-53.69,8.06,,,,,
8152,03/28/2024 15:30:00,24.82,-53.91,8.06,,,,,
8153,03/28/2024 15:40:00,24.80,-52.89,8.04,,,,,
8154,03/28/2024 15:50:00,24.80,-53.25,8.05,,,,,
8155,03/28/2024 16:00:00,24.75,-53.39,8.05,,,,,
8156,03/28/2024 16:10:00,24.73,-52.19,8.03,,,,,
8157,03/28/2024 16:20:00,24.73,-51.41,8.02,,,,,
8158,03/28/2024 16:30:00,24.73,-51.41,8.02,,,,,
8159,03/28/2024 16:40:00,24.68,-50.56,8.00,,,,,
8160,03/28/2024 16:50:00,24.68,-50.69,8.00,,,,,
8161,03/28/2024 17:00:00,24.68,-51.05,8.01,,,,,
8162,03/28/2024 17:10:00,24.65,-50.75,8.00,,,,,
8163,03/28/2024 17:20:00,24.60,-50.52,8.00,,,,,
8164,03/28/2024 17:30:00,24.56,-50.20,7.99,,,,,
8165,03/28/2024 17:40:00,24.53,-49.38,7.98,,,,,
8166,03/28/2024 17:50:00,24.51,-48.63,7.97,,,,,
8167,03/28/2024 18:00:00,24.46,-48.02,7.95,,,,,
8168,03/28/2024 18:10:00,24.41,-47.44,7.94,,,,,
8169,03/28/2024 18:20:00,24.39,-46.99,7.94,,,,,
8170,03/28/2024 18:30:00,24.36,-46.19,7.92,,,,,
8171,03/28/2024 18:40:00,24.32,-45.24,7.90,,,,,
8172,03/28/2024 18:50:00,24.27,-44.36,7.89,,,,,
8173,03/28/2024 19:00:00,24.24,-43.75,7.88,,,,,
8174,03/28/2024 19:10:00,24.22,-43.19,7.87,,,,,
8175,03/28/2024 19:20:00,24.17,-42.88,7.86,,,,,
8176,03/28/2024 19:30:00,24.12,-42.41,7.85,,,,,
8177,03/28/2024 19:40:00,24.07,-42.19,7.85,,,,,
8178,03/28/2024 19:50:00,24.07,-41.41,7.83,,,,,
8179,03/28/2024 20:00:00,24.05,-40.56,7.82,,,,,
8180,03/28/2024 20:10:00,24.00,-40.59,7.82,,,,,
8181,03/28/2024 20:20:00,23.98,-40.19,7.81,,,,,
8182,03/28/2024 20:30:00,23.95,-39.42,7.80,,,,,
8183,03/28/2024 20:40:00,23.93,-38.67,7.78,,,,,
8184,03/28/2024 20:50:00,23.88,-38.19,7.77,,,,,
8185,03/28/2024 21:00:00,23.86,-37.70,7.77,,,,,
8186,03/28/2024 21:10:00,23.83,-37.59,7.76,,,,,
8187,03/28/2024 21:20:00,23.79,-37.24,7.76,,,,,
8188,03/28/2024 21:30:00,23.79,-36.72,7.75,,,,,
8189,03/28/2024 21:40:00,23.76,-36.22,7.74,,,,,
8190,03/28/2024 21:50:00,23.74,-36.33,7.74,,,,,
8191,03/28/2024 22:00:00,23.69,-36.14,7.74,,,,,
8192,03/28/2024 22:10:00,23.66,-35.83,7.73,,,,,
8193,03/28/2024 22:20:00,23.64,-35.64,7.73,,,,,
8194,03/28/2024 22:30:00,23.62,-35.16,7.72,,,,,
8195,03/28/2024 22:40:00,23.57,-34.84,7.71,,,,,
8196,03/28/2024 22:50:00,23.57,-34.36,7.70,,,,,
8197,03/28/2024 23:00:00,23.54,-34.27,7.70,,,,,
8198,03/28/2024 23:10:00,23.52,-34.17,7.70,,,,,
8199,03/28/2024 23:20:00,23.47,-33.69,7.69,,,,,
8200,03/28/2024 23:30:00,23.47,-33.31,7.69,,,,,
8201,03/28/2024 23:40:00,23.45,-33.03,7.68,,,,,
8202,03/28/2024 23:50:00,23.42,-33.03,7.68,,,,,
8203,03/29/2024 00:00:00,23.40,-32.49,7.67,,,,,
8204,03/29/2024 00:10:00,23.38,-32.36,7.67,,,,,
8205,03/29/2024 00:20:00,23.35,-32.16,7.66,,,,,
8206,03/29/2024 00:30:00,23.33,-31.63,7.65,,,,,
8207,03/29/2024 00:40:00,23.28,-31.53,7.65,,,,,
8208,03/29/2024 00:50:00,23.26,-30.84,7.64,,,,,
8209,03/29/2024 01:00:00,23.23,-30.45,7.63,,,,,
8210,03/29/2024 01:10:00,23.21,-30.28,7.63,,,,,
8211,03/29/2024 01:20:00,23.18,-30.38,7.63,,,,,
8212,03/29/2024 01:30:00,23.14,-30.31,7.63,,,,,
8213,03/29/2024 01:40:00,23.14,-29.92,7.62,,,,,
8214,03/29/2024 01:50:00,23.11,-29.92,7.62,,,,,
8215,03/29/2024 02:00:00,23.09,-29.59,7.62,,,,,
8216,03/29/2024 02:10:00,23.06,-29.78,7.62,,,,,
8217,03/29/2024 02:20:00,23.02,-29.58,7.62,,,,,
8218,03/29/2024 02:30:00,22.99,-29.52,7.62,,,,,
8219,03/29/2024 02:40:00,22.97,-29.42,7.61,,,,,
8220,03/29/2024 02:50:00,22.94,-29.08,7.61,,,,,
8221,03/29/2024 03:00:00,22.92,-29.27,7.61,,,,,
8222,03/29/2024 03:10:00,22.90,-28.70,7.60,,,,,
8223,03/29/2024 03:20:00,22.87,-28.56,7.60,,,,,
8224,03/29/2024 03:30:00,22.85,-28.58,7.60,,,,,
8225,03/29/2024 03:40:00,22.82,-28.39,7.60,,,,,
8226,03/29/2024 03:50:00,22.80,-28.16,7.59,,,,,
8227,03/29/2024 04:00:00,22.78,-28.13,7.59,,,,,
8228,03/29/2024 04:10:00,22.75,-27.95,7.59,,,,,
8229,03/29/2024 04:20:00,22.73,-27.84,7.59,,,,,
8230,03/29/2024 04:30:00,22.70,-28.00,7.59,,,,,
8231,03/29/2024 04:40:00,22.66,-27.50,7.58,,,,,
8232,03/29/2024 04:50:00,22.66,-27.45,7.58,,,,,
8233,03/29/2024 05:00:00,22.63,-27.30,7.58,,,,,
8234,03/29/2024 05:10:00,22.61,-27.34,7.58,,,,,
8235,03/29/2024 05:20:00,22.61,-27.30,7.58,,,,,
8236,03/29/2024 05:30:00,22.58,-27.45,7.58,,,,,
8237,03/29/2024 05:40:00,22.56,-27.33,7.58,,,,,
8238,03/29/2024 05:50:00,22.54,-27.13,7.57,,,,,
8239,03/29/2024 06:00:00,22.51,-27.22,7.57,,,,,
8240,03/29/2024 06:10:00,22.51,-27.20,7.57,,,,,
8241,03/29/2024 06:20:00,22.49,-27.25,7.57,,,,,
8242,03/29/2024 06:30:00,22.49,-27.11,7.57,,,,,
8243,03/29/2024 06:40:00,22.44,-27.17,7.57,,,,,
8244,03/29/2024 06:50:00,22.44,-27.13,7.57,,,,,
8245,03/29/2024 07:00:00,22.42,-27.11,7.57,,,,,
8246,03/29/2024 07:10:00,22.42,-27.30,7.58,,,,,
8247,03/29/2024 07:20:00,22.42,-27.38,7.58,,,,,
8248,03/29/2024 07:30:00,22.39,-27.44,7.58,,,,,
8249,03/29/2024 07:40:00,22.42,-27.88,7.59,,,,,
8250,03/29/2024 07:50:00,22.42,-27.78,7.58,,,,,
8251,03/29/2024 08:00:00,22.42,-28.08,7.59,,,,,
8252,03/29/2024 08:10:00,22.49,-31.72,7.66,,,,,
8253,03/29/2024 08:20:00,22.54,-32.97,7.68,,,,,
8254,03/29/2024 08:30:00,22.58,-33.19,7.69,,,,,
8255,03/29/2024 08:40:00,22.68,-34.03,7.70,,,,,
8256,03/29/2024 08:50:00,22.70,-33.80,7.70,,,,,
8257,03/29/2024 09:00:00,22.70,-36.14,7.74,,,,,
8258,03/29/2024 09:10:00,22.85,-40.00,7.81,,,,,
8259,03/29/2024 09:20:00,22.94,-43.50,7.88,,,,,
8260,03/29/2024 09:30:00,23.06,-45.80,7.92,,,,,
8261,03/29/2024 09:40:00,22.94,-37.95,7.77,,,,,
8262,03/29/2024 09:50:00,23.21,-47.39,7.95,,,,,
8263,03/29/2024 10:00:00,23.14,-41.13,7.83,,,,,
8264,03/29/2024 10:10:00,23.30,-48.50,7.97,,,,,
8265,03/29/2024 10:20:00,23.42,-50.80,8.01,,,,,
8266,03/29/2024 10:30:00,23.57,-52.25,8.04,,,,,
8267,03/29/2024 10:40:00,23.74,-55.44,8.09,,,,,
8268,03/29/2024 10:50:00,23.88,-56.06,8.11,,,,,
8269,03/29/2024 11:00:00,23.98,-58.67,8.15,,,,,
8270,03/29/2024 11:10:00,24.22,-60.55,8.19,,,,,
8271,03/29/2024 11:20:00,24.32,-60.13,8.18,,,,,
8272,03/29/2024 11:30:00,24.36,-57.02,8.12,,,,,
8273,03/29/2024 11:40:00,24.44,-59.06,8.16,,,,,
8274,03/29/2024 11:50:00,24.68,-61.03,8.19,,,,,
8275,03/29/2024 12:00:00,24.77,-61.46,8.20,,,,,
8276,03/29/2024 12:10:00,24.77,-59.47,8.17,,,,,
8277,03/29/2024 12:20:00,24.90,-58.58,8.15,,,,,
8278,03/29/2024 12:30:00,25.04,-61.71,8.21,,,,,
8279,03/29/2024 12:40:00,24.85,-55.38,8.09,,,,,
8280,03/29/2024 12:50:00,25.02,-58.41,8.14,,,,,
8281,03/29/2024 13:00:00,24.92,-54.19,8.07,,,,,
8282,03/29/2024 13:10:00,25.23,-60.19,8.18,,,,,
8283,03/29/2024 13:20:00,25.36,-62.27,8.21,,,,,
8284,03/29/2024 13:30:00,25.33,-60.27,8.18,,,,,
8285,03/29/2024 13:40:00,25.38,-61.92,8.21,,,,,
8286,03/29/2024 13:50:00,25.48,-63.03,8.23,,,,,
8287,03/29/2024 14:00:00,25.48,-62.49,8.22,,,,,
8288,03/29/2024 14:10:00,25.50,-63.97,8.25,,,,,
8289,03/29/2024 14:20:00,25.62,-64.89,8.26,,,,,
8290,03/29/2024 14:30:00,25.65,-67.11,8.30,,,,,
8291,03/29/2024 14:40:00,25.57,-64.31,8.25,,,,,
8292,03/29/2024 14:50:00,25.06,-54.24,8.07,,,,,
8293,03/29/2024 15:00:00,24.97,-49.94,7.99,,,,,
8294,03/29/2024 15:10:00,24.92,-47.53,7.94,,,,,
8295,03/29/2024 15:20:00,24.90,-48.44,7.96,,,,,
8296,03/29/2024 15:30:00,24.92,-48.91,7.97,,,,,
8297,03/29/2024 15:40:00,24.92,-48.00,7.95,,,,,
8298,03/29/2024 15:50:00,24.90,-48.14,7.96,,,,,
8299,03/29/2024 16:00:00,24.85,-47.88,7.95,,,,,
8300,03/29/2024 16:10:00,24.80,-47.45,7.94,,,,,
8301,03/29/2024 16:20:00,24.82,-47.27,7.94,,,,,
8302,03/29/2024 16:30:00,24.82,-46.44,7.92,,,,,
8303,03/29/2024 16:40:00,24.77,-46.69,7.93,,,,,
8304,03/29/2024 16:50:00,24.75,-46.52,7.93,,,,,
8305,03/29/2024 17:00:00,24.75,-45.70,7.91,,,,,
8306,03/29/2024 17:10:00,24.75,-45.70,7.91,,,,,
8307,03/29/2024 17:20:00,24.77,-46.19,7.92,,,,,
8308,03/29/2024 17:30:00,24.73,-45.30,7.90,,,,,
8309,03/29/2024 17:40:00,24.70,-44.83,7.90,,,,,
8310,03/29/2024 17:50:00,24.68,-44.74,7.89,,,,,
8311,03/29/2024 18:00:00,24.65,-44.47,7.89,,,,,
8312,03/29/2024 18:10:00,24.60,-43.60,7.87,,,,,
8313,03/29/2024 18:20:00,24.58,-42.42,7.85,,,,,
8314,03/29/2024 18:30:00,24.56,-42.02,7.84,,,,,
8315,03/29/2024 18:40:00,24.51,-40.77,7.82,,,,,
8316,03/29/2024 18:50:00,24.46,-40.33,7.81,,,,,
8317,03/29/2024 19:00:00,24.44,-39.72,7.80,,,,,
8318,03/29/2024 19:10:00,24.44,-39.34,7.79,,,,,
8319,03/29/2024 19:20:00,24.39,-38.59,7.78,,,,,
8320,03/29/2024 19:30:00,24.34,-38.70,7.78,,,,,
8321,03/29/2024 19:40:00,24.32,-38.47,7.78,,,,,
8322,03/29/2024 19:50:00,24.29,-37.34,7.76,,,,,
8323,03/29/2024 20:00:00,24.27,-37.34,7.76,,,,,
8324,03/29/2024 20:10:00,24.24,-37.05,7.75,,,,,
8325,03/29/2024 20:20:00,24.22,-36.31,7.74,,,,,
8326,03/29/2024 20:30:00,24.19,-36.00,7.73,,,,,
8327,03/29/2024 20:40:00,24.17,-35.91,7.73,,,,,
8328,03/29/2024 20:50:00,24.15,-35.44,7.72,,,,,
8329,03/29/2024 21:00:00,24.12,-35.08,7.72,,,,,
8330,03/29/2024 21:10:00,24.10,-34.66,7.71,,,,,
8331,03/29/2024 21:20:00,24.07,-34.69,7.71,,,,,
8332,03/29/2024 21:30:00,24.05,-34.49,7.71,,,,,
8333,03/29/2024 21:40:00,24.03,-34.14,7.70,,,,,
8334,03/29/2024 21:50:00,23.98,-33.63,7.69,,,,,
8335,03/29/2024 22:00:00,23.95,-33.25,7.68,,,,,
8336,03/29/2024 22:10:00,23.93,-33.08,7.68,,,,,
8337,03/29/2024 22:20:00,23.93,-32.72,7.67,,,,,
8338,03/29/2024 22:30:00,23.91,-32.72,7.67,,,,,
8339,03/29/2024 22:40:00,23.86,-32.56,7.67,,,,,
8340,03/29/2024 22:50:00,23.83,-32.47,7.67,,,,,
8341,03/29/2024 23:00:00,23.81,-31.84,7.66,,,,,
8342,03/29/2024 23:10:00,23.76,-31.89,7.66,,,,,
8343,03/29/2024 23:20:00,23.74,-31.77,7.66,,,,,
8344,03/29/2024 23:30:00,23.69,-31.55,7.65,,,,,
8345,03/29/2024 23:40:00,23.66,-31.42,7.65,,,,,
8346,03/29/2024 23:50:00,23.64,-31.22,7.65,,,,,
8347,03/30/2024 00:00:00,23.62,-30.92,7.64,,,,,
8348,03/30/2024 00:10:00,23.57,-30.72,7.64,,,,,
8349,03/30/2024 00:20:00,23.52,-30.61,7.64,,,,,
8350,03/30/2024 00:30:00,23.50,-30.27,7.63,,,,,
8351,03/30/2024 00:40:00,23.47,-30.20,7.63,,,,,
8352,03/30/2024 00:50:00,23.42,-29.74,7.62,,,,,
8353,03/30/2024 01:00:00,23.38,-29.81,7.62,,,,,
8354,03/30/2024 01:10:00,23.35,-29.55,7.62,,,,,
8355,03/30/2024 01:20:00,23.30,-29.52,7.62,,,,,
8356,03/30/2024 01:30:00,23.30,-28.83,7.60,,,,,
8357,03/30/2024 01:40:00,23.28,-28.66,7.60,,,,,
8358,03/30/2024 01:50:00,23.26,-28.45,7.60,,,,,
8359,03/30/2024 02:00:00,23.23,-28.38,7.59,,,,,
8360,03/30/2024 02:10:00,23.21,-28.36,7.59,,,,,
8361,03/30/2024 02:20:00,23.21,-28.11,7.59,,,,,
8362,03/30/2024 02:30:00,23.16,-27.89,7.59,,,,,
8363,03/30/2024 02:40:00,23.14,-27.88,7.59,,,,,
8364,03/30/2024 02:50:00,23.11,-28.36,7.59,,,,,
8365,03/30/2024 03:00:00,23.09,-28.06,7.59,,,,,
8366,03/30/2024 03:10:00,23.06,-28.19,7.59,,,,,
8367,03/30/2024 03:20:00,23.04,-28.00,7.59,,,,,
8368,03/30/2024 03:30:00,23.02,-27.63,7.58,,,,,
8369,03/30/2024 03:40:00,22.99,-27.22,7.57,,,,,
8370,03/30/2024 03:50:00,22.97,-27.09,7.57,,,,,
8371,03/30/2024 04:00:00,22.97,-27.00,7.57,,,,,
8372,03/30/2024 04:10:00,22.94,-26.89,7.57,,,,,
8373,03/30/2024 04:20:00,22.92,-26.74,7.56,,,,,
8374,03/30/2024 04:30:00,22.90,-26.64,7.56,,,,,
8375,03/30/2024 04:40:00,22.87,-26.74,7.56,,,,,
8376,03/30/2024 04:50:00,22.87,-26.70,7.56,,,,,
8377,03/30/2024 05:00:00,22.87,-26.52,7.56,,,,,
8378,03/30/2024 05:10:00,22.85,-26.47,7.56,,,,,
8379,03/30/2024 05:20:00,22.85,-26.61,7.56,,,,,
8380,03/30/2024 05:30:00,22.82,-26.56,7.56,,,,,
8381,03/30/2024 05:40:00,22.80,-26.70,7.56,,,,,
8382,03/30/2024 05:50:00,22.78,-26.66,7.56,,,,,
8383,03/30/2024 06:00:00,22.75,-26.61,7.56,,,,,
8384,03/30/2024 06:10:00,22.73,-26.66,7.56,,,,,
8385,03/30/2024 06:20:00,22.70,-26.78,7.57,,,,,
8386,03/30/2024 06:30:00,22.68,-26.64,7.56,,,,,
8387,03/30/2024 06:40:00,22.66,-26.63,7.56,,,,,
8388,03/30/2024 06:50:00,22.66,-26.72,7.56,,,,,
8389,03/30/2024 07:00:00,22.63,-26.74,7.57,,,,,
8390,03/30/2024 07:10:00,22.63,-27.00,7.57,,,,,
8391,03/30/2024 07:20:00,22.63,-26.94,7.57,,,,,
8392,03/30/2024 07:30:00,22.61,-26.77,7.57,,,,,
8393,03/30/2024 07:40:00,22.61,-27.09,7.57,,,,,
8394,03/30/2024 07:50:00,22.58,-27.11,7.57,,,,,
8395,03/30/2024 08:00:00,22.58,-27.45,7.58,,,,,
8396,03/30/2024 08:10:00,22.63,-31.50,7.65,,,,,
8397,03/30/2024 08:20:00,22.70,-35.34,7.72,,,,,
8398,03/30/2024 08:30:00,22.73,-33.31,7.69,,,,,
8399,03/30/2024 08:40:00,22.87,-39.69,7.81,,,,,
8400,03/30/2024 08:50:00,22.80,-31.66,7.66,,,,,
8401,03/30/2024 09:00:00,22.80,-32.09,7.66,,,,,
8402,03/30/2024 09:10:00,22.90,-36.30,7.74,,,,,
8403,03/30/2024 09:20:00,22.85,-33.83,7.70,,,,,
8404,03/30/2024 09:30:00,22.90,-36.05,7.74,,,,,
8405,03/30/2024 09:40:00,22.87,-32.24,7.67,,,,,
8406,03/30/2024 09:50:00,22.97,-38.86,7.79,,,,,
8407,03/30/2024 10:00:00,22.97,-38.89,7.79,,,,,
8408,03/30/2024 10:10:00,23.04,-37.80,7.77,,,,,
8409,03/30/2024 10:20:00,23.21,-44.17,7.89,,,,,
8410,03/30/2024 10:30:00,23.30,-45.25,7.91,,,,,
8411,03/30/2024 10:40:00,23.52,-52.39,8.04,,,,,
8412,03/30/2024 10:50:00,23.62,-52.78,8.05,,,,,
8413,03/30/2024 11:00:00,23.64,-48.39,7.96,,,,,
8414,03/30/2024 11:10:00,23.40,-38.78,7.79,,,,,
8415,03/30/2024 11:20:00,23.76,-47.67,7.95,,,,,
8416,03/30/2024 11:30:00,24.07,-54.61,8.08,,,,,
8417,03/30/2024 11:40:00,24.22,-56.02,8.10,,,,,
8418,03/30/2024 11:50:00,24.27,-55.14,8.09,,,,,
8419,03/30/2024 12:00:00,24.51,-56.70,8.12,,,,,
8420,03/30/2024 12:10:00,24.22,-49.47,7.98,,,,,
8421,03/30/2024 12:20:00,24.51,-56.94,8.12,,,,,
8422,03/30/2024 12:30:00,24.32,-50.27,8.00,,,,,
8423,03/30/2024 12:40:00,24.60,-55.27,8.09,,,,,
8424,03/30/2024 12:50:00,24.68,-56.13,8.10,,,,,
8425,03/30/2024 13:00:00,24.87,-59.49,8.17,,,,,
8426,03/30/2024 13:10:00,24.77,-54.95,8.08,,,,,
8427,03/30/2024 13:20:00,25.06,-61.22,8.20,,,,,
8428,03/30/2024 13:30:00,25.21,-63.78,8.24,,,,,
8429,03/30/2024 13:40:00,25.09,-61.49,8.20,,,,,
8430,03/30/2024 13:50:00,24.99,-59.63,8.17,,,,,
8431,03/30/2024 14:00:00,24.92,-57.99,8.14,,,,,
8432,03/30/2024 14:10:00,24.73,-50.70,8.00,,,,,
8433,03/30/2024 14:20:00,25.21,-60.30,8.18,,,,,
8434,03/30/2024 14:30:00,25.26,-62.35,8.22,,,,,
8435,03/30/2024 14:40:00,25.26,-62.22,8.21,,,,,
8436,03/30/2024 14:50:00,24.85,-53.41,8.05,,,,,
8437,03/30/2024 15:00:00,24.77,-49.44,7.98,,,,,
8438,03/30/2024 15:10:00,24.77,-49.94,7.99,,,,,
8439,03/30/2024 15:20:00,24.75,-48.91,7.97,,,,,
8440,03/30/2024 15:30:00,24.75,-49.05,7.97,,,,,
8441,03/30/2024 15:40:00,24.75,-49.49,7.98,,,,,
8442,03/30/2024 15:50:00,24.77,-50.17,7.99,,,,,
8443,03/30/2024 16:00:00,24.73,-47.60,7.95,,,,,
8444,03/30/2024 16:10:00,24.75,-47.74,7.95,,,,,
8445,03/30/2024 16:20:00,24.73,-46.35,7.92,,,,,
8446,03/30/2024 16:30:00,24.73,-46.44,7.92,,,,,
8447,03/30/2024 16:40:00,24.73,-45.52,7.91,,,,,
8448,03/30/2024 16:50:00,24.77,-46.70,7.93,,,,,
8449,03/30/2024 17:00:00,24.80,-47.97,7.95,,,,,
8450,03/30/2024 17:10:00,24.80,-47.75,7.95,,,,,
8451,03/30/2024 17:20:00,24.77,-46.61,7.93,,,,,
8452,03/30/2024 17:30:00,24.75,-46.06,7.92,,,,,
8453,03/30/2024 17:40:00,24.73,-45.31,7.90,,,,,
8454,03/30/2024 17:50:00,24.73,-45.41,7.91,,,,,
8455,03/30/2024 18:00:00,24.73,-44.99,7.90,,,,,
8456,03/30/2024 18:10:00,24.68,-44.42,7.89,,,,,
8457,03/30/2024 18:20:00,24.68,-44.35,7.89,,,,,
8458,03/30/2024 18:30:00,24.65,-43.69,7.87,,,,,
8459,03/30/2024 18:40:00,24.60,-42.55,7.85,,,,,
8460,03/30/2024 18:50:00,24.56,-42.08,7.84,,,,,
8461,03/30/2024 19:00:00,24.56,-41.55,7.84,,,,,
8462,03/30/2024 19:10:00,24.51,-41.08,7.83,,,,,
8463,03/30/2024 19:20:00,24.48,-40.49,7.82,,,,,
8464,03/30/2024 19:30:00,24.46,-40.16,7.81,,,,,
8465,03/30/2024 19:40:00,24.44,-39.30,7.79,,,,,
8466,03/30/2024 19:50:00,24.39,-38.56,7.78,,,,,
8467,03/30/2024 20:00:00,24.36,-38.11,7.77,,,,,
8468,03/30/2024 20:10:00,24.34,-37.99,7.77,,,,,
8469,03/30/2024 20:20:00,24.32,-38.05,7.77,,,,,
8470,03/30/2024 20:30:00,24.29,-37.20,7.76,,,,,
8471,03/30/2024 20:40:00,24.27,-36.81,7.75,,,,,
8472,03/30/2024 20:50:00,24.24,-36.34,7.74,,,,,
8473,03/30/2024 21:00:00,24.22,-36.17,7.74,,,,,
8474,03/30/2024 21:10:00,24.17,-35.83,7.73,,,,,
8475,03/30/2024 21:20:00,24.15,-35.61,7.73,,,,,
8476,03/30/2024 21:30:00,24.12,-35.06,7.72,,,,,
8477,03/30/2024 21:40:00,24.10,-34.86,7.71,,,,,
8478,03/30/2024 21:50:00,24.07,-34.70,7.71,,,,,
8479,03/30/2024 22:00:00,24.05,-34.33,7.70,,,,,
8480,03/30/2024 22:10:00,24.03,-33.99,7.70,,,,,
8481,03/30/2024 22:20:00,24.00,-33.59,7.69,,,,,
8482,03/30/2024 22:30:00,23.98,-33.38,7.69,,,,,
8483,03/30/2024 22:40:00,23.95,-33.08,7.68,,,,,
8484,03/30/2024 22:50:00,23.93,-32.95,7.68,,,,,
8485,03/30/2024 23:00:00,23.91,-32.63,7.67,,,,,
8486,03/30/2024 23:10:00,23.91,-32.52,7.67,,,,,
8487,03/30/2024 23:20:00,23.88,-32.03,7.66,,,,,
