#,Date-Time (HST),Ch:1 - Temperature   (°F),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
7387,09/01/2023 21:00:00,78.39,-36.92,8.11,,,,,
7388,09/01/2023 21:10:00,78.33,-36.58,8.10,,,,,
7389,09/01/2023 21:20:00,78.30,-36.67,8.10,,,,,
7390,09/01/2023 21:30:00,78.26,-36.05,8.09,,,,,
7391,09/01/2023 21:40:00,78.26,-35.81,8.08,,,,,
7392,09/01/2023 21:50:00,78.21,-35.31,8.07,,,,,
7393,09/01/2023 22:00:00,78.21,-34.77,8.06,,,,,
7394,09/01/2023 22:10:00,78.17,-34.88,8.07,,,,,
7395,09/01/2023 22:20:00,78.12,-34.27,8.05,,,,,
7396,09/01/2023 22:30:00,78.12,-33.99,8.05,,,,,
7397,09/01/2023 22:40:00,78.08,-33.69,8.04,,,,,
7398,09/01/2023 22:50:00,78.03,-33.16,8.03,,,,,
7399,09/01/2023 23:00:00,77.99,-33.11,8.03,,,,,
7400,09/01/2023 23:10:00,77.99,-32.89,8.03,,,,,
7401,09/01/2023 23:20:00,77.95,-33.05,8.03,,,,,
7402,09/01/2023 23:30:00,77.90,-33.05,8.03,,,,,
7403,09/01/2023 23:40:00,77.86,-32.63,8.02,,,,,
7404,09/01/2023 23:50:00,77.86,-32.24,8.01,,,,,
7405,09/02/2023 00:00:00,77.81,-31.74,8.00,,,,,
7406,09/02/2023 00:10:00,77.81,-31.69,8.00,,,,,
7407,09/02/2023 00:20:00,77.77,-31.19,7.99,,,,,
7408,09/02/2023 00:30:00,77.77,-31.11,7.99,,,,,
7409,09/02/2023 00:40:00,77.77,-30.77,7.98,,,,,
7410,09/02/2023 00:50:00,77.72,-30.44,7.98,,,,,
7411,09/02/2023 01:00:00,77.68,-31.17,7.99,,,,,
7412,09/02/2023 01:10:00,77.68,-30.92,7.99,,,,,
7413,09/02/2023 01:20:00,77.65,-30.88,7.99,,,,,
7414,09/02/2023 01:30:00,77.65,-30.50,7.98,,,,,
7415,09/02/2023 01:40:00,77.59,-30.31,7.98,,,,,
7416,09/02/2023 01:50:00,77.56,-30.00,7.97,,,,,
7417,09/02/2023 02:00:00,77.56,-29.97,7.97,,,,,
7418,09/02/2023 02:10:00,77.50,-30.06,7.97,,,,,
7419,09/02/2023 02:20:00,77.50,-30.13,7.97,,,,,
7420,09/02/2023 02:30:00,77.47,-30.02,7.97,,,,,
7421,09/02/2023 02:40:00,77.41,-30.19,7.97,,,,,
7422,09/02/2023 02:50:00,77.41,-30.17,7.97,,,,,
7423,09/02/2023 03:00:00,77.38,-30.06,7.97,,,,,
7424,09/02/2023 03:10:00,77.34,-30.13,7.97,,,,,
7425,09/02/2023 03:20:00,77.29,-30.11,7.97,,,,,
7426,09/02/2023 03:30:00,77.29,-29.95,7.97,,,,,
7427,09/02/2023 03:40:00,77.25,-29.86,7.97,,,,,
7428,09/02/2023 03:50:00,77.25,-30.00,7.97,,,,,
7429,09/02/2023 04:00:00,77.20,-30.16,7.97,,,,,
7430,09/02/2023 04:10:00,77.16,-29.84,7.97,,,,,
7431,09/02/2023 04:20:00,77.16,-29.61,7.96,,,,,
7432,09/02/2023 04:30:00,77.11,-29.78,7.97,,,,,
7433,09/02/2023 04:40:00,77.07,-30.02,7.97,,,,,
7434,09/02/2023 04:50:00,77.07,-29.80,7.97,,,,,
7435,09/02/2023 05:00:00,77.04,-29.66,7.96,,,,,
7436,09/02/2023 05:10:00,77.04,-29.49,7.96,,,,,
7437,09/02/2023 05:20:00,77.04,-29.50,7.96,,,,,
7438,09/02/2023 05:30:00,76.98,-29.70,7.96,,,,,
7439,09/02/2023 05:40:00,76.95,-29.72,7.96,,,,,
7440,09/02/2023 05:50:00,76.89,-29.94,7.97,,,,,
7441,09/02/2023 06:00:00,76.89,-29.95,7.97,,,,,
7442,09/02/2023 06:10:00,76.89,-29.78,7.97,,,,,
7443,09/02/2023 06:20:00,76.89,-29.59,7.96,,,,,
7444,09/02/2023 06:30:00,76.86,-29.63,7.96,,,,,
7445,09/02/2023 06:40:00,76.86,-29.61,7.96,,,,,
7446,09/02/2023 06:50:00,76.86,-29.81,7.97,,,,,
7447,09/02/2023 07:00:00,76.86,-30.24,7.98,,,,,
7448,09/02/2023 07:10:00,76.82,-30.30,7.98,,,,,
7449,09/02/2023 07:20:00,76.82,-30.14,7.97,,,,,
7450,09/02/2023 07:30:00,76.82,-30.27,7.98,,,,,
7451,09/02/2023 07:40:00,76.82,-30.44,7.98,,,,,
7452,09/02/2023 07:50:00,76.82,-30.58,7.98,,,,,
7453,09/02/2023 08:00:00,76.82,-30.63,7.98,,,,,
7454,09/02/2023 08:10:00,76.86,-30.84,7.99,,,,,
7455,09/02/2023 08:20:00,76.86,-30.92,7.99,,,,,
7456,09/02/2023 08:30:00,76.86,-30.97,7.99,,,,,
7457,09/02/2023 08:40:00,76.89,-31.34,8.00,,,,,
7458,09/02/2023 08:50:00,76.95,-31.39,8.00,,,,,
7459,09/02/2023 09:00:00,76.95,-31.83,8.01,,,,,
7460,09/02/2023 09:10:00,76.98,-31.89,8.01,,,,,
7461,09/02/2023 09:20:00,77.04,-31.88,8.01,,,,,
7462,09/02/2023 09:30:00,77.04,-32.53,8.02,,,,,
7463,09/02/2023 09:40:00,77.11,-32.97,8.03,,,,,
7464,09/02/2023 09:50:00,77.16,-33.33,8.04,,,,,
7465,09/02/2023 10:00:00,77.20,-34.91,8.07,,,,,
7466,09/02/2023 10:10:00,77.29,-35.39,8.08,,,,,
7467,09/02/2023 10:20:00,77.38,-37.66,8.12,,,,,
7468,09/02/2023 10:30:00,77.50,-38.45,8.14,,,,,
7469,09/02/2023 10:40:00,77.56,-38.88,8.15,,,,,
7470,09/02/2023 10:50:00,77.65,-41.17,8.19,,,,,
7471,09/02/2023 11:00:00,77.77,-44.63,8.26,,,,,
7472,09/02/2023 11:10:00,77.86,-44.36,8.26,,,,,
7473,09/02/2023 11:20:00,77.95,-43.25,8.23,,,,,
7474,09/02/2023 11:30:00,78.03,-44.47,8.26,,,,,
7475,09/02/2023 11:40:00,78.12,-45.22,8.27,,,,,
7476,09/02/2023 11:50:00,78.21,-47.17,8.31,,,,,
7477,09/02/2023 12:00:00,78.30,-46.94,8.31,,,,,
7478,09/02/2023 12:10:00,78.33,-46.28,8.29,,,,,
7479,09/02/2023 12:20:00,78.39,-46.56,8.30,,,,,
7480,09/02/2023 12:30:00,78.57,-49.99,8.37,,,,,
7481,09/02/2023 12:40:00,78.64,-52.89,8.43,,,,,
7482,09/02/2023 12:50:00,78.73,-52.28,8.41,,,,,
7483,09/02/2023 13:00:00,78.87,-51.35,8.40,,,,,
7484,09/02/2023 13:10:00,78.91,-52.41,8.42,,,,,
7485,09/02/2023 13:20:00,78.94,-53.10,8.43,,,,,
7486,09/02/2023 13:30:00,79.03,-54.16,8.45,,,,,
7487,09/02/2023 13:40:00,79.27,-58.61,8.54,,,,,
7488,09/02/2023 13:50:00,79.27,-58.16,8.53,,,,,
7489,09/02/2023 14:00:00,79.27,-55.56,8.48,,,,,
7490,09/02/2023 14:10:00,79.18,-52.30,8.41,,,,,
7491,09/02/2023 14:20:00,79.27,-47.31,8.31,,,,,
7492,09/02/2023 14:30:00,79.27,-46.56,8.30,,,,,
7493,09/02/2023 14:40:00,79.21,-46.00,8.29,,,,,
7494,09/02/2023 14:50:00,79.21,-46.45,8.30,,,,,
7495,09/02/2023 15:00:00,79.18,-45.83,8.28,,,,,
7496,09/02/2023 15:10:00,79.18,-45.42,8.28,,,,,
7497,09/02/2023 15:20:00,79.21,-46.30,8.29,,,,,
7498,09/02/2023 15:30:00,79.18,-46.28,8.29,,,,,
7499,09/02/2023 15:40:00,79.21,-46.83,8.30,,,,,
7500,09/02/2023 15:50:00,79.21,-47.49,8.32,,,,,
7501,09/02/2023 16:00:00,79.18,-47.44,8.32,,,,,
7502,09/02/2023 16:10:00,79.12,-46.53,8.30,,,,,
7503,09/02/2023 16:20:00,79.12,-46.44,8.30,,,,,
7504,09/02/2023 16:30:00,79.09,-45.80,8.28,,,,,
7505,09/02/2023 16:40:00,79.12,-45.13,8.27,,,,,
7506,09/02/2023 16:50:00,79.12,-44.60,8.26,,,,,
7507,09/02/2023 17:00:00,79.09,-45.99,8.29,,,,,
7508,09/02/2023 17:10:00,79.00,-45.14,8.27,,,,,
7509,09/02/2023 17:20:00,79.00,-44.08,8.25,,,,,
7510,09/02/2023 17:30:00,79.03,-43.20,8.23,,,,,
7511,09/02/2023 17:40:00,79.00,-42.99,8.23,,,,,
7512,09/02/2023 17:50:00,78.94,-42.47,8.22,,,,,
7513,09/02/2023 18:00:00,78.94,-42.08,8.21,,,,,
7514,09/02/2023 18:10:00,78.94,-42.00,8.21,,,,,
7515,09/02/2023 18:20:00,78.91,-42.17,8.21,,,,,
7516,09/02/2023 18:30:00,78.87,-41.86,8.20,,,,,
7517,09/02/2023 18:40:00,78.82,-41.05,8.19,,,,,
7518,09/02/2023 18:50:00,78.78,-40.49,8.18,,,,,
7519,09/02/2023 19:00:00,78.73,-40.16,8.17,,,,,
7520,09/02/2023 19:10:00,78.69,-39.58,8.16,,,,,
7521,09/02/2023 19:20:00,78.60,-39.70,8.16,,,,,
7522,09/02/2023 19:30:00,78.60,-39.44,8.16,,,,,
7523,09/02/2023 19:40:00,78.51,-38.63,8.14,,,,,
7524,09/02/2023 19:50:00,78.51,-38.45,8.14,,,,,
7525,09/02/2023 20:00:00,78.48,-38.38,8.14,,,,,
7526,09/02/2023 20:10:00,78.42,-38.13,8.13,,,,,
7527,09/02/2023 20:20:00,78.39,-37.59,8.12,,,,,
7528,09/02/2023 20:30:00,78.39,-37.27,8.11,,,,,
7529,09/02/2023 20:40:00,78.30,-36.69,8.10,,,,,
7530,09/02/2023 20:50:00,78.26,-35.77,8.08,,,,,
7531,09/02/2023 21:00:00,78.26,-35.45,8.08,,,,,
7532,09/02/2023 21:10:00,78.21,-35.06,8.07,,,,,
7533,09/02/2023 21:20:00,78.17,-34.53,8.06,,,,,
7534,09/02/2023 21:30:00,78.17,-34.09,8.05,,,,,
7535,09/02/2023 21:40:00,78.17,-34.06,8.05,,,,,
7536,09/02/2023 21:50:00,78.08,-33.94,8.05,,,,,
7537,09/02/2023 22:00:00,78.08,-33.34,8.04,,,,,
7538,09/02/2023 22:10:00,78.03,-33.27,8.03,,,,,
7539,09/02/2023 22:20:00,77.99,-32.88,8.03,,,,,
7540,09/02/2023 22:30:00,77.95,-32.44,8.02,,,,,
7541,09/02/2023 22:40:00,77.90,-32.49,8.02,,,,,
7542,09/02/2023 22:50:00,77.90,-32.19,8.01,,,,,
7543,09/02/2023 23:00:00,77.86,-31.94,8.01,,,,,
7544,09/02/2023 23:10:00,77.81,-32.14,8.01,,,,,
7545,09/02/2023 23:20:00,77.77,-31.56,8.00,,,,,
7546,09/02/2023 23:30:00,77.72,-31.38,8.00,,,,,
7547,09/02/2023 23:40:00,77.72,-31.67,8.00,,,,,
7548,09/02/2023 23:50:00,77.68,-31.22,7.99,,,,,
7549,09/03/2023 00:00:00,77.65,-31.20,7.99,,,,,
7550,09/03/2023 00:10:00,77.59,-31.03,7.99,,,,,
7551,09/03/2023 00:20:00,77.56,-30.84,7.99,,,,,
7552,09/03/2023 00:30:00,77.56,-30.74,7.98,,,,,
7553,09/03/2023 00:40:00,77.50,-30.70,7.98,,,,,
7554,09/03/2023 00:50:00,77.47,-30.55,7.98,,,,,
7555,09/03/2023 01:00:00,77.47,-30.47,7.98,,,,,
7556,09/03/2023 01:10:00,77.41,-30.09,7.97,,,,,
7557,09/03/2023 01:20:00,77.41,-29.78,7.96,,,,,
7558,09/03/2023 01:30:00,77.38,-30.06,7.97,,,,,
7559,09/03/2023 01:40:00,77.34,-30.52,7.98,,,,,
7560,09/03/2023 01:50:00,77.34,-30.25,7.97,,,,,
7561,09/03/2023 02:00:00,77.29,-30.00,7.97,,,,,
7562,09/03/2023 02:10:00,77.25,-29.94,7.97,,,,,
7563,09/03/2023 02:20:00,77.20,-30.31,7.98,,,,,
7564,09/03/2023 02:30:00,77.16,-30.22,7.97,,,,,
7565,09/03/2023 02:40:00,77.16,-30.33,7.98,,,,,
7566,09/03/2023 02:50:00,77.16,-30.02,7.97,,,,,
7567,09/03/2023 03:00:00,77.11,-29.86,7.97,,,,,
7568,09/03/2023 03:10:00,77.11,-29.74,7.96,,,,,
7569,09/03/2023 03:20:00,77.11,-29.64,7.96,,,,,
7570,09/03/2023 03:30:00,77.07,-29.47,7.96,,,,,
7571,09/03/2023 03:40:00,77.07,-29.66,7.96,,,,,
7572,09/03/2023 03:50:00,77.04,-30.17,7.97,,,,,
7573,09/03/2023 04:00:00,77.04,-30.03,7.97,,,,,
7574,09/03/2023 04:10:00,76.98,-29.94,7.97,,,,,
7575,09/03/2023 04:20:00,76.95,-29.81,7.97,,,,,
7576,09/03/2023 04:30:00,76.95,-29.72,7.96,,,,,
7577,09/03/2023 04:40:00,76.89,-29.72,7.96,,,,,
7578,09/03/2023 04:50:00,76.89,-29.61,7.96,,,,,
7579,09/03/2023 05:00:00,76.86,-29.80,7.97,,,,,
7580,09/03/2023 05:10:00,76.82,-29.58,7.96,,,,,
7581,09/03/2023 05:20:00,76.82,-29.72,7.96,,,,,
7582,09/03/2023 05:30:00,76.82,-29.59,7.96,,,,,
7583,09/03/2023 05:40:00,76.77,-29.69,7.96,,,,,
7584,09/03/2023 05:50:00,76.73,-29.94,7.97,,,,,
7585,09/03/2023 06:00:00,76.73,-29.86,7.97,,,,,
7586,09/03/2023 06:10:00,76.68,-29.86,7.97,,,,,
7587,09/03/2023 06:20:00,76.68,-29.88,7.97,,,,,
7588,09/03/2023 06:30:00,76.68,-29.97,7.97,,,,,
7589,09/03/2023 06:40:00,76.68,-30.08,7.97,,,,,
7590,09/03/2023 06:50:00,76.68,-30.06,7.97,,,,,
7591,09/03/2023 07:00:00,76.68,-30.06,7.97,,,,,
7592,09/03/2023 07:10:00,76.68,-29.84,7.97,,,,,
7593,09/03/2023 07:20:00,76.68,-30.24,7.98,,,,,
7594,09/03/2023 07:30:00,76.68,-30.13,7.97,,,,,
7595,09/03/2023 07:40:00,76.68,-30.36,7.98,,,,,
7596,09/03/2023 07:50:00,76.68,-30.49,7.98,,,,,
7597,09/03/2023 08:00:00,76.68,-30.30,7.98,,,,,
7598,09/03/2023 08:10:00,76.73,-30.28,7.98,,,,,
7599,09/03/2023 08:20:00,76.73,-30.47,7.98,,,,,
7600,09/03/2023 08:30:00,76.73,-30.80,7.99,,,,,
7601,09/03/2023 08:40:00,76.77,-30.78,7.99,,,,,
7602,09/03/2023 08:50:00,76.77,-30.91,7.99,,,,,
7603,09/03/2023 09:00:00,76.82,-30.91,7.99,,,,,
7604,09/03/2023 09:10:00,76.86,-31.58,8.00,,,,,
7605,09/03/2023 09:20:00,76.89,-31.97,8.01,,,,,
7606,09/03/2023 09:30:00,76.95,-32.20,8.01,,,,,
7607,09/03/2023 09:40:00,77.04,-33.30,8.04,,,,,
7608,09/03/2023 09:50:00,77.07,-33.66,8.04,,,,,
7609,09/03/2023 10:00:00,77.11,-34.38,8.06,,,,,
7610,09/03/2023 10:10:00,77.25,-36.24,8.10,,,,,
7611,09/03/2023 10:20:00,77.29,-35.92,8.09,,,,,
7612,09/03/2023 10:30:00,77.38,-35.53,8.08,,,,,
7613,09/03/2023 10:40:00,77.41,-38.52,8.14,,,,,
7614,09/03/2023 10:50:00,77.56,-40.84,8.19,,,,,
7615,09/03/2023 11:00:00,77.65,-39.22,8.15,,,,,
7616,09/03/2023 11:10:00,77.68,-40.09,8.17,,,,,
7617,09/03/2023 11:20:00,77.77,-41.69,8.20,,,,,
7618,09/03/2023 11:30:00,77.86,-43.27,8.24,,,,,
7619,09/03/2023 11:40:00,77.99,-43.72,8.24,,,,,
7620,09/03/2023 11:50:00,78.08,-45.63,8.28,,,,,
7621,09/03/2023 12:00:00,78.17,-39.39,8.16,,,,,
7622,09/03/2023 12:10:00,78.21,-42.94,8.23,,,,,
7623,09/03/2023 12:20:00,78.26,-47.63,8.32,,,,,
7624,09/03/2023 12:30:00,78.39,-49.08,8.35,,,,,
7625,09/03/2023 12:40:00,78.48,-50.89,8.39,,,,,
7626,09/03/2023 12:50:00,78.64,-51.88,8.41,,,,,
7627,09/03/2023 13:00:00,78.64,-48.38,8.34,,,,,
7628,09/03/2023 13:10:00,78.73,-49.58,8.36,,,,,
7629,09/03/2023 13:20:00,78.82,-51.53,8.40,,,,,
7630,09/03/2023 13:30:00,78.91,-52.45,8.42,,,,,
7631,09/03/2023 13:40:00,79.00,-53.77,8.44,,,,,
7632,09/03/2023 13:50:00,79.03,-54.03,8.45,,,,,
7633,09/03/2023 14:00:00,79.03,-50.92,8.39,,,,,
7634,09/03/2023 14:10:00,79.12,-49.53,8.36,,,,,
7635,09/03/2023 14:20:00,79.12,-42.89,8.23,,,,,
7636,09/03/2023 14:30:00,79.18,-42.14,8.21,,,,,
7637,09/03/2023 14:40:00,79.27,-42.44,8.22,,,,,
7638,09/03/2023 14:50:00,79.30,-41.86,8.20,,,,,
7639,09/03/2023 15:00:00,79.30,-41.86,8.20,,,,,
7640,09/03/2023 15:10:00,79.34,-42.16,8.21,,,,,
7641,09/03/2023 15:20:00,79.34,-42.30,8.21,,,,,
7642,09/03/2023 15:30:00,79.48,-43.72,8.24,,,,,
7643,09/03/2023 15:40:00,79.48,-43.72,8.24,,,,,
7644,09/03/2023 15:50:00,79.48,-42.69,8.22,,,,,
7645,09/03/2023 16:00:00,79.48,-41.97,8.21,,,,,
7646,09/03/2023 16:10:00,79.52,-42.27,8.21,,,,,
7647,09/03/2023 16:20:00,79.52,-42.16,8.21,,,,,
7648,09/03/2023 16:30:00,79.48,-41.72,8.20,,,,,
7649,09/03/2023 16:40:00,79.52,-41.97,8.21,,,,,
7650,09/03/2023 16:50:00,79.52,-41.53,8.20,,,,,
7651,09/03/2023 17:00:00,79.57,-41.27,8.19,,,,,
7652,09/03/2023 17:10:00,79.57,-41.50,8.20,,,,,
7653,09/03/2023 17:20:00,79.52,-41.14,8.19,,,,,
7654,09/03/2023 17:30:00,79.52,-40.91,8.18,,,,,
7655,09/03/2023 17:40:00,79.52,-39.83,8.16,,,,,
7656,09/03/2023 17:50:00,79.48,-39.64,8.16,,,,,
7657,09/03/2023 18:00:00,79.48,-39.64,8.16,,,,,
7658,09/03/2023 18:10:00,79.43,-39.09,8.15,,,,,
7659,09/03/2023 18:20:00,79.48,-38.80,8.14,,,,,
7660,09/03/2023 18:30:00,79.43,-38.58,8.14,,,,,
7661,09/03/2023 18:40:00,79.39,-38.27,8.13,,,,,
7662,09/03/2023 18:50:00,79.34,-38.20,8.13,,,,,
7663,09/03/2023 19:00:00,79.30,-38.33,8.13,,,,,
7664,09/03/2023 19:10:00,79.30,-37.89,8.12,,,,,
7665,09/03/2023 19:20:00,79.30,-37.20,8.11,,,,,
7666,09/03/2023 19:30:00,79.27,-36.99,8.11,,,,,
7667,09/03/2023 19:40:00,79.27,-36.84,8.10,,,,,
7668,09/03/2023 19:50:00,79.27,-36.28,8.09,,,,,
7669,09/03/2023 20:00:00,79.27,-35.69,8.08,,,,,
7670,09/03/2023 20:10:00,79.21,-35.63,8.08,,,,,
7671,09/03/2023 20:20:00,79.18,-35.25,8.07,,,,,
7672,09/03/2023 20:30:00,79.18,-35.00,8.07,,,,,
7673,09/03/2023 20:40:00,79.18,-34.67,8.06,,,,,
7674,09/03/2023 20:50:00,79.12,-34.91,8.06,,,,,
7675,09/03/2023 21:00:00,79.12,-34.49,8.06,,,,,
7676,09/03/2023 21:10:00,79.09,-34.49,8.06,,,,,
7677,09/03/2023 21:20:00,79.09,-33.95,8.05,,,,,
7678,09/03/2023 21:30:00,79.09,-33.08,8.03,,,,,
7679,09/03/2023 21:40:00,79.03,-33.59,8.04,,,,,
7680,09/03/2023 21:50:00,79.03,-32.83,8.02,,,,,
7681,09/03/2023 22:00:00,79.00,-32.83,8.02,,,,,
7682,09/03/2023 22:10:00,79.00,-32.44,8.02,,,,,
7683,09/03/2023 22:20:00,78.94,-32.05,8.01,,,,,
7684,09/03/2023 22:30:00,78.94,-32.33,8.01,,,,,
7685,09/03/2023 22:40:00,78.91,-32.31,8.01,,,,,
7686,09/03/2023 22:50:00,78.91,-32.06,8.01,,,,,
7687,09/03/2023 23:00:00,78.87,-32.25,8.01,,,,,
7688,09/03/2023 23:10:00,78.87,-32.08,8.01,,,,,
7689,09/03/2023 23:20:00,78.82,-32.36,8.01,,,,,
7690,09/03/2023 23:30:00,78.82,-32.47,8.02,,,,,
7691,09/03/2023 23:40:00,78.78,-32.58,8.02,,,,,
7692,09/03/2023 23:50:00,78.78,-32.59,8.02,,,,,
7693,09/04/2023 00:00:00,78.73,-32.52,8.02,,,,,
7694,09/04/2023 00:10:00,78.69,-32.41,8.02,,,,,
7695,09/04/2023 00:20:00,78.69,-32.13,8.01,,,,,
7696,09/04/2023 00:30:00,78.69,-32.14,8.01,,,,,
7697,09/04/2023 00:40:00,78.69,-32.00,8.01,,,,,
7698,09/04/2023 00:50:00,78.64,-31.78,8.00,,,,,
7699,09/04/2023 01:00:00,78.60,-31.74,8.00,,,,,
7700,09/04/2023 01:10:00,78.60,-31.64,8.00,,,,,
7701,09/04/2023 01:20:00,78.60,-31.44,8.00,,,,,
7702,09/04/2023 01:30:00,78.57,-31.19,7.99,,,,,
7703,09/04/2023 01:40:00,78.57,-31.27,7.99,,,,,
7704,09/04/2023 01:50:00,78.51,-31.22,7.99,,,,,
7705,09/04/2023 02:00:00,78.51,-31.20,7.99,,,,,
7706,09/04/2023 02:10:00,78.51,-31.05,7.99,,,,,
7707,09/04/2023 02:20:00,78.48,-31.00,7.99,,,,,
7708,09/04/2023 02:30:00,78.42,-31.30,7.99,,,,,
7709,09/04/2023 02:40:00,78.42,-30.88,7.99,,,,,
7710,09/04/2023 02:50:00,78.42,-30.99,7.99,,,,,
7711,09/04/2023 03:00:00,78.39,-30.95,7.99,,,,,
7712,09/04/2023 03:10:00,78.33,-30.97,7.99,,,,,
7713,09/04/2023 03:20:00,78.33,-31.08,7.99,,,,,
7714,09/04/2023 03:30:00,78.30,-30.55,7.98,,,,,
7715,09/04/2023 03:40:00,78.30,-30.56,7.98,,,,,
7716,09/04/2023 03:50:00,78.26,-30.78,7.98,,,,,
7717,09/04/2023 04:00:00,78.26,-30.86,7.99,,,,,
7718,09/04/2023 04:10:00,78.21,-30.80,7.98,,,,,
7719,09/04/2023 04:20:00,78.21,-30.81,7.98,,,,,
7720,09/04/2023 04:30:00,78.17,-30.36,7.98,,,,,
7721,09/04/2023 04:40:00,78.17,-30.45,7.98,,,,,
7722,09/04/2023 04:50:00,78.17,-30.72,7.98,,,,,
7723,09/04/2023 05:00:00,78.12,-30.81,7.98,,,,,
7724,09/04/2023 05:10:00,78.08,-30.75,7.98,,,,,
7725,09/04/2023 05:20:00,78.08,-30.80,7.98,,,,,
7726,09/04/2023 05:30:00,78.08,-30.83,7.98,,,,,
7727,09/04/2023 05:40:00,78.03,-30.94,7.99,,,,,
7728,09/04/2023 05:50:00,78.03,-30.97,7.99,,,,,
7729,09/04/2023 06:00:00,77.99,-30.91,7.99,,,,,
7730,09/04/2023 06:10:00,77.99,-30.91,7.99,,,,,
7731,09/04/2023 06:20:00,77.95,-30.84,7.99,,,,,
7732,09/04/2023 06:30:00,77.95,-30.86,7.99,,,,,
7733,09/04/2023 06:40:00,77.90,-31.06,7.99,,,,,
7734,09/04/2023 06:50:00,77.90,-31.14,7.99,,,,,
7735,09/04/2023 07:00:00,77.86,-30.97,7.99,,,,,
7736,09/04/2023 07:10:00,77.86,-30.78,7.98,,,,,
7737,09/04/2023 07:20:00,77.86,-30.81,7.98,,,,,
7738,09/04/2023 07:30:00,77.86,-31.02,7.99,,,,,
7739,09/04/2023 07:40:00,77.81,-31.06,7.99,,,,,
7740,09/04/2023 07:50:00,77.81,-30.94,7.99,,,,,
7741,09/04/2023 08:00:00,77.81,-30.94,7.99,,,,,
7742,09/04/2023 08:10:00,77.81,-30.86,7.99,,,,,
7743,09/04/2023 08:20:00,77.77,-30.95,7.99,,,,,
7744,09/04/2023 08:30:00,77.77,-31.41,8.00,,,,,
7745,09/04/2023 08:40:00,77.77,-31.50,8.00,,,,,
7746,09/04/2023 08:50:00,77.81,-31.53,8.00,,,,,
7747,09/04/2023 09:00:00,77.86,-31.69,8.00,,,,,
7748,09/04/2023 09:10:00,77.90,-31.84,8.01,,,,,
7749,09/04/2023 09:20:00,77.99,-32.39,8.02,,,,,
7750,09/04/2023 09:30:00,78.03,-32.89,8.03,,,,,
7751,09/04/2023 09:40:00,78.12,-34.20,8.05,,,,,
7752,09/04/2023 09:50:00,78.21,-34.50,8.06,,,,,
7753,09/04/2023 10:00:00,78.30,-34.94,8.07,,,,,
7754,09/04/2023 10:10:00,78.39,-36.50,8.10,,,,,
7755,09/04/2023 10:20:00,78.48,-37.34,8.12,,,,,
7756,09/04/2023 10:30:00,78.60,-39.55,8.16,,,,,
7757,09/04/2023 10:40:00,78.73,-41.61,8.20,,,,,
7758,09/04/2023 10:50:00,78.82,-42.94,8.23,,,,,
7759,09/04/2023 11:00:00,78.94,-44.17,8.25,,,,,
7760,09/04/2023 11:10:00,79.03,-46.47,8.30,,,,,
7761,09/04/2023 11:20:00,79.18,-49.38,8.36,,,,,
7762,09/04/2023 11:30:00,79.30,-51.66,8.40,,,,,
7763,09/04/2023 11:40:00,79.39,-51.33,8.39,,,,,
7764,09/04/2023 11:50:00,79.43,-47.63,8.32,,,,,
7765,09/04/2023 12:00:00,79.48,-49.50,8.36,,,,,
7766,09/04/2023 12:10:00,79.57,-45.31,8.27,,,,,
7767,09/04/2023 12:20:00,79.61,-47.38,8.31,,,,,
7768,09/04/2023 12:30:00,79.74,-47.70,8.32,,,,,
7769,09/04/2023 12:40:00,79.83,-48.60,8.34,,,,,
7770,09/04/2023 12:50:00,79.92,-44.24,8.25,,,,,
7771,09/04/2023 13:00:00,80.01,-52.27,8.41,,,,,
7772,09/04/2023 13:10:00,80.19,-54.20,8.45,,,,,
7773,09/04/2023 13:20:00,80.28,-54.00,8.44,,,,,
7774,09/04/2023 13:30:00,80.28,-52.22,8.41,,,,,
7775,09/04/2023 13:40:00,80.31,-54.91,8.46,,,,,
7776,09/04/2023 13:50:00,80.46,-56.31,8.49,,,,,
7777,09/04/2023 14:00:00,80.46,-51.11,8.39,,,,,
7778,09/04/2023 14:10:00,80.46,-43.11,8.23,,,,,
7779,09/04/2023 14:20:00,80.49,-41.56,8.20,,,,,
7780,09/04/2023 14:30:00,80.53,-41.33,8.19,,,,,
7781,09/04/2023 14:40:00,80.53,-41.91,8.20,,,,,
7782,09/04/2023 14:50:00,80.53,-41.27,8.19,,,,,
7783,09/04/2023 15:00:00,80.58,-41.22,8.19,,,,,
7784,09/04/2023 15:10:00,80.62,-41.22,8.19,,,,,
7785,09/04/2023 15:20:00,80.62,-41.13,8.19,,,,,
7786,09/04/2023 15:30:00,80.67,-41.39,8.19,,,,,
7787,09/04/2023 15:40:00,80.71,-42.42,8.21,,,,,
7788,09/04/2023 15:50:00,80.67,-42.24,8.21,,,,,
7789,09/04/2023 16:00:00,80.67,-42.08,8.21,,,,,
7790,09/04/2023 16:10:00,80.71,-41.69,8.20,,,,,
7791,09/04/2023 16:20:00,80.76,-42.39,8.21,,,,,
7792,09/04/2023 16:30:00,80.80,-41.67,8.20,,,,,
7793,09/04/2023 16:40:00,80.76,-40.61,8.18,,,,,
7794,09/04/2023 16:50:00,80.76,-40.44,8.17,,,,,
7795,09/04/2023 17:00:00,80.71,-40.38,8.17,,,,,
