#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,End of File
9463,10/04/2025 18:00:00,28.89,-34.89,7.58,,,,,
9464,10/04/2025 18:10:00,28.84,-34.49,7.57,,,,,
9465,10/04/2025 18:20:00,28.82,-33.59,7.56,,,,,
9466,10/04/2025 18:30:00,28.77,-33.22,7.55,,,,,
9467,10/04/2025 18:40:00,28.72,-32.84,7.54,,,,,
9468,10/04/2025 18:50:00,28.67,-32.11,7.53,,,,,
9469,10/04/2025 19:00:00,28.62,-32.06,7.53,,,,,
9470,10/04/2025 19:10:00,28.59,-31.69,7.52,,,,,
9471,10/04/2025 19:20:00,28.54,-31.22,7.51,,,,,
9472,10/04/2025 19:30:00,28.49,-30.88,7.51,,,,,
9473,10/04/2025 19:40:00,28.44,-30.95,7.51,,,,,
9474,10/04/2025 19:50:00,28.42,-30.70,7.50,,,,,
9475,10/04/2025 20:00:00,28.37,-30.42,7.50,,,,,
9476,10/04/2025 20:10:00,28.34,-30.09,7.49,,,,,
9477,10/04/2025 20:20:00,28.27,-30.30,7.50,,,,,
9478,10/04/2025 20:30:00,28.25,-30.22,7.50,,,,,
9479,10/04/2025 20:40:00,28.20,-30.11,7.49,,,,,
9480,10/04/2025 20:50:00,28.15,-29.69,7.49,,,,,
9481,10/04/2025 21:00:00,28.15,-29.80,7.49,,,,,
9482,10/04/2025 21:10:00,28.07,-29.69,7.49,,,,,
9483,10/04/2025 21:20:00,28.05,-29.58,7.48,,,,,
9484,10/04/2025 21:30:00,28.02,-29.81,7.49,,,,,
9485,10/04/2025 21:40:00,27.97,-29.49,7.48,,,,,
9486,10/04/2025 21:50:00,27.95,-29.38,7.48,,,,,
9487,10/04/2025 22:00:00,27.92,-29.31,7.48,,,,,
9488,10/04/2025 22:10:00,27.85,-29.24,7.48,,,,,
9489,10/04/2025 22:20:00,27.83,-29.03,7.47,,,,,
9490,10/04/2025 22:30:00,27.78,-29.14,7.48,,,,,
9491,10/04/2025 22:40:00,27.75,-29.06,7.47,,,,,
9492,10/04/2025 22:50:00,27.70,-29.00,7.47,,,,,
9493,10/04/2025 23:00:00,27.68,-28.95,7.47,,,,,
9494,10/04/2025 23:10:00,27.63,-28.89,7.47,,,,,
9495,10/04/2025 23:20:00,27.58,-28.91,7.47,,,,,
9496,10/04/2025 23:30:00,27.55,-28.88,7.47,,,,,
9497,10/04/2025 23:40:00,27.53,-28.83,7.47,,,,,
9498,10/04/2025 23:50:00,27.48,-28.88,7.47,,,,,
9499,10/05/2025 00:00:00,27.48,-28.83,7.47,,,,,
9500,10/05/2025 00:10:00,27.43,-28.66,7.47,,,,,
9501,10/05/2025 00:20:00,27.38,-28.61,7.47,,,,,
9502,10/05/2025 00:30:00,27.36,-28.64,7.47,,,,,
9503,10/05/2025 00:40:00,27.31,-28.67,7.47,,,,,
9504,10/05/2025 00:50:00,27.26,-28.78,7.47,,,,,
9505,10/05/2025 01:00:00,27.21,-28.72,7.47,,,,,
9506,10/05/2025 01:10:00,27.19,-28.78,7.47,,,,,
9507,10/05/2025 01:20:00,27.14,-28.78,7.47,,,,,
9508,10/05/2025 01:30:00,27.11,-28.88,7.47,,,,,
9509,10/05/2025 01:40:00,27.06,-28.75,7.47,,,,,
9510,10/05/2025 01:50:00,27.01,-28.72,7.47,,,,,
9511,10/05/2025 02:00:00,27.01,-28.53,7.47,,,,,
9512,10/05/2025 02:10:00,26.99,-28.44,7.46,,,,,
9513,10/05/2025 02:20:00,26.92,-28.49,7.47,,,,,
9514,10/05/2025 02:30:00,26.89,-28.47,7.47,,,,,
9515,10/05/2025 02:40:00,26.84,-28.49,7.47,,,,,
9516,10/05/2025 02:50:00,26.82,-28.50,7.47,,,,,
9517,10/05/2025 03:00:00,26.77,-28.59,7.47,,,,,
9518,10/05/2025 03:10:00,26.77,-28.53,7.47,,,,,
9519,10/05/2025 03:20:00,26.77,-28.25,7.46,,,,,
9520,10/05/2025 03:30:00,26.74,-28.08,7.46,,,,,
9521,10/05/2025 03:40:00,26.72,-28.13,7.46,,,,,
9522,10/05/2025 03:50:00,26.70,-28.11,7.46,,,,,
9523,10/05/2025 04:00:00,26.67,-27.95,7.46,,,,,
9524,10/05/2025 04:10:00,26.62,-28.25,7.46,,,,,
9525,10/05/2025 04:20:00,26.57,-28.22,7.46,,,,,
9526,10/05/2025 04:30:00,26.55,-28.36,7.46,,,,,
9527,10/05/2025 04:40:00,26.52,-28.52,7.47,,,,,
9528,10/05/2025 04:50:00,26.50,-28.34,7.46,,,,,
9529,10/05/2025 05:00:00,26.45,-28.45,7.47,,,,,
9530,10/05/2025 05:10:00,26.43,-28.25,7.46,,,,,
9531,10/05/2025 05:20:00,26.40,-28.34,7.46,,,,,
9532,10/05/2025 05:30:00,26.35,-28.42,7.47,,,,,
9533,10/05/2025 05:40:00,26.35,-28.52,7.47,,,,,
9534,10/05/2025 05:50:00,26.33,-28.50,7.47,,,,,
9535,10/05/2025 06:00:00,26.30,-28.63,7.47,,,,,
9536,10/05/2025 06:10:00,26.30,-28.42,7.47,,,,,
9537,10/05/2025 06:20:00,26.30,-28.49,7.47,,,,,
9538,10/05/2025 06:30:00,26.28,-28.33,7.46,,,,,
9539,10/05/2025 06:40:00,26.28,-28.24,7.46,,,,,
9540,10/05/2025 06:50:00,26.23,-28.24,7.46,,,,,
9541,10/05/2025 07:00:00,26.23,-28.08,7.46,,,,,
9542,10/05/2025 07:10:00,26.23,-27.78,7.45,,,,,
9543,10/05/2025 07:20:00,26.18,-28.19,7.46,,,,,
9544,10/05/2025 07:30:00,26.16,-28.28,7.46,,,,,
9545,10/05/2025 07:40:00,26.13,-28.34,7.46,,,,,
9546,10/05/2025 07:50:00,26.11,-28.34,7.46,,,,,
9547,10/05/2025 08:00:00,26.13,-28.41,7.47,,,,,
9548,10/05/2025 08:10:00,26.11,-28.74,7.47,,,,,
9549,10/05/2025 08:20:00,26.11,-29.83,7.49,,,,,
9550,10/05/2025 08:30:00,26.13,-31.28,7.52,,,,,
9551,10/05/2025 08:40:00,26.16,-35.24,7.59,,,,,
9552,10/05/2025 08:50:00,26.21,-43.20,7.74,,,,,
9553,10/05/2025 09:00:00,26.28,-51.22,7.90,,,,,
9554,10/05/2025 09:10:00,26.28,-45.83,7.79,,,,,
9555,10/05/2025 09:20:00,26.28,-58.72,8.04,,,,,
9556,10/05/2025 09:30:00,26.33,-57.80,8.02,,,,,
9557,10/05/2025 09:40:00,26.35,-53.31,7.94,,,,,
9558,10/05/2025 09:50:00,26.35,-55.91,7.98,,,,,
9559,10/05/2025 10:00:00,26.40,-56.95,8.00,,,,,
9560,10/05/2025 10:10:00,26.45,-54.35,7.95,,,,,
9561,10/05/2025 10:20:00,26.52,-56.83,8.00,,,,,
9562,10/05/2025 10:30:00,26.62,-62.89,8.12,,,,,
9563,10/05/2025 10:40:00,26.70,-64.75,8.15,,,,,
9564,10/05/2025 10:50:00,26.82,-73.81,8.32,,,,,
9565,10/05/2025 11:00:00,26.89,-70.10,8.25,,,,,
9566,10/05/2025 11:10:00,27.01,-73.97,8.32,,,,,
9567,10/05/2025 11:20:00,27.09,-71.49,8.28,,,,,
9568,10/05/2025 11:30:00,27.11,-68.42,8.22,,,,,
9569,10/05/2025 11:40:00,27.21,-73.89,8.32,,,,,
9570,10/05/2025 11:50:00,27.33,-73.99,8.32,,,,,
9571,10/05/2025 12:00:00,27.41,-73.80,8.32,,,,,
9572,10/05/2025 12:10:00,27.38,-66.55,8.18,,,,,
9573,10/05/2025 12:20:00,27.46,-70.69,8.26,,,,,
9574,10/05/2025 12:30:00,27.60,-78.86,8.41,,,,,
9575,10/05/2025 12:40:00,27.51,-66.22,8.17,,,,,
9576,10/05/2025 12:50:00,27.68,-69.53,8.24,,,,,
9577,10/05/2025 13:00:00,27.70,-66.92,8.19,,,,,
9578,10/05/2025 13:10:00,27.73,-66.06,8.17,,,,,
9579,10/05/2025 13:20:00,27.83,-69.35,8.23,,,,,
9580,10/05/2025 13:30:00,27.85,-73.11,8.30,,,,,
9581,10/05/2025 13:40:00,27.87,-71.38,8.27,,,,,
9582,10/05/2025 13:50:00,27.95,-76.10,8.36,,,,,
9583,10/05/2025 14:00:00,27.92,-70.85,8.26,,,,,
9584,10/05/2025 14:10:00,27.95,-60.89,8.07,,,,,
9585,10/05/2025 14:20:00,27.97,-56.00,7.98,,,,,
9586,10/05/2025 14:30:00,28.02,-52.36,7.91,,,,,
9587,10/05/2025 14:40:00,28.12,-49.78,7.86,,,,,
9588,10/05/2025 14:50:00,28.12,-44.99,7.77,,,,,
9589,10/05/2025 15:00:00,28.20,-42.69,7.73,,,,,
9590,10/05/2025 15:10:00,28.25,-42.27,7.72,,,,,
9591,10/05/2025 15:20:00,28.27,-41.24,7.70,,,,,
9592,10/05/2025 15:30:00,28.32,-39.61,7.67,,,,,
9593,10/05/2025 15:40:00,28.37,-39.67,7.67,,,,,
9594,10/05/2025 15:50:00,28.42,-39.39,7.67,,,,,
9595,10/05/2025 16:00:00,28.49,-38.42,7.65,,,,,
9596,10/05/2025 16:10:00,28.49,-37.97,7.64,,,,,
9597,10/05/2025 16:20:00,28.52,-37.36,7.63,,,,,
9598,10/05/2025 16:30:00,28.54,-37.30,7.63,,,,,
9599,10/05/2025 16:40:00,28.54,-37.50,7.63,,,,,
9600,10/05/2025 16:50:00,28.52,-37.36,7.63,,,,,
9601,10/05/2025 17:00:00,28.49,-36.92,7.62,,,,,
9602,10/05/2025 17:10:00,28.44,-36.31,7.61,,,,,
9603,10/05/2025 17:20:00,28.42,-35.38,7.59,,,,,
9604,10/05/2025 17:30:00,28.34,-35.08,7.59,,,,,
9605,10/05/2025 17:40:00,28.32,-34.67,7.58,,,,,
9606,10/05/2025 17:50:00,28.30,-34.56,7.58,,,,,
9607,10/05/2025 18:00:00,28.27,-33.34,7.55,,,,,
9608,10/05/2025 18:10:00,28.22,-32.66,7.54,,,,,
9609,10/05/2025 18:20:00,28.20,-32.59,7.54,,,,,
9610,10/05/2025 18:30:00,28.17,-32.16,7.53,,,,,
9611,10/05/2025 18:40:00,28.12,-31.81,7.53,,,,,
9612,10/05/2025 18:50:00,28.10,-31.14,7.51,,,,,
9613,10/05/2025 19:00:00,28.07,-30.83,7.51,,,,,
9614,10/05/2025 19:10:00,28.02,-30.58,7.50,,,,,
9615,10/05/2025 19:20:00,28.00,-30.67,7.50,,,,,
9616,10/05/2025 19:30:00,27.97,-30.78,7.51,,,,,
9617,10/05/2025 19:40:00,27.95,-30.53,7.50,,,,,
9618,10/05/2025 19:50:00,27.92,-30.17,7.50,,,,,
9619,10/05/2025 20:00:00,27.90,-30.47,7.50,,,,,
9620,10/05/2025 20:10:00,27.87,-30.34,7.50,,,,,
9621,10/05/2025 20:20:00,27.83,-30.47,7.50,,,,,
9622,10/05/2025 20:30:00,27.80,-30.11,7.49,,,,,
9623,10/05/2025 20:40:00,27.78,-29.58,7.48,,,,,
9624,10/05/2025 20:50:00,27.75,-29.77,7.49,,,,,
9625,10/05/2025 21:00:00,27.73,-29.77,7.49,,,,,
9626,10/05/2025 21:10:00,27.70,-29.70,7.49,,,,,
9627,10/05/2025 21:20:00,27.68,-29.33,7.48,,,,,
9628,10/05/2025 21:30:00,27.65,-29.77,7.49,,,,,
9629,10/05/2025 21:40:00,27.60,-29.27,7.48,,,,,
9630,10/05/2025 21:50:00,27.58,-29.16,7.48,,,,,
9631,10/05/2025 22:00:00,27.58,-29.38,7.48,,,,,
9632,10/05/2025 22:10:00,27.53,-28.89,7.47,,,,,
9633,10/05/2025 22:20:00,27.53,-28.91,7.47,,,,,
9634,10/05/2025 22:30:00,27.51,-28.92,7.47,,,,,
9635,10/05/2025 22:40:00,27.46,-28.84,7.47,,,,,
9636,10/05/2025 22:50:00,27.46,-28.81,7.47,,,,,
9637,10/05/2025 23:00:00,27.43,-28.66,7.47,,,,,
9638,10/05/2025 23:10:00,27.41,-28.94,7.47,,,,,
9639,10/05/2025 23:20:00,27.36,-28.72,7.47,,,,,
9640,10/05/2025 23:30:00,27.36,-28.80,7.47,,,,,
9641,10/05/2025 23:40:00,27.31,-28.75,7.47,,,,,
9642,10/05/2025 23:50:00,27.28,-28.74,7.47,,,,,
9643,10/06/2025 00:00:00,27.26,-28.78,7.47,,,,,
9644,10/06/2025 00:10:00,27.23,-28.63,7.47,,,,,
9645,10/06/2025 00:20:00,27.21,-28.55,7.47,,,,,
9646,10/06/2025 00:30:00,27.19,-28.47,7.46,,,,,
9647,10/06/2025 00:40:00,27.16,-28.66,7.47,,,,,
9648,10/06/2025 00:50:00,27.14,-28.34,7.46,,,,,
9649,10/06/2025 01:00:00,27.09,-28.44,7.46,,,,,
9650,10/06/2025 01:10:00,27.06,-28.38,7.46,,,,,
9651,10/06/2025 01:20:00,27.01,-28.33,7.46,,,,,
9652,10/06/2025 01:30:00,26.99,-28.30,7.46,,,,,
9653,10/06/2025 01:40:00,26.96,-28.30,7.46,,,,,
9654,10/06/2025 01:50:00,26.92,-28.25,7.46,,,,,
9655,10/06/2025 02:00:00,26.89,-28.06,7.46,,,,,
9656,10/06/2025 02:10:00,26.87,-28.39,7.46,,,,,
9657,10/06/2025 02:20:00,26.84,-28.25,7.46,,,,,
9658,10/06/2025 02:30:00,26.82,-28.28,7.46,,,,,
9659,10/06/2025 02:40:00,26.79,-28.14,7.46,,,,,
9660,10/06/2025 02:50:00,26.77,-28.25,7.46,,,,,
9661,10/06/2025 03:00:00,26.74,-28.22,7.46,,,,,
9662,10/06/2025 03:10:00,26.72,-28.20,7.46,,,,,
9663,10/06/2025 03:20:00,26.70,-28.13,7.46,,,,,
9664,10/06/2025 03:30:00,26.70,-28.06,7.46,,,,,
9665,10/06/2025 03:40:00,26.67,-27.95,7.46,,,,,
9666,10/06/2025 03:50:00,26.65,-28.03,7.46,,,,,
9667,10/06/2025 04:00:00,26.62,-27.95,7.46,,,,,
9668,10/06/2025 04:10:00,26.60,-27.97,7.46,,,,,
9669,10/06/2025 04:20:00,26.57,-27.99,7.46,,,,,
9670,10/06/2025 04:30:00,26.55,-27.97,7.46,,,,,
9671,10/06/2025 04:40:00,26.52,-27.88,7.45,,,,,
9672,10/06/2025 04:50:00,26.50,-27.88,7.45,,,,,
9673,10/06/2025 05:00:00,26.48,-27.88,7.45,,,,,
9674,10/06/2025 05:10:00,26.45,-27.92,7.46,,,,,
9675,10/06/2025 05:20:00,26.43,-27.86,7.45,,,,,
9676,10/06/2025 05:30:00,26.40,-27.75,7.45,,,,,
9677,10/06/2025 05:40:00,26.38,-27.70,7.45,,,,,
9678,10/06/2025 05:50:00,26.35,-27.92,7.46,,,,,
9679,10/06/2025 06:00:00,26.35,-27.59,7.45,,,,,
9680,10/06/2025 06:10:00,26.30,-27.52,7.45,,,,,
9681,10/06/2025 06:20:00,26.28,-27.50,7.45,,,,,
9682,10/06/2025 06:30:00,26.26,-27.53,7.45,,,,,
9683,10/06/2025 06:40:00,26.23,-27.66,7.45,,,,,
9684,10/06/2025 06:50:00,26.23,-27.58,7.45,,,,,
9685,10/06/2025 07:00:00,26.21,-27.69,7.45,,,,,
9686,10/06/2025 07:10:00,26.18,-27.56,7.45,,,,,
9687,10/06/2025 07:20:00,26.18,-27.59,7.45,,,,,
9688,10/06/2025 07:30:00,26.16,-27.45,7.45,,,,,
9689,10/06/2025 07:40:00,26.16,-27.47,7.45,,,,,
9690,10/06/2025 07:50:00,26.13,-27.31,7.44,,,,,
9691,10/06/2025 08:00:00,26.13,-27.41,7.45,,,,,
9692,10/06/2025 08:10:00,26.13,-27.42,7.45,,,,,
9693,10/06/2025 08:20:00,26.13,-27.50,7.45,,,,,
9694,10/06/2025 08:30:00,26.11,-27.58,7.45,,,,,
9695,10/06/2025 08:40:00,26.11,-27.77,7.45,,,,,
9696,10/06/2025 08:50:00,26.11,-29.58,7.49,,,,,
9697,10/06/2025 09:00:00,26.13,-28.52,7.47,,,,,
9698,10/06/2025 09:10:00,26.11,-28.14,7.46,,,,,
9699,10/06/2025 09:20:00,26.11,-29.61,7.49,,,,,
9700,10/06/2025 09:30:00,26.18,-39.89,7.68,,,,,
9701,10/06/2025 09:40:00,26.21,-41.80,7.72,,,,,
9702,10/06/2025 09:50:00,26.21,-40.64,7.70,,,,,
9703,10/06/2025 10:00:00,26.21,-40.44,7.69,,,,,
9704,10/06/2025 10:10:00,26.23,-43.58,7.75,,,,,
9705,10/06/2025 10:20:00,26.26,-42.49,7.73,,,,,
9706,10/06/2025 10:30:00,26.33,-51.83,7.91,,,,,
9707,10/06/2025 10:40:00,26.40,-52.05,7.91,,,,,
9708,10/06/2025 10:50:00,26.38,-45.63,7.79,,,,,
9709,10/06/2025 11:00:00,26.40,-41.99,7.72,,,,,
9710,10/06/2025 11:10:00,26.45,-38.38,7.65,,,,,
9711,10/06/2025 11:20:00,26.48,-36.97,7.63,,,,,
9712,10/06/2025 11:30:00,26.50,-37.74,7.64,,,,,
9713,10/06/2025 11:40:00,26.52,-38.47,7.65,,,,,
9714,10/06/2025 11:50:00,26.52,-38.74,7.66,,,,,
9715,10/06/2025 12:00:00,26.55,-40.31,7.69,,,,,
9716,10/06/2025 12:10:00,26.55,-38.66,7.66,,,,,
9717,10/06/2025 12:20:00,26.57,-37.22,7.63,,,,,
9718,10/06/2025 12:30:00,26.62,-38.77,7.66,,,,,
9719,10/06/2025 12:40:00,26.65,-41.86,7.72,,,,,
9720,10/06/2025 12:50:00,26.65,-42.50,7.73,,,,,
9721,10/06/2025 13:00:00,26.72,-41.97,7.72,,,,,
9722,10/06/2025 13:10:00,26.74,-40.36,7.69,,,,,
9723,10/06/2025 13:20:00,26.77,-40.80,7.70,,,,,
9724,10/06/2025 13:30:00,26.82,-43.88,7.76,,,,,
9725,10/06/2025 13:40:00,26.82,-41.36,7.71,,,,,
9726,10/06/2025 13:50:00,26.82,-39.50,7.67,,,,,
9727,10/06/2025 14:00:00,26.87,-41.66,7.71,,,,,
9728,10/06/2025 14:10:00,26.89,-43.08,7.74,,,,,
9729,10/06/2025 14:20:00,26.89,-41.50,7.71,,,,,
9730,10/06/2025 14:30:00,26.92,-39.53,7.67,,,,,
9731,10/06/2025 14:40:00,26.89,-38.38,7.65,,,,,
9732,10/06/2025 14:50:00,26.92,-39.78,7.68,,,,,
9733,10/06/2025 15:00:00,26.94,-38.02,7.65,,,,,
9734,10/06/2025 15:10:00,26.94,-37.24,7.63,,,,,
9735,10/06/2025 15:20:00,26.96,-36.83,7.62,,,,,
9736,10/06/2025 15:30:00,26.96,-36.56,7.62,,,,,
9737,10/06/2025 15:40:00,26.96,-36.74,7.62,,,,,
9738,10/06/2025 15:50:00,26.96,-36.24,7.61,,,,,
9739,10/06/2025 16:00:00,26.96,-36.77,7.62,,,,,
9740,10/06/2025 16:10:00,26.96,-36.78,7.62,,,,,
9741,10/06/2025 16:20:00,26.96,-36.09,7.61,,,,,
9742,10/06/2025 16:30:00,26.96,-35.38,7.60,,,,,
9743,10/06/2025 16:40:00,26.96,-34.22,7.57,,,,,
9744,10/06/2025 16:50:00,26.96,-33.95,7.57,,,,,
9745,10/06/2025 17:00:00,26.94,-33.31,7.56,,,,,
9746,10/06/2025 17:10:00,26.92,-32.72,7.55,,,,,
9747,10/06/2025 17:20:00,26.89,-32.94,7.55,,,,,
9748,10/06/2025 17:30:00,26.87,-32.70,7.54,,,,,
9749,10/06/2025 17:40:00,26.87,-32.61,7.54,,,,,
9750,10/06/2025 17:50:00,26.84,-32.36,7.54,,,,,
9751,10/06/2025 18:00:00,26.82,-32.06,7.53,,,,,
9752,10/06/2025 18:10:00,26.82,-31.05,7.51,,,,,
9753,10/06/2025 18:20:00,26.79,-30.66,7.51,,,,,
9754,10/06/2025 18:30:00,26.77,-30.38,7.50,,,,,
9755,10/06/2025 18:40:00,26.74,-29.89,7.49,,,,,
9756,10/06/2025 18:50:00,26.72,-30.05,7.50,,,,,
9757,10/06/2025 19:00:00,26.70,-30.34,7.50,,,,,
9758,10/06/2025 19:10:00,26.67,-29.91,7.49,,,,,
9759,10/06/2025 19:20:00,26.67,-29.63,7.49,,,,,
9760,10/06/2025 19:30:00,26.65,-30.19,7.50,,,,,
9761,10/06/2025 19:40:00,26.62,-30.38,7.50,,,,,
9762,10/06/2025 19:50:00,26.62,-30.45,7.50,,,,,
9763,10/06/2025 20:00:00,26.60,-29.80,7.49,,,,,
9764,10/06/2025 20:10:00,26.60,-29.56,7.49,,,,,
9765,10/06/2025 20:20:00,26.60,-29.16,7.48,,,,,
9766,10/06/2025 20:30:00,26.60,-29.08,7.48,,,,,
9767,10/06/2025 20:40:00,26.57,-28.58,7.47,,,,,
9768,10/06/2025 20:50:00,26.57,-28.34,7.46,,,,,
9769,10/06/2025 21:00:00,26.55,-28.16,7.46,,,,,
9770,10/06/2025 21:10:00,26.55,-28.08,7.46,,,,,
9771,10/06/2025 21:20:00,26.55,-28.00,7.46,,,,,
9772,10/06/2025 21:30:00,26.52,-27.89,7.45,,,,,
9773,10/06/2025 21:40:00,26.50,-27.84,7.45,,,,,
9774,10/06/2025 21:50:00,26.50,-27.83,7.45,,,,,
9775,10/06/2025 22:00:00,26.48,-27.92,7.46,,,,,
9776,10/06/2025 22:10:00,26.48,-27.86,7.45,,,,,
9777,10/06/2025 22:20:00,26.48,-27.88,7.45,,,,,
9778,10/06/2025 22:30:00,26.45,-27.83,7.45,,,,,
9779,10/06/2025 22:40:00,26.45,-27.77,7.45,,,,,
9780,10/06/2025 22:50:00,26.43,-27.66,7.45,,,,,
9781,10/06/2025 23:00:00,26.43,-27.70,7.45,,,,,
9782,10/06/2025 23:10:00,26.40,-27.55,7.45,,,,,
9783,10/06/2025 23:20:00,26.40,-27.34,7.44,,,,,
9784,10/06/2025 23:30:00,26.38,-27.28,7.44,,,,,
9785,10/06/2025 23:40:00,26.38,-27.34,7.44,,,,,
9786,10/06/2025 23:50:00,26.35,-27.63,7.45,,,,,
9787,10/07/2025 00:00:00,26.33,-27.55,7.45,,,,,
9788,10/07/2025 00:10:00,26.33,-27.50,7.45,,,,,
9789,10/07/2025 00:20:00,26.33,-27.45,7.45,,,,,
9790,10/07/2025 00:30:00,26.30,-27.50,7.45,,,,,
9791,10/07/2025 00:40:00,26.28,-27.56,7.45,,,,,
9792,10/07/2025 00:50:00,26.28,-27.45,7.45,,,,,
9793,10/07/2025 01:00:00,26.26,-27.50,7.45,,,,,
9794,10/07/2025 01:10:00,26.26,-27.50,7.45,,,,,
9795,10/07/2025 01:20:00,26.23,-27.45,7.45,,,,,
9796,10/07/2025 01:30:00,26.23,-27.47,7.45,,,,,
9797,10/07/2025 01:40:00,26.21,-27.31,7.44,,,,,
9798,10/07/2025 01:50:00,26.21,-27.34,7.44,,,,,
9799,10/07/2025 02:00:00,26.18,-27.44,7.45,,,,,
9800,10/07/2025 02:10:00,26.16,-27.53,7.45,,,,,
9801,10/07/2025 02:20:00,26.16,-27.45,7.45,,,,,
9802,10/07/2025 02:30:00,26.13,-27.42,7.45,,,,,
9803,10/07/2025 02:40:00,26.13,-27.36,7.45,,,,,
9804,10/07/2025 02:50:00,26.11,-27.47,7.45,,,,,
9805,10/07/2025 03:00:00,26.04,-27.97,7.46,,,,,
9806,10/07/2025 03:10:00,26.04,-27.91,7.46,,,,,
9807,10/07/2025 03:20:00,26.04,-28.00,7.46,,,,,
9808,10/07/2025 03:30:00,26.04,-27.86,7.45,,,,,
9809,10/07/2025 03:40:00,25.99,-27.97,7.46,,,,,
9810,10/07/2025 03:50:00,25.96,-27.99,7.46,,,,,
9811,10/07/2025 04:00:00,25.96,-27.92,7.46,,,,,
9812,10/07/2025 04:10:00,25.94,-27.91,7.46,,,,,
9813,10/07/2025 04:20:00,25.91,-27.84,7.45,,,,,
9814,10/07/2025 04:30:00,25.91,-27.78,7.45,,,,,
9815,10/07/2025 04:40:00,25.89,-27.56,7.45,,,,,
9816,10/07/2025 04:50:00,25.87,-27.70,7.45,,,,,
9817,10/07/2025 05:00:00,25.84,-27.67,7.45,,,,,
9818,10/07/2025 05:10:00,25.74,-27.95,7.46,,,,,
9819,10/07/2025 05:20:00,25.70,-27.99,7.46,,,,,
9820,10/07/2025 05:30:00,25.70,-27.97,7.46,,,,,
9821,10/07/2025 05:40:00,25.70,-27.89,7.46,,,,,
9822,10/07/2025 05:50:00,25.67,-28.02,7.46,,,,,
9823,10/07/2025 06:00:00,25.65,-28.03,7.46,,,,,
9824,10/07/2025 06:10:00,25.65,-27.86,7.46,,,,,
9825,10/07/2025 06:20:00,25.65,-27.91,7.46,,,,,
9826,10/07/2025 06:30:00,25.62,-27.94,7.46,,,,,
9827,10/07/2025 06:40:00,25.60,-27.97,7.46,,,,,
9828,10/07/2025 06:50:00,25.60,-28.00,7.46,,,,,
9829,10/07/2025 07:00:00,25.60,-27.72,7.45,,,,,
9830,10/07/2025 07:10:00,25.57,-27.55,7.45,,,,,
9831,10/07/2025 07:20:00,25.57,-27.67,7.45,,,,,
9832,10/07/2025 07:30:00,25.55,-27.66,7.45,,,,,
9833,10/07/2025 07:40:00,25.55,-27.66,7.45,,,,,
9834,10/07/2025 07:50:00,25.53,-27.58,7.45,,,,,
9835,10/07/2025 08:00:00,25.53,-27.27,7.44,,,,,
9836,10/07/2025 08:10:00,25.55,-27.17,7.44,,,,,
9837,10/07/2025 08:20:00,25.55,-27.44,7.45,,,,,
9838,10/07/2025 08:30:00,25.55,-27.58,7.45,,,,,
9839,10/07/2025 08:40:00,25.57,-30.56,7.51,,,,,
9840,10/07/2025 08:50:00,25.60,-37.20,7.63,,,,,
9841,10/07/2025 09:00:00,25.65,-42.19,7.73,,,,,
9842,10/07/2025 09:10:00,25.67,-45.49,7.79,,,,,
9843,10/07/2025 09:20:00,25.70,-47.13,7.82,,,,,
9844,10/07/2025 09:30:00,25.74,-47.17,7.82,,,,,
9845,10/07/2025 09:40:00,25.74,-45.33,7.79,,,,,
9846,10/07/2025 09:50:00,25.74,-46.27,7.80,,,,,
9847,10/07/2025 10:00:00,25.77,-48.05,7.84,,,,,
9848,10/07/2025 10:10:00,25.79,-47.17,7.82,,,,,
9849,10/07/2025 10:20:00,25.84,-48.08,7.84,,,,,
9850,10/07/2025 10:30:00,25.87,-44.92,7.78,,,,,
9851,10/07/2025 10:40:00,25.91,-47.75,7.83,,,,,
9852,10/07/2025 10:50:00,26.06,-57.91,8.02,,,,,
9853,10/07/2025 11:00:00,26.13,-58.83,8.04,,,,,
9854,10/07/2025 11:10:00,26.28,-69.78,8.25,,,,,
9855,10/07/2025 11:20:00,26.33,-66.36,8.18,,,,,
9856,10/07/2025 11:30:00,26.38,-70.49,8.26,,,,,
9857,10/07/2025 11:40:00,26.45,-68.83,8.23,,,,,
9858,10/07/2025 11:50:00,26.52,-70.27,8.25,,,,,
9859,10/07/2025 12:00:00,26.70,-75.08,8.34,,,,,
9860,10/07/2025 12:10:00,26.65,-69.99,8.25,,,,,
9861,10/07/2025 12:20:00,26.72,-68.86,8.23,,,,,
9862,10/07/2025 12:30:00,26.92,-74.99,8.34,,,,,
9863,10/07/2025 12:40:00,26.99,-72.49,8.29,,,,,
9864,10/07/2025 12:50:00,26.89,-64.72,8.15,,,,,
9865,10/07/2025 13:00:00,26.99,-61.67,8.09,,,,,
9866,10/07/2025 13:10:00,27.23,-65.61,8.16,,,,,
9867,10/07/2025 13:20:00,27.53,-70.44,8.25,,,,,
9868,10/07/2025 13:30:00,27.43,-71.49,8.27,,,,,
9869,10/07/2025 13:40:00,27.48,-74.17,8.32,,,,,
9870,10/07/2025 13:50:00,27.60,-80.31,8.44,,,,,
9871,10/07/2025 14:00:00,27.55,-77.78,8.39,,,,,
9872,10/07/2025 14:10:00,27.60,-67.89,8.21,,,,,
