#,Date et heure (HST),Température   (°C),Millivolts   (mv),pH   (pH),Démarré,Bouton Bas,Bouton Haut,Hôte connecté,Arrêté,Fin du fichier
8810,01/22/2025 07:10:00,22.97,-34.95,7.29,,,,,,
8811,01/22/2025 07:20:00,22.97,-35.08,7.30,,,,,,
8812,01/22/2025 07:30:00,22.97,-35.05,7.30,,,,,,
8813,01/22/2025 07:40:00,22.97,-35.38,7.30,,,,,,
8814,01/22/2025 07:50:00,22.99,-35.81,7.31,,,,,,
8815,01/22/2025 08:00:00,22.99,-35.72,7.31,,,,,,
8816,01/22/2025 08:10:00,22.99,-36.89,7.33,,,,,,
8817,01/22/2025 08:20:00,23.02,-37.53,7.34,,,,,,
8818,01/22/2025 08:30:00,22.99,-37.75,7.34,,,,,,
8819,01/22/2025 08:40:00,23.02,-37.95,7.35,,,,,,
8820,01/22/2025 08:50:00,23.02,-39.20,7.37,,,,,,
8821,01/22/2025 09:00:00,23.04,-40.42,7.39,,,,,,
8822,01/22/2025 09:10:00,23.06,-42.81,7.43,,,,,,
8823,01/22/2025 09:20:00,23.06,-43.91,7.45,,,,,,
8824,01/22/2025 09:30:00,23.04,-44.49,7.46,,,,,,
8825,01/22/2025 09:40:00,23.04,-44.74,7.47,,,,,,
8826,01/22/2025 09:50:00,23.06,-44.33,7.46,,,,,,
8827,01/22/2025 10:00:00,23.06,-45.45,7.48,,,,,,
8828,01/22/2025 10:10:00,23.09,-46.91,7.50,,,,,,
8829,01/22/2025 10:20:00,23.09,-49.74,7.56,,,,,,
8830,01/22/2025 10:30:00,23.11,-51.81,7.59,,,,,,
8831,01/22/2025 10:40:00,23.11,-53.61,7.62,,,,,,
8832,01/22/2025 10:50:00,23.14,-56.24,7.67,,,,,,
8833,01/22/2025 11:00:00,23.16,-59.56,7.73,,,,,,
8834,01/22/2025 11:10:00,23.21,-62.60,7.78,,,,,,
8835,01/22/2025 11:20:00,23.21,-65.27,7.83,,,,,,
8836,01/22/2025 11:30:00,23.21,-65.05,7.83,,,,,,
8837,01/22/2025 11:40:00,23.18,-64.60,7.82,,,,,,
8838,01/22/2025 11:50:00,23.23,-65.72,7.84,,,,,,
8839,01/22/2025 12:00:00,23.26,-67.03,7.86,,,,,,
8840,01/22/2025 12:10:00,23.28,-71.71,7.94,,,,,,
8841,01/22/2025 12:20:00,23.30,-72.72,7.96,,,,,,
8842,01/22/2025 12:30:00,23.28,-71.63,7.94,,,,,,
8843,01/22/2025 12:40:00,23.23,-66.30,7.85,,,,,,
8844,01/22/2025 12:50:00,23.30,-69.38,7.90,,,,,,
8845,01/22/2025 13:00:00,23.30,-71.71,7.94,,,,,,
8846,01/22/2025 13:10:00,23.28,-70.38,7.92,,,,,,
8847,01/22/2025 13:20:00,23.23,-66.00,7.84,,,,,,
8848,01/22/2025 13:30:00,23.21,-63.91,7.81,,,,,,
8849,01/22/2025 13:40:00,23.18,-61.83,7.77,,,,,,
8850,01/22/2025 13:50:00,23.21,-61.80,7.77,,,,,,
8851,01/22/2025 14:00:00,23.18,-60.58,7.75,,,,,,
8852,01/22/2025 14:10:00,23.18,-59.16,7.72,,,,,,
8853,01/22/2025 14:20:00,23.18,-60.75,7.75,,,,,,
8854,01/22/2025 14:30:00,23.26,-68.10,7.88,,,,,,
8855,01/22/2025 14:40:00,23.47,-85.16,8.18,,,,,,
8856,01/22/2025 14:50:00,23.40,-82.99,8.14,,,,,,
8857,01/22/2025 15:00:00,23.30,-78.83,8.07,,,,,,
8858,01/22/2025 15:10:00,23.33,-78.97,8.07,,,,,,
8859,01/22/2025 15:20:00,23.30,-77.80,8.05,,,,,,
8860,01/22/2025 15:30:00,23.26,-72.46,7.96,,,,,,
8861,01/22/2025 15:40:00,23.21,-68.67,7.89,,,,,,
8862,01/22/2025 15:50:00,23.21,-68.24,7.88,,,,,,
8863,01/22/2025 16:00:00,23.26,-73.53,7.98,,,,,,
8864,01/22/2025 16:10:00,23.23,-72.75,7.96,,,,,,
8865,01/22/2025 16:20:00,23.23,-71.63,7.94,,,,,,
8866,01/22/2025 16:30:00,23.23,-70.61,7.92,,,,,,
8867,01/22/2025 16:40:00,23.21,-67.69,7.87,,,,,,
8868,01/22/2025 16:50:00,23.21,-67.55,7.87,,,,,,
8869,01/22/2025 17:00:00,23.21,-66.55,7.85,,,,,,
8870,01/22/2025 17:10:00,23.18,-65.39,7.83,,,,,,
8871,01/22/2025 17:20:00,23.16,-65.14,7.83,,,,,,
8872,01/22/2025 17:30:00,23.14,-62.60,7.78,,,,,,
8873,01/22/2025 17:40:00,23.11,-59.39,7.73,,,,,,
8874,01/22/2025 17:50:00,23.09,-55.86,7.66,,,,,,
8875,01/22/2025 18:00:00,23.09,-53.81,7.63,,,,,,
8876,01/22/2025 18:10:00,23.06,-51.80,7.59,,,,,,
8877,01/22/2025 18:20:00,23.06,-49.56,7.55,,,,,,
8878,01/22/2025 18:30:00,23.04,-46.63,7.50,,,,,,
8879,01/22/2025 18:40:00,23.04,-44.66,7.47,,,,,,
8880,01/22/2025 18:50:00,23.02,-43.39,7.44,,,,,,
8881,01/22/2025 19:00:00,23.02,-42.25,7.42,,,,,,
8882,01/22/2025 19:10:00,22.99,-41.72,7.41,,,,,,
8883,01/22/2025 19:20:00,22.99,-41.14,7.40,,,,,,
8884,01/22/2025 19:30:00,22.97,-40.38,7.39,,,,,,
8885,01/22/2025 19:40:00,22.97,-40.14,7.39,,,,,,
8886,01/22/2025 19:50:00,22.97,-39.99,7.38,,,,,,
8887,01/22/2025 20:00:00,22.94,-39.49,7.37,,,,,,
8888,01/22/2025 20:10:00,22.94,-39.41,7.37,,,,,,
8889,01/22/2025 20:20:00,22.94,-39.19,7.37,,,,,,
8890,01/22/2025 20:30:00,22.94,-38.75,7.36,,,,,,
8891,01/22/2025 20:40:00,22.92,-38.36,7.35,,,,,,
8892,01/22/2025 20:50:00,22.92,-38.38,7.35,,,,,,
8893,01/22/2025 21:00:00,22.90,-38.49,7.36,,,,,,
8894,01/22/2025 21:10:00,22.90,-38.41,7.35,,,,,,
8895,01/22/2025 21:20:00,22.90,-38.36,7.35,,,,,,
8896,01/22/2025 21:30:00,22.92,-37.74,7.34,,,,,,
8897,01/22/2025 21:40:00,22.94,-37.16,7.33,,,,,,
8898,01/22/2025 21:50:00,22.97,-36.80,7.33,,,,,,
8899,01/22/2025 22:00:00,22.97,-36.38,7.32,,,,,,
8900,01/22/2025 22:10:00,22.99,-36.03,7.31,,,,,,
8901,01/22/2025 22:20:00,22.99,-35.91,7.31,,,,,,
8902,01/22/2025 22:30:00,23.02,-35.67,7.31,,,,,,
8903,01/22/2025 22:40:00,23.02,-35.50,7.30,,,,,,
8904,01/22/2025 22:50:00,23.02,-35.44,7.30,,,,,,
8905,01/22/2025 23:00:00,23.04,-35.30,7.30,,,,,,
8906,01/22/2025 23:10:00,23.04,-35.28,7.30,,,,,,
8907,01/22/2025 23:20:00,23.04,-35.28,7.30,,,,,,
8908,01/22/2025 23:30:00,23.04,-35.13,7.30,,,,,,
8909,01/22/2025 23:40:00,23.06,-35.28,7.30,,,,,,
8910,01/22/2025 23:50:00,23.06,-35.22,7.30,,,,,,
8911,01/23/2025 00:00:00,23.06,-34.94,7.29,,,,,,
8912,01/23/2025 00:10:00,23.06,-35.02,7.29,,,,,,
8913,01/23/2025 00:20:00,23.06,-35.03,7.30,,,,,,
8914,01/23/2025 00:30:00,23.06,-34.95,7.29,,,,,,
8915,01/23/2025 00:40:00,23.06,-35.05,7.30,,,,,,
8916,01/23/2025 00:50:00,23.06,-34.97,7.29,,,,,,
8917,01/23/2025 01:00:00,23.06,-35.08,7.30,,,,,,
8918,01/23/2025 01:10:00,23.09,-35.08,7.30,,,,,,
8919,01/23/2025 01:20:00,23.09,-35.05,7.30,,,,,,
8920,01/23/2025 01:30:00,23.09,-35.16,7.30,,,,,,
8921,01/23/2025 01:40:00,23.09,-35.31,7.30,,,,,,
8922,01/23/2025 01:50:00,23.09,-35.22,7.30,,,,,,
8923,01/23/2025 02:00:00,23.11,-35.20,7.30,,,,,,
8924,01/23/2025 02:10:00,23.11,-35.28,7.30,,,,,,
8925,01/23/2025 02:20:00,23.11,-35.41,7.30,,,,,,
8926,01/23/2025 02:30:00,23.11,-35.30,7.30,,,,,,
8927,01/23/2025 02:40:00,23.11,-35.45,7.30,,,,,,
8928,01/23/2025 02:50:00,23.11,-35.53,7.30,,,,,,
8929,01/23/2025 03:00:00,23.11,-35.36,7.30,,,,,,
8930,01/23/2025 03:10:00,23.11,-35.00,7.29,,,,,,
8931,01/23/2025 03:20:00,23.11,-34.61,7.29,,,,,,
8932,01/23/2025 03:30:00,23.11,-34.31,7.28,,,,,,
8933,01/23/2025 03:40:00,23.11,-34.97,7.29,,,,,,
8934,01/23/2025 03:50:00,23.11,-34.59,7.29,,,,,,
8935,01/23/2025 04:00:00,23.11,-34.80,7.29,,,,,,
8936,01/23/2025 04:10:00,23.11,-34.77,7.29,,,,,,
8937,01/23/2025 04:20:00,23.09,-35.36,7.30,,,,,,
8938,01/23/2025 04:30:00,23.06,-35.86,7.31,,,,,,
8939,01/23/2025 04:40:00,22.94,-36.42,7.32,,,,,,
8940,01/23/2025 04:50:00,22.92,-36.80,7.33,,,,,,
8941,01/23/2025 05:00:00,22.97,-36.52,7.32,,,,,,
8942,01/23/2025 05:10:00,22.97,-36.34,7.32,,,,,,
8943,01/23/2025 05:20:00,22.99,-37.13,7.33,,,,,,
8944,01/23/2025 05:30:00,22.99,-37.45,7.34,,,,,,
8945,01/23/2025 05:40:00,22.97,-37.50,7.34,,,,,,
8946,01/23/2025 05:50:00,22.97,-37.03,7.33,,,,,,
8947,01/23/2025 06:00:00,22.97,-37.19,7.33,,,,,,
8948,01/23/2025 06:10:00,22.94,-36.28,7.32,,,,,,
8949,01/23/2025 06:20:00,22.94,-36.47,7.32,,,,,,
8950,01/23/2025 06:30:00,22.94,-35.97,7.31,,,,,,
8951,01/23/2025 06:40:00,22.92,-36.30,7.32,,,,,,
8952,01/23/2025 06:50:00,22.92,-36.63,7.32,,,,,,
8953,01/23/2025 07:00:00,22.92,-36.77,7.33,,,,,,
8954,01/23/2025 07:10:00,22.92,-36.70,7.32,,,,,,
8955,01/23/2025 07:20:00,22.90,-37.64,7.34,,,,,,
8956,01/23/2025 07:30:00,22.90,-37.74,7.34,,,,,,
8957,01/23/2025 07:40:00,22.90,-37.84,7.34,,,,,,
8958,01/23/2025 07:50:00,22.90,-38.27,7.35,,,,,,
8959,01/23/2025 08:00:00,22.90,-39.13,7.37,,,,,,
8960,01/23/2025 08:10:00,22.90,-39.75,7.38,,,,,,
8961,01/23/2025 08:20:00,22.92,-40.66,7.39,,,,,,
8962,01/23/2025 08:30:00,22.92,-41.27,7.41,,,,,,
8963,01/23/2025 08:40:00,22.92,-42.19,7.42,,,,,,
8964,01/23/2025 08:50:00,22.94,-43.53,7.45,,,,,,
8965,01/23/2025 09:00:00,22.94,-44.74,7.47,,,,,,
8966,01/23/2025 09:10:00,22.97,-45.22,7.48,,,,,,
8967,01/23/2025 09:20:00,22.97,-45.92,7.49,,,,,,
8968,01/23/2025 09:30:00,22.99,-47.14,7.51,,,,,,
8969,01/23/2025 09:40:00,23.02,-48.61,7.54,,,,,,
8970,01/23/2025 09:50:00,23.42,-63.11,7.79,,,,,,
8971,01/23/2025 10:00:00,23.50,-72.47,7.96,,,,,,
8972,01/23/2025 10:10:00,23.26,-63.63,7.80,,,,,,
8973,01/23/2025 10:20:00,23.11,-59.80,7.73,,,,,,
8974,01/23/2025 10:30:00,23.09,-59.10,7.72,,,,,,
8975,01/23/2025 10:40:00,23.18,-64.81,7.82,,,,,,
8976,01/23/2025 10:50:00,23.18,-68.05,7.88,,,,,,
8977,01/23/2025 11:00:00,23.62,-87.64,8.22,,,,,,
8978,01/23/2025 11:10:00,23.54,-91.17,8.29,,,,,,
8979,01/23/2025 11:20:00,23.79,-97.71,8.40,,,,,,
8980,01/23/2025 11:30:00,23.76,-93.16,8.32,,,,,,
8981,01/23/2025 11:40:00,23.33,-79.71,8.08,,,,,,
8982,01/23/2025 11:50:00,23.21,-68.24,7.88,,,,,,
8983,01/23/2025 12:00:00,23.18,-64.31,7.81,,,,,,
8984,01/23/2025 12:10:00,23.16,-61.91,7.77,,,,,,
8985,01/23/2025 12:20:00,23.16,-63.00,7.79,,,,,,
8986,01/23/2025 12:30:00,23.52,-85.02,8.18,,,,,,
8987,01/23/2025 12:40:00,23.81,-101.07,8.46,,,,,,
8988,01/23/2025 12:50:00,23.71,-96.96,8.39,,,,,,
8989,01/23/2025 13:00:00,23.62,-100.14,8.44,,,,,,
8990,01/23/2025 13:10:00,23.59,-97.94,8.41,,,,,,
8991,01/23/2025 13:20:00,23.54,-98.21,8.41,,,,,,
8992,01/23/2025 13:30:00,23.66,-105.80,8.54,,,,,,
8993,01/23/2025 13:40:00,23.71,-107.25,8.57,,,,,,
8994,01/23/2025 13:50:00,23.81,-115.55,8.71,,,,,,
8995,01/23/2025 14:00:00,23.91,-117.86,8.76,,,,,,
8996,01/23/2025 14:10:00,23.91,-114.57,8.70,,,,,,
8997,01/23/2025 14:20:00,23.88,-110.85,8.63,,,,,,
8998,01/23/2025 14:30:00,23.88,-109.94,8.62,,,,,,
8999,01/23/2025 14:40:00,23.86,-106.86,8.56,,,,,,
9000,01/23/2025 14:50:00,23.52,-84.72,8.17,,,,,,
9001,01/23/2025 15:00:00,23.35,-73.16,7.97,,,,,,
9002,01/23/2025 15:10:00,23.35,-69.16,7.90,,,,,,
9003,01/23/2025 15:20:00,23.38,-68.47,7.89,,,,,,
9004,01/23/2025 15:30:00,23.28,-64.81,7.82,,,,,,
9005,01/23/2025 15:40:00,23.28,-63.44,7.80,,,,,,
9006,01/23/2025 15:50:00,23.26,-60.35,7.74,,,,,,
9007,01/23/2025 16:00:00,23.26,-58.66,7.71,,,,,,
9008,01/23/2025 16:10:00,23.23,-58.28,7.71,,,,,,
9009,01/23/2025 16:20:00,23.21,-56.92,7.68,,,,,,
9010,01/23/2025 16:30:00,23.18,-55.27,7.65,,,,,,
9011,01/23/2025 16:40:00,23.16,-53.83,7.63,,,,,,
9012,01/23/2025 16:50:00,23.16,-53.72,7.63,,,,,,
9013,01/23/2025 17:00:00,23.16,-52.61,7.61,,,,,,
9014,01/23/2025 17:10:00,23.11,-51.49,7.59,,,,,,
9015,01/23/2025 17:20:00,23.11,-49.86,7.56,,,,,,
9016,01/23/2025 17:30:00,23.09,-48.75,7.54,,,,,,
9017,01/23/2025 17:40:00,23.06,-47.81,7.52,,,,,,
9018,01/23/2025 17:50:00,23.06,-46.99,7.51,,,,,,
9019,01/23/2025 18:00:00,23.04,-45.94,7.49,,,,,,
9020,01/23/2025 18:10:00,23.02,-45.00,7.47,,,,,,
9021,01/23/2025 18:20:00,23.02,-44.03,7.45,,,,,,
9022,01/23/2025 18:30:00,22.99,-42.99,7.44,,,,,,
9023,01/23/2025 18:40:00,22.99,-42.30,7.42,,,,,,
9024,01/23/2025 18:50:00,22.99,-41.64,7.41,,,,,,
9025,01/23/2025 19:00:00,22.97,-41.06,7.40,,,,,,
9026,01/23/2025 19:10:00,22.97,-40.56,7.39,,,,,,
9027,01/23/2025 19:20:00,22.94,-40.39,7.39,,,,,,
9028,01/23/2025 19:30:00,22.94,-40.22,7.39,,,,,,
9029,01/23/2025 19:40:00,22.94,-40.06,7.38,,,,,,
9030,01/23/2025 19:50:00,22.92,-40.08,7.38,,,,,,
9031,01/23/2025 20:00:00,22.92,-39.97,7.38,,,,,,
9032,01/23/2025 20:10:00,22.90,-39.91,7.38,,,,,,
9033,01/23/2025 20:20:00,22.90,-39.69,7.38,,,,,,
9034,01/23/2025 20:30:00,22.90,-39.63,7.38,,,,,,
9035,01/23/2025 20:40:00,22.90,-39.47,7.37,,,,,,
9036,01/23/2025 20:50:00,22.87,-39.38,7.37,,,,,,
9037,01/23/2025 21:00:00,22.87,-39.14,7.37,,,,,,
9038,01/23/2025 21:10:00,22.87,-39.11,7.37,,,,,,
9039,01/23/2025 21:20:00,22.85,-39.05,7.37,,,,,,
9040,01/23/2025 21:30:00,22.85,-38.63,7.36,,,,,,
9041,01/23/2025 21:40:00,22.85,-38.49,7.36,,,,,,
9042,01/23/2025 21:50:00,22.85,-38.44,7.36,,,,,,
9043,01/23/2025 22:00:00,22.82,-38.27,7.35,,,,,,
9044,01/23/2025 22:10:00,22.85,-37.95,7.35,,,,,,
9045,01/23/2025 22:20:00,22.85,-37.83,7.34,,,,,,
9046,01/23/2025 22:30:00,22.82,-37.84,7.35,,,,,,
9047,01/23/2025 22:40:00,22.90,-37.03,7.33,,,,,,
9048,01/23/2025 22:50:00,22.92,-36.42,7.32,,,,,,
9049,01/23/2025 23:00:00,22.94,-35.89,7.31,,,,,,
9050,01/23/2025 23:10:00,22.97,-35.56,7.30,,,,,,
9051,01/23/2025 23:20:00,22.99,-35.27,7.30,,,,,,
9052,01/23/2025 23:30:00,22.99,-35.02,7.29,,,,,,
9053,01/23/2025 23:40:00,23.02,-34.92,7.29,,,,,,
9054,01/23/2025 23:50:00,23.02,-34.81,7.29,,,,,,
9055,01/24/2025 00:00:00,23.02,-34.72,7.29,,,,,,
9056,01/24/2025 00:10:00,23.04,-34.58,7.29,,,,,,
9057,01/24/2025 00:20:00,23.04,-34.64,7.29,,,,,,
9058,01/24/2025 00:30:00,23.04,-34.33,7.28,,,,,,
9059,01/24/2025 00:40:00,23.04,-34.36,7.28,,,,,,
9060,01/24/2025 00:50:00,23.04,-34.36,7.28,,,,,,
9061,01/24/2025 01:00:00,23.04,-34.28,7.28,,,,,,
9062,01/24/2025 01:10:00,23.06,-34.38,7.28,,,,,,
9063,01/24/2025 01:20:00,23.06,-34.44,7.28,,,,,,
9064,01/24/2025 01:30:00,23.06,-34.55,7.29,,,,,,
9065,01/24/2025 01:40:00,23.06,-34.55,7.29,,,,,,
9066,01/24/2025 01:50:00,23.06,-34.52,7.29,,,,,,
9067,01/24/2025 02:00:00,23.06,-34.63,7.29,,,,,,
9068,01/24/2025 02:10:00,23.06,-35.17,7.30,,,,,,
9069,01/24/2025 02:20:00,23.02,-36.11,7.31,,,,,,
9070,01/24/2025 02:30:00,22.87,-36.39,7.32,,,,,,
9071,01/24/2025 02:40:00,22.90,-36.14,7.31,,,,,,
9072,01/24/2025 02:50:00,22.92,-35.83,7.31,,,,,,
9073,01/24/2025 03:00:00,22.92,-35.84,7.31,,,,,,
9074,01/24/2025 03:10:00,22.92,-35.61,7.31,,,,,,
9075,01/24/2025 03:20:00,22.94,-36.34,7.32,,,,,,
9076,01/24/2025 03:30:00,22.94,-36.50,7.32,,,,,,
9077,01/24/2025 03:40:00,22.94,-37.75,7.34,,,,,,
9078,01/24/2025 03:50:00,22.92,-37.81,7.34,,,,,,
9079,01/24/2025 04:00:00,22.92,-37.58,7.34,,,,,,
9080,01/24/2025 04:10:00,22.92,-37.81,7.34,,,,,,
9081,01/24/2025 04:20:00,22.94,-37.31,7.34,,,,,,
9082,01/24/2025 04:30:00,23.02,-37.42,7.34,,,,,,
9083,01/24/2025 04:40:00,23.04,-37.28,7.33,,,,,,
9084,01/24/2025 04:50:00,23.06,-37.16,7.33,,,,,,
9085,01/24/2025 05:00:00,23.09,-37.30,7.34,,,,,,
9086,01/24/2025 05:10:00,23.14,-37.45,7.34,,,,,,
9087,01/24/2025 05:20:00,23.14,-37.44,7.34,,,,,,
9088,01/24/2025 05:30:00,23.16,-37.34,7.34,,,,,,
9089,01/24/2025 05:40:00,23.18,-37.27,7.33,,,,,,
9090,01/24/2025 05:50:00,23.21,-37.09,7.33,,,,,,
9091,01/24/2025 06:00:00,23.21,-37.08,7.33,,,,,,
9092,01/24/2025 06:10:00,23.21,-37.03,7.33,,,,,,
9093,01/24/2025 06:20:00,23.23,-36.86,7.33,,,,,,
9094,01/24/2025 06:30:00,23.23,-36.99,7.33,,,,,,
9095,01/24/2025 06:40:00,23.23,-37.44,7.34,,,,,,
9096,01/24/2025 06:50:00,23.21,-37.41,7.34,,,,,,
9097,01/24/2025 07:00:00,23.21,-37.34,7.34,,,,,,
9098,01/24/2025 07:10:00,23.18,-37.67,7.34,,,,,,
9099,01/24/2025 07:20:00,23.14,-37.59,7.34,,,,,,
9100,01/24/2025 07:30:00,23.09,-37.77,7.34,,,,,,
9101,01/24/2025 07:40:00,23.11,-37.70,7.34,,,,,,
9102,01/24/2025 07:50:00,23.16,-37.91,7.35,,,,,,
9103,01/24/2025 08:00:00,23.18,-38.30,7.35,,,,,,
9104,01/24/2025 08:10:00,23.21,-38.45,7.36,,,,,,
9105,01/24/2025 08:20:00,23.23,-41.20,7.40,,,,,,
9106,01/24/2025 08:30:00,23.21,-43.47,7.44,,,,,,
9107,01/24/2025 08:40:00,23.09,-45.60,7.48,,,,,,
9108,01/24/2025 08:50:00,23.09,-47.05,7.51,,,,,,
9109,01/24/2025 09:00:00,23.11,-47.10,7.51,,,,,,
9110,01/24/2025 09:10:00,23.16,-47.08,7.51,,,,,,
9111,01/24/2025 09:20:00,23.16,-47.61,7.52,,,,,,
9112,01/24/2025 09:30:00,23.18,-48.10,7.53,,,,,,
9113,01/24/2025 09:40:00,23.23,-48.88,7.54,,,,,,
9114,01/24/2025 09:50:00,23.62,-62.91,7.79,,,,,,
9115,01/24/2025 10:00:00,23.83,-74.91,8.00,,,,,,
9116,01/24/2025 10:10:00,23.74,-69.89,7.91,,,,,,
9117,01/24/2025 10:20:00,23.47,-64.14,7.81,,,,,,
9118,01/24/2025 10:30:00,23.38,-63.11,7.79,,,,,,
9119,01/24/2025 10:40:00,23.66,-74.11,7.98,,,,,,
9120,01/24/2025 10:50:00,23.50,-67.72,7.87,,,,,,
9121,01/24/2025 11:00:00,23.69,-78.74,8.07,,,,,,
9122,01/24/2025 11:10:00,23.95,-90.07,8.26,,,,,,
9123,01/24/2025 11:20:00,23.83,-93.02,8.32,,,,,,
9124,01/24/2025 11:30:00,23.76,-93.02,8.32,,,,,,
9125,01/24/2025 11:40:00,23.38,-79.13,8.07,,,,,,
9126,01/24/2025 11:50:00,23.26,-70.97,7.93,,,,,,
9127,01/24/2025 12:00:00,23.23,-66.83,7.86,,,,,,
9128,01/24/2025 12:10:00,23.23,-64.31,7.81,,,,,,
9129,01/24/2025 12:20:00,23.23,-63.06,7.79,,,,,,
9130,01/24/2025 12:30:00,23.23,-64.08,7.81,,,,,,
9131,01/24/2025 12:40:00,23.30,-69.69,7.91,,,,,,
9132,01/24/2025 12:50:00,23.52,-83.91,8.16,,,,,,
9133,01/24/2025 13:00:00,23.38,-83.97,8.16,,,,,,
9134,01/24/2025 13:10:00,23.42,-87.91,8.23,,,,,,
9135,01/24/2025 13:20:00,23.74,-102.82,8.49,,,,,,
9136,01/24/2025 13:30:00,23.93,-116.91,8.74,,,,,,
9137,01/24/2025 13:40:00,23.98,-121.27,8.81,,,,,,
9138,01/24/2025 13:50:00,23.98,-120.75,8.81,,,,,,
9139,01/24/2025 14:00:00,23.93,-120.96,8.81,,,,,,
9140,01/24/2025 14:10:00,23.93,-119.99,8.79,,,,,,
9141,01/24/2025 14:20:00,23.93,-119.44,8.78,,,,,,
9142,01/24/2025 14:30:00,23.91,-116.10,8.72,,,,,,
9143,01/24/2025 14:40:00,23.81,-106.80,8.56,,,,,,
9144,01/24/2025 14:50:00,23.57,-91.27,8.29,,,,,,
9145,01/24/2025 15:00:00,23.52,-84.63,8.17,,,,,,
9146,01/24/2025 15:10:00,23.42,-79.78,8.09,,,,,,
9147,01/24/2025 15:20:00,23.40,-76.36,8.02,,,,,,
9148,01/24/2025 15:30:00,23.33,-70.50,7.92,,,,,,
9149,01/24/2025 15:40:00,23.30,-68.50,7.89,,,,,,
9150,01/24/2025 15:50:00,23.28,-65.47,7.83,,,,,,
9151,01/24/2025 16:00:00,23.28,-64.02,7.81,,,,,,
9152,01/24/2025 16:10:00,23.26,-61.46,7.76,,,,,,
9153,01/24/2025 16:20:00,23.26,-61.52,7.76,,,,,,
9154,01/24/2025 16:30:00,23.26,-60.75,7.75,,,,,,
9155,01/24/2025 16:40:00,23.23,-59.38,7.73,,,,,,
9156,01/24/2025 16:50:00,23.23,-59.24,7.72,,,,,,
9157,01/24/2025 17:00:00,23.18,-57.10,7.68,,,,,,
9158,01/24/2025 17:10:00,23.16,-55.78,7.66,,,,,,
9159,01/24/2025 17:20:00,23.14,-54.22,7.63,,,,,,
9160,01/24/2025 17:30:00,23.11,-52.24,7.60,,,,,,
9161,01/24/2025 17:40:00,23.11,-50.41,7.57,,,,,,
9162,01/24/2025 17:50:00,23.09,-49.28,7.55,,,,,,
9163,01/24/2025 18:00:00,23.06,-48.13,7.53,,,,,,
9164,01/24/2025 18:10:00,23.06,-46.55,7.50,,,,,,
9165,01/24/2025 18:20:00,23.04,-45.22,7.48,,,,,,
9166,01/24/2025 18:30:00,23.04,-43.94,7.45,,,,,,
9167,01/24/2025 18:40:00,23.02,-43.10,7.44,,,,,,
9168,01/24/2025 18:50:00,22.99,-42.17,7.42,,,,,,
9169,01/24/2025 19:00:00,22.99,-41.52,7.41,,,,,,
9170,01/24/2025 19:10:00,22.99,-40.91,7.40,,,,,,
9171,01/24/2025 19:20:00,22.99,-40.25,7.39,,,,,,
9172,01/24/2025 19:30:00,22.97,-40.00,7.38,,,,,,
9173,01/24/2025 19:40:00,22.97,-39.86,7.38,,,,,,
9174,01/24/2025 19:50:00,22.97,-39.49,7.37,,,,,,
9175,01/24/2025 20:00:00,22.94,-39.16,7.37,,,,,,
9176,01/24/2025 20:10:00,22.94,-38.61,7.36,,,,,,
9177,01/24/2025 20:20:00,22.94,-38.53,7.36,,,,,,
9178,01/24/2025 20:30:00,22.94,-38.34,7.35,,,,,,
9179,01/24/2025 20:40:00,22.94,-38.30,7.35,,,,,,
9180,01/24/2025 20:50:00,22.92,-38.28,7.35,,,,,,
9181,01/24/2025 21:00:00,22.92,-38.24,7.35,,,,,,
9182,01/24/2025 21:10:00,22.92,-38.02,7.35,,,,,,
9183,01/24/2025 21:20:00,22.92,-37.84,7.34,,,,,,
9184,01/24/2025 21:30:00,22.90,-37.74,7.34,,,,,,
9185,01/24/2025 21:40:00,22.90,-37.61,7.34,,,,,,
9186,01/24/2025 21:50:00,22.90,-37.53,7.34,,,,,,
9187,01/24/2025 22:00:00,22.87,-37.27,7.33,,,,,,
9188,01/24/2025 22:10:00,22.87,-37.13,7.33,,,,,,
9189,01/24/2025 22:20:00,22.87,-37.06,7.33,,,,,,
9190,01/24/2025 22:30:00,22.87,-36.80,7.33,,,,,,
9191,01/24/2025 22:40:00,22.87,-36.61,7.32,,,,,,
9192,01/24/2025 22:50:00,22.87,-36.30,7.32,,,,,,
9193,01/24/2025 23:00:00,22.87,-36.05,7.31,,,,,,
9194,01/24/2025 23:10:00,22.90,-35.86,7.31,,,,,,
9195,01/24/2025 23:20:00,22.92,-35.70,7.31,,,,,,
9196,01/24/2025 23:30:00,22.94,-35.28,7.30,,,,,,
9197,01/24/2025 23:40:00,22.97,-34.92,7.29,,,,,,
9198,01/24/2025 23:50:00,22.97,-34.89,7.29,,,,,,
9199,01/25/2025 00:00:00,22.99,-34.55,7.29,,,,,,
9200,01/25/2025 00:10:00,22.99,-34.39,7.28,,,,,,
9201,01/25/2025 00:20:00,23.02,-34.42,7.28,,,,,,
9202,01/25/2025 00:30:00,23.02,-34.24,7.28,,,,,,
9203,01/25/2025 00:40:00,23.02,-34.27,7.28,,,,,,
9204,01/25/2025 00:50:00,23.04,-34.36,7.28,,,,,,
9205,01/25/2025 01:00:00,23.04,-34.36,7.28,,,,,,
9206,01/25/2025 01:10:00,23.04,-34.41,7.28,,,,,,
