Date	Time	DO conc (mg/L) c:1 2	Temp (°C) c:2	Coupler Attached	Stopped	End Of File
07-11-22	09:50:00	4.11	24.66			
07-11-22	10:00:00	5.02	24.68			
07-11-22	10:10:00	4.66	24.70			
07-11-22	10:20:00	5.94	24.74			
07-11-22	10:30:00	5.03	24.74			
07-11-22	10:40:00	4.75	24.78			
07-11-22	10:50:00	5.14	24.80			
07-11-22	11:00:00	4.74	24.82			
07-11-22	11:10:00	5.70	24.86			
07-11-22	11:20:00	5.69	24.90			
07-11-22	11:30:00	5.38	24.92			
07-11-22	11:40:00	4.99	24.92			
07-11-22	11:50:00	4.86	24.94			
07-11-22	12:00:00	4.53	24.94			
07-11-22	12:10:00	4.95	24.96			
07-11-22	12:20:00	5.02	24.98			
07-11-22	12:30:00	4.21	24.98			
07-11-22	12:40:00	4.43	25.00			
07-11-22	12:50:00	5.17	25.02			
07-11-22	13:00:00	8.03	25.04			
07-11-22	13:10:00	5.54	25.04			
07-11-22	13:20:00	7.32	25.04			
07-11-22	13:30:00	9.66	25.10			
07-11-22	13:40:00	5.87	25.08			
07-11-22	13:50:00	4.70	25.08			
07-11-22	14:00:00	4.99	25.10			
07-11-22	14:10:00	4.79	25.10			
07-11-22	14:20:00	5.67	25.10			
07-11-22	14:30:00	4.93	25.12			
07-11-22	14:40:00	5.14	25.12			
07-11-22	14:50:00	5.28	25.12			
07-11-22	15:00:00	6.35	25.12			
07-11-22	15:10:00	6.21	25.12			
07-11-22	15:20:00	4.78	25.10			
07-11-22	15:30:00	4.26	25.08			
07-11-22	15:40:00	4.52	25.08			
07-11-22	15:50:00	4.27	25.06			
07-11-22	16:00:00	3.90	25.06			
07-11-22	16:10:00	3.60	25.06			
07-11-22	16:20:00	3.59	25.04			
07-11-22	16:30:00	3.82	25.04			
07-11-22	16:40:00	4.04	25.04			
07-11-22	16:50:00	3.54	25.02			
07-11-22	17:00:00	3.64	25.02			
07-11-22	17:10:00	4.94	25.02			
07-11-22	17:20:00	5.10	25.00			
07-11-22	17:30:00	5.00	25.00			
07-11-22	17:40:00	4.80	24.98			
07-11-22	17:50:00	4.89	24.98			
07-11-22	18:00:00	4.38	24.96			
07-11-22	18:10:00	4.14	24.94			
07-11-22	18:20:00	3.91	24.94			
07-11-22	18:30:00	4.16	24.92			
07-11-22	18:40:00	4.09	24.92			
07-11-22	18:50:00	4.36	24.90			
07-11-22	19:00:00	3.91	24.90			
07-11-22	19:10:00	4.14	24.88			
07-11-22	19:20:00	4.07	24.86			
07-11-22	19:30:00	3.99	24.86			
07-11-22	19:40:00	3.80	24.86			
07-11-22	19:50:00	3.58	24.84			
07-11-22	20:00:00	3.60	24.82			
07-11-22	20:10:00	3.61	24.80			
07-11-22	20:20:00	3.39	24.80			
07-11-22	20:30:00	3.43	24.78			
07-11-22	20:40:00	3.26	24.78			
07-11-22	20:50:00	3.18	24.76			
07-11-22	21:00:00	3.20	24.74			
07-11-22	21:10:00	3.11	24.74			
07-11-22	21:20:00	3.05	24.72			
07-11-22	21:30:00	3.01	24.72			
07-11-22	21:40:00	3.04	24.70			
07-11-22	21:50:00	2.94	24.68			
07-11-22	22:00:00	3.07	24.66			
07-11-22	22:10:00	2.85	24.66			
07-11-22	22:20:00	2.75	24.64			
07-11-22	22:30:00	2.74	24.62			
07-11-22	22:40:00	2.75	24.62			
07-11-22	22:50:00	2.50	24.60			
07-11-22	23:00:00	2.56	24.58			
07-11-22	23:10:00	2.45	24.58			
07-11-22	23:20:00	2.55	24.56			
07-11-22	23:30:00	2.36	24.56			
07-11-22	23:40:00	1.96	24.54			
07-11-22	23:50:00	2.38	24.52			
08-11-22	00:00:00	2.16	24.50			
08-11-22	00:10:00	2.10	24.50			
08-11-22	00:20:00	2.12	24.50			
08-11-22	00:30:00	2.09	24.48			
08-11-22	00:40:00	1.89	24.46			
08-11-22	00:50:00	2.01	24.46			
08-11-22	01:00:00	2.04	24.44			
08-11-22	01:10:00	1.62	24.42			
08-11-22	01:20:00	1.80	24.42			
08-11-22	01:30:00	1.86	24.40			
08-11-22	01:40:00	2.04	24.38			
08-11-22	01:50:00	1.83	24.38			
08-11-22	02:00:00	1.85	24.36			
08-11-22	02:10:00	1.85	24.34			
08-11-22	02:20:00	1.76	24.36			
08-11-22	02:30:00	1.91	24.34			
08-11-22	02:40:00	1.62	24.34			
08-11-22	02:50:00	1.57	24.32			
08-11-22	03:00:00	1.51	24.34			
08-11-22	03:10:00	1.51	24.34			
08-11-22	03:20:00	1.31	24.32			
08-11-22	03:30:00	1.38	24.30			
08-11-22	03:40:00	1.46	24.30			
08-11-22	03:50:00	1.36	24.28			
08-11-22	04:00:00	1.29	24.28			
08-11-22	04:10:00	1.27	24.26			
08-11-22	04:20:00	1.36	24.24			
08-11-22	04:30:00	1.41	24.26			
08-11-22	04:40:00	1.27	24.24			
08-11-22	04:50:00	1.29	24.24			
08-11-22	05:00:00	1.36	24.24			
08-11-22	05:10:00	1.21	24.24			
08-11-22	05:20:00	1.11	24.24			
08-11-22	05:30:00	1.04	24.24			
08-11-22	05:40:00	1.15	24.18			
08-11-22	05:50:00	1.09	24.18			
08-11-22	06:00:00	1.11	24.18			
08-11-22	06:10:00	1.11	24.16			
08-11-22	06:20:00	1.13	24.16			
08-11-22	06:30:00	1.03	24.16			
08-11-22	06:40:00	1.09	24.14			
08-11-22	06:50:00	1.02	24.14			
08-11-22	07:00:00	1.02	24.12			
08-11-22	07:10:00	1.00	24.12			
08-11-22	07:20:00	1.05	24.10			
08-11-22	07:30:00	1.24	24.10			
08-11-22	07:40:00	1.10	24.10			
08-11-22	07:50:00	0.98	24.12			
08-11-22	08:00:00	1.23	24.10			
08-11-22	08:10:00	-0.05	24.10			
08-11-22	08:20:00	0.99	24.12			
08-11-22	08:30:00	1.43	24.12			
08-11-22	08:40:00	1.25	24.14			
08-11-22	08:50:00	2.46	24.14			
08-11-22	09:00:00	2.08	24.16			
08-11-22	09:10:00	2.36	24.18			
08-11-22	09:20:00	2.59	24.20			
08-11-22	09:30:00	2.94	24.22			
08-11-22	09:40:00	3.28	24.26			
08-11-22	09:50:00	3.05	24.26			
08-11-22	10:00:00	4.16	24.32			
08-11-22	10:10:00	4.69	24.36			
08-11-22	10:20:00	4.52	24.40			
08-11-22	10:30:00	5.01	24.44			
08-11-22	10:40:00	4.90	24.46			
08-11-22	10:50:00	5.78	24.52			
08-11-22	11:00:00	6.08	24.56			
08-11-22	11:10:00	7.27	24.58			
08-11-22	11:20:00	6.62	24.60			
08-11-22	11:30:00	6.31	24.64			
08-11-22	11:40:00	5.94	24.66			
08-11-22	11:50:00	6.73	24.68			
08-11-22	12:00:00	9.05	24.74			
08-11-22	12:10:00	7.97	24.76			
08-11-22	12:20:00	7.49	24.80			
08-11-22	12:30:00	7.08	24.82			
08-11-22	12:40:00	6.75	24.82			
08-11-22	12:50:00	9.54	24.86			
08-11-22	13:00:00	9.34	24.90			
08-11-22	13:10:00	8.62	24.92			
08-11-22	13:20:00	10.64	24.94			
08-11-22	13:30:00	10.23	24.96			
08-11-22	13:40:00	7.47	24.98			
08-11-22	13:50:00	6.59	24.96			
08-11-22	14:00:00	6.99	25.00			
08-11-22	14:10:00	7.01	25.00			
08-11-22	14:20:00	7.38	25.02			
08-11-22	14:30:00	7.92	25.04			
08-11-22	14:40:00	7.58	25.04			
08-11-22	14:50:00	7.13	25.04			
08-11-22	15:00:00	7.36	25.04			
08-11-22	15:10:00	6.53	25.04			
08-11-22	15:20:00	6.50	25.04			
08-11-22	15:30:00	6.71	25.04			
08-11-22	15:40:00	6.17	25.04			
08-11-22	15:50:00	6.41	25.04			
08-11-22	16:00:00	6.44	25.04			
08-11-22	16:10:00	6.32	25.04			
08-11-22	16:20:00	6.33	25.04			
08-11-22	16:30:00	5.82	25.04			
08-11-22	16:40:00	5.81	25.02			
08-11-22	16:50:00	5.81	25.00			
08-11-22	17:00:00	5.69	25.00			
08-11-22	17:10:00	5.69	25.00			
08-11-22	17:20:00	5.44	25.00			
08-11-22	17:30:00	5.38	24.98			
08-11-22	17:40:00	5.13	24.96			
08-11-22	17:50:00	5.08	24.96			
08-11-22	18:00:00	3.68	24.94			
08-11-22	18:10:00	4.85	24.92			
08-11-22	18:20:00	4.75	24.90			
08-11-22	18:30:00	4.52	24.90			
08-11-22	18:40:00	4.43	24.88			
08-11-22	18:50:00	4.45	24.86			
08-11-22	19:00:00	4.75	24.84			
08-11-22	19:10:00	4.38	24.82			
08-11-22	19:20:00	4.99	24.82			
08-11-22	19:30:00	4.38	24.80			
08-11-22	19:40:00	4.14	24.78			
08-11-22	19:50:00	4.17	24.76			
08-11-22	20:00:00	4.21	24.76			
08-11-22	20:10:00	4.04	24.74			
08-11-22	20:20:00	4.30	24.72			
08-11-22	20:30:00	4.21	24.68			
08-11-22	20:40:00	3.89	24.68			
08-11-22	20:50:00	3.98	24.66			
08-11-22	21:00:00	3.89	24.64			
08-11-22	21:10:00	3.64	24.60			
08-11-22	21:20:00	3.33	24.58			
08-11-22	21:30:00	3.25	24.58			
08-11-22	21:40:00	3.53	24.56			
08-11-22	21:50:00	3.37	24.54			
08-11-22	22:00:00	3.23	24.52			
08-11-22	22:10:00	3.15	24.52			
08-11-22	22:20:00	3.05	24.48			
08-11-22	22:30:00	3.19	24.48			
08-11-22	22:40:00	2.85	24.44			
08-11-22	22:50:00	2.91	24.44			
08-11-22	23:00:00	2.65	24.42			
08-11-22	23:10:00	2.75	24.40			
08-11-22	23:20:00	2.91	24.40			
08-11-22	23:30:00	2.92	24.36			
08-11-22	23:40:00	2.89	24.34			
08-11-22	23:50:00	2.88	24.32			
09-11-22	00:00:00	2.53	24.32			
09-11-22	00:10:00	2.53	24.28			
09-11-22	00:20:00	2.67	24.28			
09-11-22	00:30:00	2.60	24.26			
09-11-22	00:40:00	2.43	24.24			
09-11-22	00:50:00	2.43	24.24			
09-11-22	01:00:00	1.88	24.24			
09-11-22	01:10:00	2.52	24.22			
09-11-22	01:20:00	2.01	24.20			
09-11-22	01:30:00	1.72	24.18			
09-11-22	01:40:00	1.86	24.18			
09-11-22	01:50:00	1.43	24.18			
09-11-22	02:00:00	1.53	24.16			
09-11-22	02:10:00	1.80	24.16			
09-11-22	02:20:00	1.57	24.16			
09-11-22	02:30:00	1.67	24.14			
09-11-22	02:40:00	1.60	24.12			
09-11-22	02:50:00	1.42	24.14			
09-11-22	03:00:00	1.37	24.12			
09-11-22	03:10:00	1.40	24.12			
09-11-22	03:20:00	1.12	24.10			
09-11-22	03:30:00	1.24	24.10			
09-11-22	03:40:00	1.12	24.08			
09-11-22	03:50:00	1.24	24.08			
09-11-22	04:00:00	1.21	24.08			
09-11-22	04:10:00	1.24	24.06			
09-11-22	04:20:00	1.08	24.04			
09-11-22	04:30:00	0.98	24.04			
09-11-22	04:40:00	0.94	24.04			
09-11-22	04:50:00	1.01	24.04			
09-11-22	05:00:00	0.89	24.02			
09-11-22	05:10:00	1.23	24.02			
09-11-22	05:20:00	0.93	24.00			
09-11-22	05:30:00	0.90	24.00			
09-11-22	05:40:00	0.77	24.00			
09-11-22	05:50:00	0.78	24.00			
09-11-22	06:00:00	0.85	24.02			
09-11-22	06:10:00	0.68	24.00			
09-11-22	06:20:00	0.89	23.98			
09-11-22	06:30:00	0.69	23.96			
09-11-22	06:40:00	0.58	23.96			
09-11-22	06:50:00	0.62	23.98			
09-11-22	07:00:00	0.89	23.98			
09-11-22	07:10:00	0.80	23.98			
09-11-22	07:20:00	0.81	23.96			
09-11-22	07:30:00	1.02	23.96			
09-11-22	07:40:00	0.88	23.98			
09-11-22	07:50:00	1.34	23.98			
09-11-22	08:00:00	0.91	23.98			
09-11-22	08:10:00	1.18	24.00			
09-11-22	08:20:00	0.76	24.00			
09-11-22	08:30:00	1.11	24.00			
09-11-22	08:40:00	1.68	24.02			
09-11-22	08:50:00	2.22	24.04			
09-11-22	09:00:00	3.11	24.06			
09-11-22	09:10:00	3.74	24.08			
09-11-22	09:20:00	4.05	24.12			
09-11-22	09:30:00	5.05	24.16			
09-11-22	09:40:00	5.00	24.20			
09-11-22	09:50:00	3.67	24.22			
09-11-22	10:00:00	4.98	24.24			
09-11-22	10:10:00	4.25	24.26			
09-11-22	10:20:00	4.05	24.30			
09-11-22	10:30:00	3.56	24.32			
09-11-22	10:40:00	3.44	24.32			
09-11-22	10:50:00	4.46	24.34			
09-11-22	11:00:00	3.53	24.36			
09-11-22	11:10:00	3.86	24.38			
09-11-22	11:20:00	4.31	24.40			
09-11-22	11:30:00	5.44	24.42			
09-11-22	11:40:00	4.39	24.42			
09-11-22	11:50:00	5.69	24.46			
09-11-22	12:00:00	5.98	24.48			
09-11-22	12:10:00	6.12	24.50			
09-11-22	12:20:00	6.12	24.52			
09-11-22	12:30:00	5.64	24.54			
09-11-22	12:40:00	6.26	24.56			
09-11-22	12:50:00	8.94	24.60			
09-11-22	13:00:00	10.01	24.64			
09-11-22	13:10:00	7.88	24.66			
09-11-22	13:20:00	6.92	24.66			
09-11-22	13:30:00	8.05	24.68			
09-11-22	13:40:00	6.48	24.68			
09-11-22	13:50:00	5.21	24.70			
09-11-22	14:00:00	5.15	24.70			
09-11-22	14:10:00	5.79	24.70			
09-11-22	14:20:00	6.12	24.72			
09-11-22	14:30:00	5.57	24.72			
09-11-22	14:40:00	5.03	24.72			
09-11-22	14:50:00	5.35	24.72			
09-11-22	15:00:00	5.33	24.70			
09-11-22	15:10:00	5.00	24.70			
09-11-22	15:20:00	4.63	24.68			
09-11-22	15:30:00	4.74	24.66			
09-11-22	15:40:00	4.46	24.66			
09-11-22	15:50:00	3.93	24.64			
09-11-22	16:00:00	3.99	24.64			
09-11-22	16:10:00	4.12	24.62			
09-11-22	16:20:00	4.35	24.60			
09-11-22	16:30:00	4.31	24.58			
09-11-22	16:40:00	4.43	24.56			
09-11-22	16:50:00	4.03	24.54			
09-11-22	17:00:00	3.75	24.52			
09-11-22	17:10:00	3.72	24.52			
09-11-22	17:20:00	3.67	24.50			
09-11-22	17:30:00	3.48	24.48			
09-11-22	17:40:00	3.32	24.46			
09-11-22	17:50:00	2.80	24.44			
09-11-22	18:00:00	3.13	24.42			
09-11-22	18:10:00	2.79	24.40			
09-11-22	18:20:00	2.76	24.40			
09-11-22	18:30:00	2.76	24.36			
09-11-22	18:40:00	2.74	24.34			
09-11-22	18:50:00	2.83	24.34			
09-11-22	19:00:00	2.53	24.32			
09-11-22	19:10:00	2.13	24.30			
09-11-22	19:20:00	2.47	24.26			
09-11-22	19:30:00	2.01	24.24			
09-11-22	19:40:00	1.67	24.24			
09-11-22	19:50:00	1.72	24.22			
09-11-22	20:00:00	1.42	24.20			
09-11-22	20:10:00	1.63	24.20			
09-11-22	20:20:00	1.67	24.18			
09-11-22	20:30:00	1.52	24.16			
09-11-22	20:40:00	1.40	24.16			
09-11-22	20:50:00	1.42	24.14			
09-11-22	21:00:00	1.47	24.14			
09-11-22	21:10:00	1.58	24.12			
09-11-22	21:20:00	1.74	24.10			
09-11-22	21:30:00	1.54	24.08			
09-11-22	21:40:00	1.19	24.08			
09-11-22	21:50:00	1.69	24.06			
09-11-22	22:00:00	1.27	24.04			
09-11-22	22:10:00	1.78	24.04			
09-11-22	22:20:00	1.25	24.02			
09-11-22	22:30:00	1.30	24.00			
09-11-22	22:40:00	1.14	23.98			
09-11-22	22:50:00	1.11	23.96			
09-11-22	23:00:00	1.01	23.94			
09-11-22	23:10:00	0.99	23.94			
09-11-22	23:20:00	1.08	23.94			
09-11-22	23:30:00	1.27	23.92			
09-11-22	23:40:00	1.01	23.92			
09-11-22	23:50:00	0.80	23.90			
10-11-22	00:00:00	0.91	23.88			
10-11-22	00:10:00	1.01	23.88			
10-11-22	00:20:00	1.24	23.86			
10-11-22	00:30:00	1.20	23.86			
10-11-22	00:40:00	0.80	23.86			
10-11-22	00:50:00	0.96	23.86			
10-11-22	01:00:00	0.80	23.84			
10-11-22	01:10:00	0.98	23.82			
10-11-22	01:20:00	1.02	23.80			
10-11-22	01:30:00	0.75	23.80			
10-11-22	01:40:00	0.69	23.80			
10-11-22	01:50:00	0.92	23.80			
10-11-22	02:00:00	0.59	23.80			
10-11-22	02:10:00	0.67	23.78			
10-11-22	02:20:00	0.71	23.80			
10-11-22	02:30:00	0.64	23.80			
10-11-22	02:40:00	0.69	23.80			
10-11-22	02:50:00	0.52	23.80			
10-11-22	03:00:00	0.31	23.80			
10-11-22	03:10:00	0.37	23.78			
10-11-22	03:20:00	0.36	23.80			
10-11-22	03:30:00	0.45	23.78			
10-11-22	03:40:00	0.22	23.80			
10-11-22	03:50:00	0.42	23.78			
10-11-22	04:00:00	0.37	23.78			
10-11-22	04:10:00	0.29	23.78			
10-11-22	04:20:00	0.36	23.78			
10-11-22	04:30:00	0.36	23.78			
10-11-22	04:40:00	0.27	23.78			
10-11-22	04:50:00	0.19	23.76			
10-11-22	05:00:00	0.26	23.76			
10-11-22	05:10:00	0.35	23.76			
10-11-22	05:20:00	0.20	23.76			
10-11-22	05:30:00	0.23	23.76			
10-11-22	05:40:00	0.24	23.76			
10-11-22	05:50:00	0.29	23.74			
10-11-22	06:00:00	0.21	23.74			
10-11-22	06:10:00	0.18	23.74			
10-11-22	06:20:00	0.27	23.74			
10-11-22	06:30:00	0.15	23.74			
10-11-22	06:40:00	0.23	23.74			
10-11-22	06:50:00	0.19	23.72			
10-11-22	07:00:00	0.12	23.72			
10-11-22	07:10:00	0.15	23.72			
10-11-22	07:20:00	0.32	23.72			
10-11-22	07:30:00	0.48	23.72			
10-11-22	07:40:00	0.47	23.72			
10-11-22	07:50:00	0.43	23.72			
10-11-22	08:00:00	0.29	23.72			
10-11-22	08:10:00	0.66	23.72			
10-11-22	08:20:00	0.56	23.72			
10-11-22	08:30:00	0.43	23.70			
10-11-22	08:40:00	0.63	23.72			
10-11-22	08:50:00	1.04	23.72			
10-11-22	09:00:00	0.81	23.74			
10-11-22	09:10:00	0.78	23.74			
10-11-22	09:20:00	2.11	23.78			
10-11-22	09:30:00	2.11	23.82			
10-11-22	09:40:00	8.79	23.62			
10-11-22	09:50:00	8.51	25.02			
10-11-22	10:00:00	8.37	25.86			
10-11-22	10:10:00	8.38	25.90			
10-11-22	10:20:00	8.39	25.88			
10-11-22	10:30:00	8.38	25.90			
10-11-22	10:40:00	8.38	25.92			
10-11-22	10:50:00	8.42	25.92			
10-11-22	11:00:00	8.36	26.66			
10-11-22	11:10:00	8.24	27.42			
10-11-22	11:20:00	8.14	28.02			
10-11-22	11:30:00	8.05	28.50			
10-11-22	11:40:00	7.98	28.92			
10-11-22	11:50:00	7.92	29.18			
10-11-22	12:00:00	7.95	28.36			
10-11-22	12:10:00	8.08	27.14			
10-11-22	12:20:00	8.40	23.66			
10-11-22	12:25:21			Logged		
10-11-22	12:25:28				Logged	Logged
