"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
7535,06/19/23 04:20:00,-888.88,-888.88,,,,,,
7536,06/19/23 04:30:00,-888.88,-888.88,,,,,,
7537,06/19/23 04:40:00,-888.88,-888.88,,,,,,
7538,06/19/23 04:50:00,-888.88,-888.88,,,,,,
7539,06/19/23 05:00:00,-888.88,-888.88,,,,,,
7540,06/19/23 05:10:00,-888.88,-888.88,,,,,,
7541,06/19/23 05:20:00,-888.88,-888.88,,,,,,
7542,06/19/23 05:30:00,-888.88,-888.88,,,,,,
7543,06/19/23 05:40:00,-888.88,-888.88,,,,,,
7544,06/19/23 05:50:00,-888.88,-888.88,,,,,,
7545,06/19/23 06:00:00,-888.88,-888.88,,,,,,
7546,06/19/23 06:10:00,-888.88,-888.88,,,,,,
7547,06/19/23 06:20:00,-888.88,-888.88,,,,,,
7548,06/19/23 06:30:00,-888.88,-888.88,,,,,,
7549,06/19/23 06:40:00,-888.88,-888.88,,,,,,
7550,06/19/23 06:50:00,-888.88,-888.88,,,,,,
7551,06/19/23 07:00:00,-888.88,-888.88,,,,,,
7552,06/19/23 07:10:00,-888.88,-888.88,,,,,,
7553,06/19/23 07:20:00,-888.88,-888.88,,,,,,
7554,06/19/23 07:30:00,-888.88,-888.88,,,,,,
7555,06/19/23 07:40:00,-888.88,-888.88,,,,,,
7556,06/19/23 07:50:00,-888.88,-888.88,,,,,,
7557,06/19/23 08:00:00,-888.88,-888.88,,,,,,
7558,06/19/23 08:10:00,-888.88,-888.88,,,,,,
7559,06/19/23 08:20:00,-888.88,-888.88,,,,,,
7560,06/19/23 08:30:00,-888.88,-888.88,,,,,,
7561,06/19/23 08:40:00,-888.88,-888.88,,,,,,
7562,06/19/23 08:50:00,-888.88,-888.88,,,,,,
7563,06/19/23 09:00:00,-888.88,-888.88,,,,,,
7564,06/19/23 09:10:00,-888.88,-888.88,,,,,,
7565,06/19/23 09:20:00,-888.88,-888.88,,,,,,
7566,06/19/23 09:30:00,-888.88,-888.88,,,,,,
7567,06/19/23 09:40:00,-888.88,-888.88,,,,,,
7568,06/19/23 09:50:00,-888.88,-888.88,,,,,,
7569,06/19/23 10:00:00,-888.88,-888.88,,,,,,
7570,06/19/23 10:10:00,-888.88,-888.88,,,,,,
7571,06/19/23 10:20:00,-888.88,-888.88,,,,,,
7572,06/19/23 10:30:00,-888.88,-888.88,,,,,,
7573,06/19/23 10:40:00,-888.88,-888.88,,,,,,
7574,06/19/23 10:50:00,-888.88,-888.88,,,,,,
7575,06/19/23 11:00:00,-888.88,-888.88,,,,,,
7576,06/19/23 11:10:00,-888.88,-888.88,,,,,,
7577,06/19/23 11:20:00,-888.88,-888.88,,,,,,
7578,06/19/23 11:30:00,-888.88,-888.88,,,,,,
7579,06/19/23 11:40:00,-888.88,-888.88,,,,,,
7580,06/19/23 11:50:00,-888.88,-888.88,,,,,,
7581,06/19/23 12:00:00,-888.88,-888.88,,,,,,
7582,06/19/23 12:10:00,-888.88,-888.88,,,,,,
7583,06/19/23 12:20:00,-888.88,-888.88,,,,,,
7584,06/19/23 12:30:00,-888.88,-888.88,,,,,,
7585,06/19/23 12:40:00,-888.88,-888.88,,,,,,
7586,06/19/23 12:50:00,-888.88,-888.88,,,,,,
7587,06/19/23 13:00:00,-888.88,-888.88,,,,,,
7588,06/19/23 13:10:00,-888.88,-888.88,,,,,,
7589,06/19/23 13:20:00,-888.88,-888.88,,,,,,
7590,06/19/23 13:30:00,-888.88,-888.88,,,,,,
7591,06/19/23 13:40:00,-888.88,-888.88,,,,,,
7592,06/19/23 13:50:00,-888.88,-888.88,,,,,,
7593,06/19/23 14:00:00,-888.88,-888.88,,,,,,
7594,06/19/23 14:10:00,-888.88,-888.88,,,,,,
7595,06/19/23 14:20:00,-888.88,-888.88,,,,,,
7596,06/19/23 14:30:00,-888.88,-888.88,,,,,,
7597,06/19/23 14:40:00,-888.88,-888.88,,,,,,
7598,06/19/23 14:50:00,-888.88,-888.88,,,,,,
7599,06/19/23 15:00:00,-888.88,-888.88,,,,,,
7600,06/19/23 15:10:00,-888.88,-888.88,,,,,,
7601,06/19/23 15:20:00,-888.88,-888.88,,,,,,
7602,06/19/23 15:30:00,-888.88,-888.88,,,,,,
7603,06/19/23 15:40:00,-888.88,-888.88,,,,,,
7604,06/19/23 15:50:00,-888.88,-888.88,,,,,,
7605,06/19/23 16:00:00,-888.88,-888.88,,,,,,
7606,06/19/23 16:10:00,-888.88,-888.88,,,,,,
7607,06/19/23 16:20:00,-888.88,-888.88,,,,,,
7608,06/19/23 16:30:00,-888.88,-888.88,,,,,,
7609,06/19/23 16:40:00,-888.88,-888.88,,,,,,
7610,06/19/23 16:50:00,-888.88,-888.88,,,,,,
7611,06/19/23 17:00:00,-888.88,-888.88,,,,,,
7612,06/19/23 17:10:00,-888.88,-888.88,,,,,,
7613,06/19/23 17:20:00,-888.88,-888.88,,,,,,
7614,06/19/23 17:30:00,-888.88,-888.88,,,,,,
7615,06/19/23 17:40:00,-888.88,-888.88,,,,,,
7616,06/19/23 17:50:00,-888.88,-888.88,,,,,,
7617,06/19/23 18:00:00,-888.88,-888.88,,,,,,
7618,06/19/23 18:10:00,-888.88,-888.88,,,,,,
7619,06/19/23 18:20:00,-888.88,-888.88,,,,,,
7620,06/19/23 18:30:00,-888.88,-888.88,,,,,,
7621,06/19/23 18:40:00,-888.88,-888.88,,,,,,
7622,06/19/23 18:50:00,-888.88,-888.88,,,,,,
7623,06/19/23 19:00:00,-888.88,-888.88,,,,,,
7624,06/19/23 19:10:00,-888.88,-888.88,,,,,,
7625,06/19/23 19:20:00,-888.88,-888.88,,,,,,
7626,06/19/23 19:30:00,-888.88,-888.88,,,,,,
7627,06/19/23 19:40:00,-888.88,-888.88,,,,,,
7628,06/19/23 19:50:00,-888.88,-888.88,,,,,,
7629,06/19/23 20:00:00,-888.88,-888.88,,,,,,
7630,06/19/23 20:10:00,-888.88,-888.88,,,,,,
7631,06/19/23 20:20:00,-888.88,-888.88,,,,,,
7632,06/19/23 20:30:00,-888.88,-888.88,,,,,,
7633,06/19/23 20:40:00,-888.88,-888.88,,,,,,
7634,06/19/23 20:50:00,-888.88,-888.88,,,,,,
7635,06/19/23 21:00:00,-888.88,-888.88,,,,,,
7636,06/19/23 21:10:00,-888.88,-888.88,,,,,,
7637,06/19/23 21:20:00,-888.88,-888.88,,,,,,
7638,06/19/23 21:30:00,-888.88,-888.88,,,,,,
7639,06/19/23 21:40:00,-888.88,-888.88,,,,,,
7640,06/19/23 21:50:00,-888.88,-888.88,,,,,,
7641,06/19/23 22:00:00,-888.88,-888.88,,,,,,
7642,06/19/23 22:10:00,-888.88,-888.88,,,,,,
7643,06/19/23 22:20:00,-888.88,-888.88,,,,,,
7644,06/19/23 22:30:00,-888.88,-888.88,,,,,,
7645,06/19/23 22:40:00,-888.88,-888.88,,,,,,
7646,06/19/23 22:50:00,-888.88,-888.88,,,,,,
7647,06/19/23 23:00:00,-888.88,-888.88,,,,,,
7648,06/19/23 23:10:00,-888.88,-888.88,,,,,,
7649,06/19/23 23:20:00,-888.88,-888.88,,,,,,
7650,06/19/23 23:30:00,-888.88,-888.88,,,,,,
7651,06/19/23 23:40:00,-888.88,-888.88,,,,,,
7652,06/19/23 23:50:00,-888.88,-888.88,,,,,,
7653,06/20/23 00:00:00,-888.88,-888.88,,,,,,
7654,06/20/23 00:10:00,-888.88,-888.88,,,,,,
7655,06/20/23 00:20:00,-888.88,-888.88,,,,,,
7656,06/20/23 00:30:00,-888.88,-888.88,,,,,,
7657,06/20/23 00:40:00,-888.88,-888.88,,,,,,
7658,06/20/23 00:50:00,-888.88,-888.88,,,,,,
7659,06/20/23 01:00:00,-888.88,-888.88,,,,,,
7660,06/20/23 01:10:00,-888.88,-888.88,,,,,,
7661,06/20/23 01:20:00,-888.88,-888.88,,,,,,
7662,06/20/23 01:30:00,-888.88,-888.88,,,,,,
7663,06/20/23 01:40:00,-888.88,-888.88,,,,,,
7664,06/20/23 01:50:00,-888.88,-888.88,,,,,,
7665,06/20/23 02:00:00,-888.88,-888.88,,,,,,
7666,06/20/23 02:10:00,-888.88,-888.88,,,,,,
7667,06/20/23 02:20:00,-888.88,-888.88,,,,,,
7668,06/20/23 02:30:00,-888.88,-888.88,,,,,,
7669,06/20/23 02:40:00,-888.88,-888.88,,,,,,
7670,06/20/23 02:50:00,-888.88,-888.88,,,,,,
7671,06/20/23 03:00:00,-888.88,-888.88,,,,,,
7672,06/20/23 03:10:00,-888.88,-888.88,,,,,,
7673,06/20/23 03:20:00,-888.88,-888.88,,,,,,
7674,06/20/23 03:30:00,-888.88,-888.88,,,,,,
7675,06/20/23 03:40:00,-888.88,-888.88,,,,,,
7676,06/20/23 03:50:00,-888.88,-888.88,,,,,,
7677,06/20/23 04:00:00,-888.88,-888.88,,,,,,
7678,06/20/23 04:10:00,-888.88,-888.88,,,,,,
7679,06/20/23 04:20:00,-888.88,-888.88,,,,,,
7680,06/20/23 04:30:00,-888.88,-888.88,,,,,,
7681,06/20/23 04:40:00,-888.88,-888.88,,,,,,
7682,06/20/23 04:50:00,-888.88,-888.88,,,,,,
7683,06/20/23 05:00:00,-888.88,-888.88,,,,,,
7684,06/20/23 05:10:00,-888.88,-888.88,,,,,,
7685,06/20/23 05:20:00,-888.88,-888.88,,,,,,
7686,06/20/23 05:30:00,-888.88,-888.88,,,,,,
7687,06/20/23 05:40:00,-888.88,-888.88,,,,,,
7688,06/20/23 05:50:00,-888.88,-888.88,,,,,,
7689,06/20/23 06:00:00,-888.88,-888.88,,,,,,
7690,06/20/23 06:10:00,-888.88,-888.88,,,,,,
7691,06/20/23 06:20:00,-888.88,-888.88,,,,,,
7692,06/20/23 06:30:00,-888.88,-888.88,,,,,,
7693,06/20/23 06:40:00,-888.88,-888.88,,,,,,
7694,06/20/23 06:50:00,-888.88,-888.88,,,,,,
7695,06/20/23 07:00:00,-888.88,-888.88,,,,,,
7696,06/20/23 07:10:00,-888.88,-888.88,,,,,,
7697,06/20/23 07:20:00,-888.88,-888.88,,,,,,
7698,06/20/23 07:30:00,-888.88,-888.88,,,,,,
7699,06/20/23 07:40:00,-888.88,-888.88,,,,,,
7700,06/20/23 07:50:00,-888.88,-888.88,,,,,,
7701,06/20/23 08:00:00,-888.88,-888.88,,,,,,
7702,06/20/23 08:10:00,-888.88,-888.88,,,,,,
7703,06/20/23 08:20:00,-888.88,-888.88,,,,,,
7704,06/20/23 08:30:00,-888.88,-888.88,,,,,,
7705,06/20/23 08:40:00,-888.88,-888.88,,,,,,
7706,06/20/23 08:50:00,-888.88,-888.88,,,,,,
7707,06/20/23 09:00:00,-888.88,-888.88,,,,,,
7708,06/20/23 09:10:00,-888.88,-888.88,,,,,,
7709,06/20/23 09:20:00,-888.88,-888.88,,,,,,
7710,06/20/23 09:30:00,-888.88,-888.88,,,,,,
7711,06/20/23 09:40:00,-888.88,-888.88,,,,,,
7712,06/20/23 09:50:00,-888.88,-888.88,,,,,,
7713,06/20/23 10:00:00,-888.88,-888.88,,,,,,
7714,06/20/23 10:10:00,-888.88,-888.88,,,,,,
7715,06/20/23 10:20:00,-888.88,-888.88,,,,,,
7716,06/20/23 10:30:00,-888.88,-888.88,,,,,,
7717,06/20/23 10:40:00,-888.88,-888.88,,,,,,
7718,06/20/23 10:50:00,-888.88,-888.88,,,,,,
7719,06/20/23 11:00:00,-888.88,-888.88,,,,,,
7720,06/20/23 11:10:00,-888.88,-888.88,,,,,,
7721,06/20/23 11:20:00,-888.88,-888.88,,,,,,
7722,06/20/23 11:30:00,-888.88,-888.88,,,,,,
7723,06/20/23 11:40:00,-888.88,-888.88,,,,,,
7724,06/20/23 11:50:00,-888.88,-888.88,,,,,,
7725,06/20/23 12:00:00,-888.88,-888.88,,,,,,
7726,06/20/23 12:10:00,-888.88,-888.88,,,,,,
7727,06/20/23 12:20:00,-888.88,-888.88,,,,,,
7728,06/20/23 12:30:00,-888.88,-888.88,,,,,,
7729,06/20/23 12:40:00,-888.88,-888.88,,,,,,
7730,06/20/23 12:50:00,-888.88,-888.88,,,,,,
7731,06/20/23 13:00:00,-888.88,-888.88,,,,,,
7732,06/20/23 13:10:00,-888.88,-888.88,,,,,,
7733,06/20/23 13:20:00,-888.88,-888.88,,,,,,
7734,06/20/23 13:30:00,-888.88,-888.88,,,,,,
7735,06/20/23 13:40:00,-888.88,-888.88,,,,,,
7736,06/20/23 13:50:00,-888.88,-888.88,,,,,,
7737,06/20/23 14:00:00,-888.88,-888.88,,,,,,
7738,06/20/23 14:10:00,-888.88,-888.88,,,,,,
7739,06/20/23 14:20:00,-888.88,-888.88,,,,,,
7740,06/20/23 14:30:00,-888.88,-888.88,,,,,,
7741,06/20/23 14:40:00,-888.88,-888.88,,,,,,
7742,06/20/23 14:50:00,-888.88,-888.88,,,,,,
7743,06/20/23 15:00:00,-888.88,-888.88,,,,,,
7744,06/20/23 15:10:00,-888.88,-888.88,,,,,,
7745,06/20/23 15:20:00,-888.88,-888.88,,,,,,
7746,06/20/23 15:30:00,-888.88,-888.88,,,,,,
7747,06/20/23 15:40:00,-888.88,-888.88,,,,,,
7748,06/20/23 15:50:00,-888.88,-888.88,,,,,,
7749,06/20/23 16:00:00,-888.88,-888.88,,,,,,
7750,06/20/23 16:10:00,-888.88,-888.88,,,,,,
7751,06/20/23 16:20:00,-888.88,-888.88,,,,,,
7752,06/20/23 16:30:00,-888.88,-888.88,,,,,,
7753,06/20/23 16:40:00,-888.88,-888.88,,,,,,
7754,06/20/23 16:50:00,-888.88,-888.88,,,,,,
7755,06/20/23 17:00:00,-888.88,-888.88,,,,,,
7756,06/20/23 17:10:00,-888.88,-888.88,,,,,,
7757,06/20/23 17:20:00,-888.88,-888.88,,,,,,
7758,06/20/23 17:30:00,-888.88,-888.88,,,,,,
7759,06/20/23 17:40:00,-888.88,-888.88,,,,,,
7760,06/20/23 17:50:00,-888.88,-888.88,,,,,,
7761,06/20/23 18:00:00,-888.88,-888.88,,,,,,
7762,06/20/23 18:10:00,-888.88,-888.88,,,,,,
7763,06/20/23 18:20:00,-888.88,-888.88,,,,,,
7764,06/20/23 18:30:00,-888.88,-888.88,,,,,,
7765,06/20/23 18:40:00,-888.88,-888.88,,,,,,
7766,06/20/23 18:50:00,-888.88,-888.88,,,,,,
7767,06/20/23 19:00:00,-888.88,-888.88,,,,,,
7768,06/20/23 19:10:00,-888.88,-888.88,,,,,,
7769,06/20/23 19:20:00,-888.88,-888.88,,,,,,
7770,06/20/23 19:30:00,-888.88,-888.88,,,,,,
7771,06/20/23 19:40:00,-888.88,-888.88,,,,,,
7772,06/20/23 19:50:00,-888.88,-888.88,,,,,,
7773,06/20/23 20:00:00,-888.88,-888.88,,,,,,
7774,06/20/23 20:10:00,-888.88,-888.88,,,,,,
7775,06/20/23 20:20:00,-888.88,-888.88,,,,,,
7776,06/20/23 20:30:00,-888.88,-888.88,,,,,,
7777,06/20/23 20:40:00,-888.88,-888.88,,,,,,
7778,06/20/23 20:50:00,-888.88,-888.88,,,,,,
7779,06/20/23 21:00:00,-888.88,-888.88,,,,,,
7780,06/20/23 21:10:00,-888.88,-888.88,,,,,,
7781,06/20/23 21:20:00,-888.88,-888.88,,,,,,
7782,06/20/23 21:30:00,-888.88,-888.88,,,,,,
7783,06/20/23 21:40:00,-888.88,-888.88,,,,,,
7784,06/20/23 21:50:00,-888.88,-888.88,,,,,,
7785,06/20/23 22:00:00,-888.88,-888.88,,,,,,
7786,06/20/23 22:10:00,-888.88,-888.88,,,,,,
7787,06/20/23 22:20:00,-888.88,-888.88,,,,,,
7788,06/20/23 22:30:00,-888.88,-888.88,,,,,,
7789,06/20/23 22:40:00,-888.88,-888.88,,,,,,
7790,06/20/23 22:50:00,-888.88,-888.88,,,,,,
7791,06/20/23 23:00:00,-888.88,-888.88,,,,,,
7792,06/20/23 23:10:00,-888.88,-888.88,,,,,,
7793,06/20/23 23:20:00,-888.88,-888.88,,,,,,
7794,06/20/23 23:30:00,-888.88,-888.88,,,,,,
7795,06/20/23 23:40:00,-888.88,-888.88,,,,,,
7796,06/20/23 23:50:00,-888.88,-888.88,,,,,,
7797,06/21/23 00:00:00,-888.88,-888.88,,,,,,
7798,06/21/23 00:10:00,-888.88,-888.88,,,,,,
7799,06/21/23 00:20:00,-888.88,-888.88,,,,,,
7800,06/21/23 00:30:00,-888.88,-888.88,,,,,,
7801,06/21/23 00:40:00,-888.88,-888.88,,,,,,
7802,06/21/23 00:50:00,-888.88,-888.88,,,,,,
7803,06/21/23 01:00:00,-888.88,-888.88,,,,,,
7804,06/21/23 01:10:00,-888.88,-888.88,,,,,,
7805,06/21/23 01:20:00,-888.88,-888.88,,,,,,
7806,06/21/23 01:30:00,-888.88,-888.88,,,,,,
7807,06/21/23 01:40:00,-888.88,-888.88,,,,,,
7808,06/21/23 01:50:00,-888.88,-888.88,,,,,,
7809,06/21/23 02:00:00,-888.88,-888.88,,,,,,
7810,06/21/23 02:10:00,-888.88,-888.88,,,,,,
7811,06/21/23 02:20:00,-888.88,-888.88,,,,,,
7812,06/21/23 02:30:00,-888.88,-888.88,,,,,,
7813,06/21/23 02:40:00,-888.88,-888.88,,,,,,
7814,06/21/23 02:50:00,-888.88,-888.88,,,,,,
7815,06/21/23 03:00:00,-888.88,-888.88,,,,,,
7816,06/21/23 03:10:00,-888.88,-888.88,,,,,,
7817,06/21/23 03:20:00,-888.88,-888.88,,,,,,
7818,06/21/23 03:30:00,-888.88,-888.88,,,,,,
7819,06/21/23 03:40:00,-888.88,-888.88,,,,,,
7820,06/21/23 03:50:00,-888.88,-888.88,,,,,,
7821,06/21/23 04:00:00,-888.88,-888.88,,,,,,
7822,06/21/23 04:10:00,-888.88,-888.88,,,,,,
7823,06/21/23 04:20:00,-888.88,-888.88,,,,,,
7824,06/21/23 04:30:00,-888.88,-888.88,,,,,,
7825,06/21/23 04:40:00,-888.88,-888.88,,,,,,
7826,06/21/23 04:50:00,-888.88,-888.88,,,,,,
7827,06/21/23 05:00:00,-888.88,-888.88,,,,,,
7828,06/21/23 05:10:00,-888.88,-888.88,,,,,,
7829,06/21/23 05:20:00,-888.88,-888.88,,,,,,
7830,06/21/23 05:30:00,-888.88,-888.88,,,,,,
7831,06/21/23 05:40:00,-888.88,-888.88,,,,,,
7832,06/21/23 05:50:00,-888.88,-888.88,,,,,,
7833,06/21/23 06:00:00,-888.88,-888.88,,,,,,
7834,06/21/23 06:10:00,-888.88,-888.88,,,,,,
7835,06/21/23 06:20:00,-888.88,-888.88,,,,,,
7836,06/21/23 06:30:00,-888.88,-888.88,,,,,,
7837,06/21/23 06:40:00,-888.88,-888.88,,,,,,
7838,06/21/23 06:50:00,-888.88,-888.88,,,,,,
7839,06/21/23 07:00:00,-888.88,-888.88,,,,,,
7840,06/21/23 07:10:00,-888.88,-888.88,,,,,,
7841,06/21/23 07:20:00,-888.88,-888.88,,,,,,
7842,06/21/23 07:30:00,-888.88,-888.88,,,,,,
7843,06/21/23 07:40:00,-888.88,-888.88,,,,,,
7844,06/21/23 07:50:00,-888.88,-888.88,,,,,,
7845,06/21/23 08:00:00,-888.88,-888.88,,,,,,
7846,06/21/23 08:10:00,-888.88,-888.88,,,,,,
7847,06/21/23 08:20:00,-888.88,-888.88,,,,,,
7848,06/21/23 08:30:00,-888.88,-888.88,,,,,,
7849,06/21/23 08:40:00,-888.88,-888.88,,,,,,
7850,06/21/23 08:50:00,-888.88,-888.88,,,,,,
7851,06/21/23 09:00:00,-888.88,-888.88,,,,,,
7852,06/21/23 09:10:00,-888.88,-888.88,,,,,,
7853,06/21/23 09:20:00,-888.88,-888.88,,,,,,
7854,06/21/23 09:30:00,-888.88,-888.88,,,,,,
7855,06/21/23 09:40:00,-888.88,-888.88,,,,,,
7856,06/21/23 09:50:00,-888.88,-888.88,,,,,,
7857,06/21/23 10:00:00,-888.88,-888.88,,,,,,
7858,06/21/23 10:10:00,-888.88,-888.88,,,,,,
7859,06/21/23 10:20:00,-888.88,-888.88,,,,,,
7860,06/21/23 10:30:00,-888.88,-888.88,,,,,,
7861,06/21/23 10:40:00,-888.88,-888.88,,,,,,
7862,06/21/23 10:50:00,-888.88,-888.88,,,,,,
7863,06/21/23 11:00:00,-888.88,-888.88,,,,,,
7864,06/21/23 11:10:00,-888.88,-888.88,,,,,,
7865,06/21/23 11:20:00,-888.88,-888.88,,,,,,
7866,06/21/23 11:30:00,-888.88,-888.88,,,,,,
7867,06/21/23 11:40:00,-888.88,-888.88,,,,,,
7868,06/21/23 11:50:00,-888.88,-888.88,,,,,,
7869,06/21/23 12:00:00,-888.88,-888.88,,,,,,
7870,06/21/23 12:10:00,-888.88,-888.88,,,,,,
7871,06/21/23 12:20:00,-888.88,-888.88,,,,,,
7872,06/21/23 12:30:00,-888.88,-888.88,,,,,,
7873,06/21/23 12:40:00,-888.88,-888.88,,,,,,
7874,06/21/23 12:50:00,-888.88,-888.88,,,,,,
7875,06/21/23 13:00:00,-888.88,-888.88,,,,,,
7876,06/21/23 13:10:00,-888.88,-888.88,,,,,,
7877,06/21/23 13:20:00,-888.88,-888.88,,,,,,
7878,06/21/23 13:30:00,-888.88,-888.88,,,,,,
7879,06/21/23 13:40:00,-888.88,-888.88,,,,,,
7880,06/21/23 13:50:00,-888.88,-888.88,,,,,,
7881,06/21/23 14:00:00,-888.88,-888.88,,,,,,
7882,06/21/23 14:10:00,-888.88,-888.88,,,,,,
7883,06/21/23 14:20:00,-888.88,-888.88,,,,,,
7884,06/21/23 14:30:00,-888.88,-888.88,,,,,,
7885,06/21/23 14:40:00,-888.88,-888.88,,,,,,
7886,06/21/23 14:50:00,-888.88,-888.88,,,,,,
7887,06/21/23 15:00:00,-888.88,-888.88,,,,,,
7888,06/21/23 15:10:00,-888.88,-888.88,,,,,,
7889,06/21/23 15:20:00,-888.88,-888.88,,,,,,
7890,06/21/23 15:30:00,-888.88,-888.88,,,,,,
7891,06/21/23 15:40:00,-888.88,-888.88,,,,,,
7892,06/21/23 15:50:00,-888.88,-888.88,,,,,,
7893,06/21/23 16:00:00,-888.88,-888.88,,,,,,
7894,06/21/23 16:10:00,-888.88,-888.88,,,,,,
7895,06/21/23 16:20:00,-888.88,-888.88,,,,,,
7896,06/21/23 16:30:00,-888.88,-888.88,,,,,,
7897,06/21/23 16:40:00,-888.88,-888.88,,,,,,
7898,06/21/23 16:50:00,-888.88,-888.88,,,,,,
7899,06/21/23 17:00:00,-888.88,-888.88,,,,,,
7900,06/21/23 17:10:00,-888.88,-888.88,,,,,,
7901,06/21/23 17:20:00,-888.88,-888.88,,,,,,
7902,06/21/23 17:30:00,-888.88,-888.88,,,,,,
7903,06/21/23 17:40:00,-888.88,-888.88,,,,,,
7904,06/21/23 17:50:00,-888.88,-888.88,,,,,,
7905,06/21/23 18:00:00,-888.88,-888.88,,,,,,
7906,06/21/23 18:10:00,-888.88,-888.88,,,,,,
7907,06/21/23 18:20:00,-888.88,-888.88,,,,,,
7908,06/21/23 18:30:00,-888.88,-888.88,,,,,,
7909,06/21/23 18:40:00,-888.88,-888.88,,,,,,
7910,06/21/23 18:50:00,-888.88,-888.88,,,,,,
7911,06/21/23 19:00:00,-888.88,-888.88,,,,,,
7912,06/21/23 19:10:00,-888.88,-888.88,,,,,,
7913,06/21/23 19:20:00,-888.88,-888.88,,,,,,
7914,06/21/23 19:30:00,-888.88,-888.88,,,,,,
7915,06/21/23 19:40:00,-888.88,-888.88,,,,,,
7916,06/21/23 19:50:00,-888.88,-888.88,,,,,,
7917,06/21/23 20:00:00,-888.88,-888.88,,,,,,
7918,06/21/23 20:10:00,-888.88,-888.88,,,,,,
7919,06/21/23 20:20:00,-888.88,-888.88,,,,,,
7920,06/21/23 20:30:00,-888.88,-888.88,,,,,,
7921,06/21/23 20:40:00,-888.88,-888.88,,,,,,
7922,06/21/23 20:50:00,-888.88,-888.88,,,,,,
7923,06/21/23 21:00:00,-888.88,-888.88,,,,,,
7924,06/21/23 21:10:00,-888.88,-888.88,,,,,,
7925,06/21/23 21:20:00,-888.88,-888.88,,,,,,
7926,06/21/23 21:30:00,-888.88,-888.88,,,,,,
7927,06/21/23 21:40:00,-888.88,-888.88,,,,,,
7928,06/21/23 21:50:00,-888.88,-888.88,,,,,,
7929,06/21/23 22:00:00,-888.88,-888.88,,,,,,
7930,06/21/23 22:10:00,-888.88,-888.88,,,,,,
7931,06/21/23 22:20:00,-888.88,-888.88,,,,,,
7932,06/21/23 22:30:00,-888.88,-888.88,,,,,,
7933,06/21/23 22:40:00,-888.88,-888.88,,,,,,
7934,06/21/23 22:50:00,-888.88,-888.88,,,,,,
7935,06/21/23 23:00:00,-888.88,-888.88,,,,,,
7936,06/21/23 23:10:00,-888.88,-888.88,,,,,,
7937,06/21/23 23:20:00,-888.88,-888.88,,,,,,
7938,06/21/23 23:30:00,-888.88,-888.88,,,,,,
7939,06/21/23 23:40:00,-888.88,-888.88,,,,,,
7940,06/21/23 23:50:00,-888.88,-888.88,,,,,,
7941,06/22/23 00:00:00,-888.88,-888.88,,,,,,
7942,06/22/23 00:10:00,-888.88,-888.88,,,,,,
7943,06/22/23 00:20:00,-888.88,-888.88,,,,,,
7944,06/22/23 00:30:00,-888.88,-888.88,,,,,,
7945,06/22/23 00:40:00,-888.88,-888.88,,,,,,
7946,06/22/23 00:50:00,-888.88,-888.88,,,,,,
7947,06/22/23 01:00:00,-888.88,-888.88,,,,,,
7948,06/22/23 01:10:00,-888.88,-888.88,,,,,,
7949,06/22/23 01:20:00,-888.88,-888.88,,,,,,
7950,06/22/23 01:30:00,-888.88,-888.88,,,,,,
7951,06/22/23 01:40:00,-888.88,-888.88,,,,,,
7952,06/22/23 01:50:00,-888.88,-888.88,,,,,,
7953,06/22/23 02:00:00,-888.88,-888.88,,,,,,
7954,06/22/23 02:10:00,-888.88,-888.88,,,,,,
7955,06/22/23 02:20:00,-888.88,-888.88,,,,,,
7956,06/22/23 02:30:00,-888.88,-888.88,,,,,,
7957,06/22/23 02:40:00,-888.88,-888.88,,,,,,
7958,06/22/23 02:50:00,-888.88,-888.88,,,,,,
7959,06/22/23 03:00:00,-888.88,-888.88,,,,,,
7960,06/22/23 03:10:00,-888.88,-888.88,,,,,,
7961,06/22/23 03:20:00,-888.88,-888.88,,,,,,
7962,06/22/23 03:30:00,-888.88,-888.88,,,,,,
7963,06/22/23 03:40:00,-888.88,-888.88,,,,,,
7964,06/22/23 03:50:00,-888.88,-888.88,,,,,,
7965,06/22/23 04:00:00,-888.88,-888.88,,,,,,
7966,06/22/23 04:10:00,-888.88,-888.88,,,,,,
7967,06/22/23 04:20:00,-888.88,-888.88,,,,,,
7968,06/22/23 04:30:00,-888.88,-888.88,,,,,,
7969,06/22/23 04:40:00,-888.88,-888.88,,,,,,
7970,06/22/23 04:50:00,-888.88,-888.88,,,,,,
7971,06/22/23 05:00:00,-888.88,-888.88,,,,,,
7972,06/22/23 05:10:00,-888.88,-888.88,,,,,,
7973,06/22/23 05:20:00,-888.88,-888.88,,,,,,
7974,06/22/23 05:30:00,-888.88,-888.88,,,,,,
7975,06/22/23 05:40:00,-888.88,-888.88,,,,,,
7976,06/22/23 05:50:00,-888.88,-888.88,,,,,,
7977,06/22/23 06:00:00,-888.88,-888.88,,,,,,
7978,06/22/23 06:10:00,-888.88,-888.88,,,,,,
