"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
9008,10/07/25 02:10:00 PM,-888.88,-888.88,,,,,
9009,10/07/25 02:20:00 PM,-888.88,-888.88,,,,,
9010,10/07/25 02:30:00 PM,-888.88,-888.88,,,,,
9011,10/07/25 02:40:00 PM,-888.88,-888.88,,,,,
9012,10/07/25 02:50:00 PM,-888.88,-888.88,,,,,
9013,10/07/25 03:00:00 PM,-888.88,-888.88,,,,,
9014,10/07/25 03:10:00 PM,-888.88,-888.88,,,,,
9015,10/07/25 03:20:00 PM,-888.88,-888.88,,,,,
9016,10/07/25 03:30:00 PM,-888.88,-888.88,,,,,
9017,10/07/25 03:40:00 PM,-888.88,-888.88,,,,,
9018,10/07/25 03:50:00 PM,-888.88,-888.88,,,,,
9019,10/07/25 04:00:00 PM,-888.88,-888.88,,,,,
9020,10/07/25 04:10:00 PM,-888.88,-888.88,,,,,
9021,10/07/25 04:20:00 PM,-888.88,-888.88,,,,,
9022,10/07/25 04:30:00 PM,-888.88,-888.88,,,,,
9023,10/07/25 04:40:00 PM,-888.88,-888.88,,,,,
9024,10/07/25 04:50:00 PM,-888.88,-888.88,,,,,
9025,10/07/25 05:00:00 PM,-888.88,-888.88,,,,,
9026,10/07/25 05:10:00 PM,-888.88,-888.88,,,,,
9027,10/07/25 05:20:00 PM,-888.88,-888.88,,,,,
9028,10/07/25 05:30:00 PM,-888.88,-888.88,,,,,
9029,10/07/25 05:40:00 PM,-888.88,-888.88,,,,,
9030,10/07/25 05:50:00 PM,-888.88,-888.88,,,,,
9031,10/07/25 06:00:00 PM,-888.88,-888.88,,,,,
9032,10/07/25 06:10:00 PM,-888.88,-888.88,,,,,
9033,10/07/25 06:20:00 PM,-888.88,-888.88,,,,,
9034,10/07/25 06:30:00 PM,-888.88,-888.88,,,,,
9035,10/07/25 06:40:00 PM,-888.88,-888.88,,,,,
9036,10/07/25 06:50:00 PM,-888.88,-888.88,,,,,
9037,10/07/25 07:00:00 PM,-888.88,-888.88,,,,,
9038,10/07/25 07:10:00 PM,-888.88,-888.88,,,,,
9039,10/07/25 07:20:00 PM,-888.88,-888.88,,,,,
9040,10/07/25 07:30:00 PM,-888.88,-888.88,,,,,
9041,10/07/25 07:40:00 PM,-888.88,-888.88,,,,,
9042,10/07/25 07:50:00 PM,-888.88,-888.88,,,,,
9043,10/07/25 08:00:00 PM,-888.88,-888.88,,,,,
9044,10/07/25 08:10:00 PM,-888.88,-888.88,,,,,
9045,10/07/25 08:20:00 PM,-888.88,-888.88,,,,,
9046,10/07/25 08:30:00 PM,-888.88,-888.88,,,,,
9047,10/07/25 08:40:00 PM,-888.88,-888.88,,,,,
9048,10/07/25 08:50:00 PM,-888.88,-888.88,,,,,
9049,10/07/25 09:00:00 PM,-888.88,-888.88,,,,,
9050,10/07/25 09:10:00 PM,-888.88,-888.88,,,,,
9051,10/07/25 09:20:00 PM,-888.88,-888.88,,,,,
9052,10/07/25 09:30:00 PM,-888.88,-888.88,,,,,
9053,10/07/25 09:40:00 PM,-888.88,-888.88,,,,,
9054,10/07/25 09:50:00 PM,-888.88,-888.88,,,,,
9055,10/07/25 10:00:00 PM,-888.88,-888.88,,,,,
9056,10/07/25 10:10:00 PM,-888.88,-888.88,,,,,
9057,10/07/25 10:20:00 PM,-888.88,-888.88,,,,,
9058,10/07/25 10:30:00 PM,-888.88,-888.88,,,,,
9059,10/07/25 10:40:00 PM,-888.88,-888.88,,,,,
9060,10/07/25 10:50:00 PM,-888.88,-888.88,,,,,
9061,10/07/25 11:00:00 PM,-888.88,-888.88,,,,,
9062,10/07/25 11:10:00 PM,-888.88,-888.88,,,,,
9063,10/07/25 11:20:00 PM,-888.88,-888.88,,,,,
9064,10/07/25 11:30:00 PM,-888.88,-888.88,,,,,
9065,10/07/25 11:40:00 PM,-888.88,-888.88,,,,,
9066,10/07/25 11:50:00 PM,-888.88,-888.88,,,,,
9067,10/08/25 12:00:00 AM,-888.88,-888.88,,,,,
9068,10/08/25 12:10:00 AM,-888.88,-888.88,,,,,
9069,10/08/25 12:20:00 AM,-888.88,-888.88,,,,,
9070,10/08/25 12:30:00 AM,-888.88,-888.88,,,,,
9071,10/08/25 12:40:00 AM,-888.88,-888.88,,,,,
9072,10/08/25 12:50:00 AM,-888.88,-888.88,,,,,
9073,10/08/25 01:00:00 AM,-888.88,-888.88,,,,,
9074,10/08/25 01:10:00 AM,-888.88,-888.88,,,,,
9075,10/08/25 01:20:00 AM,-888.88,-888.88,,,,,
9076,10/08/25 01:30:00 AM,-888.88,-888.88,,,,,
9077,10/08/25 01:40:00 AM,-888.88,-888.88,,,,,
9078,10/08/25 01:50:00 AM,-888.88,-888.88,,,,,
9079,10/08/25 02:00:00 AM,-888.88,-888.88,,,,,
9080,10/08/25 02:10:00 AM,-888.88,-888.88,,,,,
9081,10/08/25 02:20:00 AM,-888.88,-888.88,,,,,
9082,10/08/25 02:30:00 AM,-888.88,-888.88,,,,,
9083,10/08/25 02:40:00 AM,-888.88,-888.88,,,,,
9084,10/08/25 02:50:00 AM,-888.88,-888.88,,,,,
9085,10/08/25 03:00:00 AM,-888.88,-888.88,,,,,
9086,10/08/25 03:10:00 AM,-888.88,-888.88,,,,,
9087,10/08/25 03:20:00 AM,-888.88,-888.88,,,,,
9088,10/08/25 03:30:00 AM,-888.88,-888.88,,,,,
9089,10/08/25 03:40:00 AM,-888.88,-888.88,,,,,
9090,10/08/25 03:50:00 AM,-888.88,-888.88,,,,,
9091,10/08/25 04:00:00 AM,-888.88,-888.88,,,,,
9092,10/08/25 04:10:00 AM,-888.88,-888.88,,,,,
9093,10/08/25 04:20:00 AM,-888.88,-888.88,,,,,
9094,10/08/25 04:30:00 AM,-888.88,-888.88,,,,,
9095,10/08/25 04:40:00 AM,-888.88,-888.88,,,,,
9096,10/08/25 04:50:00 AM,-888.88,-888.88,,,,,
9097,10/08/25 05:00:00 AM,-888.88,-888.88,,,,,
9098,10/08/25 05:10:00 AM,-888.88,-888.88,,,,,
9099,10/08/25 05:20:00 AM,-888.88,-888.88,,,,,
9100,10/08/25 05:30:00 AM,-888.88,-888.88,,,,,
9101,10/08/25 05:40:00 AM,-888.88,-888.88,,,,,
9102,10/08/25 05:50:00 AM,-888.88,-888.88,,,,,
9103,10/08/25 06:00:00 AM,-888.88,-888.88,,,,,
9104,10/08/25 06:10:00 AM,-888.88,-888.88,,,,,
9105,10/08/25 06:20:00 AM,-888.88,-888.88,,,,,
9106,10/08/25 06:30:00 AM,-888.88,-888.88,,,,,
9107,10/08/25 06:40:00 AM,-888.88,-888.88,,,,,
9108,10/08/25 06:50:00 AM,-888.88,-888.88,,,,,
9109,10/08/25 07:00:00 AM,-888.88,-888.88,,,,,
9110,10/08/25 07:10:00 AM,-888.88,-888.88,,,,,
9111,10/08/25 07:20:00 AM,-888.88,-888.88,,,,,
9112,10/08/25 07:30:00 AM,-888.88,-888.88,,,,,
9113,10/08/25 07:40:00 AM,-888.88,-888.88,,,,,
9114,10/08/25 07:50:00 AM,-888.88,-888.88,,,,,
9115,10/08/25 08:00:00 AM,-888.88,-888.88,,,,,
9116,10/08/25 08:10:00 AM,-888.88,-888.88,,,,,
9117,10/08/25 08:20:00 AM,-888.88,-888.88,,,,,
9118,10/08/25 08:30:00 AM,-888.88,-888.88,,,,,
9119,10/08/25 08:40:00 AM,-888.88,-888.88,,,,,
9120,10/08/25 08:50:00 AM,-888.88,-888.88,,,,,
9121,10/08/25 09:00:00 AM,-888.88,-888.88,,,,,
9122,10/08/25 09:10:00 AM,-888.88,-888.88,,,,,
9123,10/08/25 09:20:00 AM,-888.88,-888.88,,,,,
9124,10/08/25 09:30:00 AM,-888.88,-888.88,,,,,
9125,10/08/25 09:40:00 AM,-888.88,-888.88,,,,,
9126,10/08/25 09:50:00 AM,-888.88,-888.88,,,,,
9127,10/08/25 10:00:00 AM,-888.88,-888.88,,,,,
9128,10/08/25 10:10:00 AM,-888.88,-888.88,,,,,
9129,10/08/25 10:20:00 AM,-888.88,-888.88,,,,,
9130,10/08/25 10:30:00 AM,-888.88,-888.88,,,,,
9131,10/08/25 10:40:00 AM,-888.88,-888.88,,,,,
9132,10/08/25 10:50:00 AM,-888.88,-888.88,,,,,
9133,10/08/25 11:00:00 AM,-888.88,-888.88,,,,,
9134,10/08/25 11:10:00 AM,-888.88,-888.88,,,,,
9135,10/08/25 11:20:00 AM,-888.88,-888.88,,,,,
9136,10/08/25 11:30:00 AM,-888.88,-888.88,,,,,
9137,10/08/25 11:40:00 AM,-888.88,-888.88,,,,,
9138,10/08/25 11:50:00 AM,-888.88,-888.88,,,,,
9139,10/08/25 12:00:00 PM,-888.88,-888.88,,,,,
9140,10/08/25 12:10:00 PM,-888.88,-888.88,,,,,
9141,10/08/25 12:20:00 PM,-888.88,-888.88,,,,,
9142,10/08/25 12:30:00 PM,-888.88,-888.88,,,,,
9143,10/08/25 12:40:00 PM,-888.88,-888.88,,,,,
9144,10/08/25 12:50:00 PM,-888.88,-888.88,,,,,
9145,10/08/25 01:00:00 PM,-888.88,-888.88,,,,,
9146,10/08/25 01:10:00 PM,-888.88,-888.88,,,,,
9147,10/08/25 01:20:00 PM,-888.88,-888.88,,,,,
9148,10/08/25 01:30:00 PM,-888.88,-888.88,,,,,
9149,10/08/25 01:40:00 PM,-888.88,-888.88,,,,,
9150,10/08/25 01:50:00 PM,-888.88,-888.88,,,,,
9151,10/08/25 02:00:00 PM,-888.88,-888.88,,,,,
9152,10/08/25 02:10:00 PM,-888.88,-888.88,,,,,
9153,10/08/25 02:20:00 PM,-888.88,-888.88,,,,,
9154,10/08/25 02:30:00 PM,-888.88,-888.88,,,,,
9155,10/08/25 02:40:00 PM,-888.88,-888.88,,,,,
9156,10/08/25 02:50:00 PM,-888.88,-888.88,,,,,
9157,10/08/25 03:00:00 PM,-888.88,-888.88,,,,,
9158,10/08/25 03:10:00 PM,-888.88,-888.88,,,,,
9159,10/08/25 03:20:00 PM,-888.88,-888.88,,,,,
9160,10/08/25 03:30:00 PM,-888.88,-888.88,,,,,
9161,10/08/25 03:40:00 PM,-888.88,-888.88,,,,,
9162,10/08/25 03:50:00 PM,-888.88,-888.88,,,,,
9163,10/08/25 04:00:00 PM,-888.88,-888.88,,,,,
9164,10/08/25 04:10:00 PM,-888.88,-888.88,,,,,
9165,10/08/25 04:20:00 PM,-888.88,-888.88,,,,,
9166,10/08/25 04:30:00 PM,-888.88,-888.88,,,,,
9167,10/08/25 04:40:00 PM,-888.88,-888.88,,,,,
9168,10/08/25 04:50:00 PM,-888.88,-888.88,,,,,
9169,10/08/25 05:00:00 PM,-888.88,-888.88,,,,,
9170,10/08/25 05:10:00 PM,-888.88,-888.88,,,,,
9171,10/08/25 05:20:00 PM,-888.88,-888.88,,,,,
9172,10/08/25 05:30:00 PM,-888.88,-888.88,,,,,
9173,10/08/25 05:40:00 PM,-888.88,-888.88,,,,,
9174,10/08/25 05:50:00 PM,-888.88,-888.88,,,,,
9175,10/08/25 06:00:00 PM,-888.88,-888.88,,,,,
9176,10/08/25 06:10:00 PM,-888.88,-888.88,,,,,
9177,10/08/25 06:20:00 PM,-888.88,-888.88,,,,,
9178,10/08/25 06:30:00 PM,-888.88,-888.88,,,,,
9179,10/08/25 06:40:00 PM,-888.88,-888.88,,,,,
9180,10/08/25 06:50:00 PM,-888.88,-888.88,,,,,
9181,10/08/25 07:00:00 PM,-888.88,-888.88,,,,,
9182,10/08/25 07:10:00 PM,-888.88,-888.88,,,,,
9183,10/08/25 07:20:00 PM,-888.88,-888.88,,,,,
9184,10/08/25 07:30:00 PM,-888.88,-888.88,,,,,
9185,10/08/25 07:40:00 PM,-888.88,-888.88,,,,,
9186,10/08/25 07:50:00 PM,-888.88,-888.88,,,,,
9187,10/08/25 08:00:00 PM,-888.88,-888.88,,,,,
9188,10/08/25 08:10:00 PM,-888.88,-888.88,,,,,
9189,10/08/25 08:20:00 PM,-888.88,-888.88,,,,,
9190,10/08/25 08:30:00 PM,-888.88,-888.88,,,,,
9191,10/08/25 08:40:00 PM,-888.88,-888.88,,,,,
9192,10/08/25 08:50:00 PM,-888.88,-888.88,,,,,
9193,10/08/25 09:00:00 PM,-888.88,-888.88,,,,,
9194,10/08/25 09:10:00 PM,-888.88,-888.88,,,,,
9195,10/08/25 09:20:00 PM,-888.88,-888.88,,,,,
9196,10/08/25 09:30:00 PM,-888.88,-888.88,,,,,
9197,10/08/25 09:40:00 PM,-888.88,-888.88,,,,,
9198,10/08/25 09:50:00 PM,-888.88,-888.88,,,,,
9199,10/08/25 10:00:00 PM,-888.88,-888.88,,,,,
9200,10/08/25 10:10:00 PM,-888.88,-888.88,,,,,
9201,10/08/25 10:20:00 PM,-888.88,-888.88,,,,,
9202,10/08/25 10:30:00 PM,-888.88,-888.88,,,,,
9203,10/08/25 10:40:00 PM,-888.88,-888.88,,,,,
9204,10/08/25 10:50:00 PM,-888.88,-888.88,,,,,
9205,10/08/25 11:00:00 PM,-888.88,-888.88,,,,,
9206,10/08/25 11:10:00 PM,-888.88,-888.88,,,,,
9207,10/08/25 11:20:00 PM,-888.88,-888.88,,,,,
9208,10/08/25 11:30:00 PM,-888.88,-888.88,,,,,
9209,10/08/25 11:40:00 PM,-888.88,-888.88,,,,,
9210,10/08/25 11:50:00 PM,-888.88,-888.88,,,,,
9211,10/09/25 12:00:00 AM,-888.88,-888.88,,,,,
9212,10/09/25 12:10:00 AM,-888.88,-888.88,,,,,
9213,10/09/25 12:20:00 AM,-888.88,-888.88,,,,,
9214,10/09/25 12:30:00 AM,-888.88,-888.88,,,,,
9215,10/09/25 12:40:00 AM,-888.88,-888.88,,,,,
9216,10/09/25 12:50:00 AM,-888.88,-888.88,,,,,
9217,10/09/25 01:00:00 AM,-888.88,-888.88,,,,,
9218,10/09/25 01:10:00 AM,-888.88,-888.88,,,,,
9219,10/09/25 01:20:00 AM,-888.88,-888.88,,,,,
9220,10/09/25 01:30:00 AM,-888.88,-888.88,,,,,
9221,10/09/25 01:40:00 AM,-888.88,-888.88,,,,,
9222,10/09/25 01:50:00 AM,-888.88,-888.88,,,,,
9223,10/09/25 02:00:00 AM,-888.88,-888.88,,,,,
9224,10/09/25 02:10:00 AM,-888.88,-888.88,,,,,
9225,10/09/25 02:20:00 AM,-888.88,-888.88,,,,,
9226,10/09/25 02:30:00 AM,-888.88,-888.88,,,,,
9227,10/09/25 02:40:00 AM,-888.88,-888.88,,,,,
9228,10/09/25 02:50:00 AM,-888.88,-888.88,,,,,
9229,10/09/25 03:00:00 AM,-888.88,-888.88,,,,,
9230,10/09/25 03:10:00 AM,-888.88,-888.88,,,,,
9231,10/09/25 03:20:00 AM,-888.88,-888.88,,,,,
9232,10/09/25 03:30:00 AM,-888.88,-888.88,,,,,
9233,10/09/25 03:40:00 AM,-888.88,-888.88,,,,,
9234,10/09/25 03:50:00 AM,-888.88,-888.88,,,,,
9235,10/09/25 04:00:00 AM,-888.88,-888.88,,,,,
9236,10/09/25 04:10:00 AM,-888.88,-888.88,,,,,
9237,10/09/25 04:20:00 AM,-888.88,-888.88,,,,,
9238,10/09/25 04:30:00 AM,-888.88,-888.88,,,,,
9239,10/09/25 04:40:00 AM,-888.88,-888.88,,,,,
9240,10/09/25 04:50:00 AM,-888.88,-888.88,,,,,
9241,10/09/25 05:00:00 AM,-888.88,-888.88,,,,,
9242,10/09/25 05:10:00 AM,-888.88,-888.88,,,,,
9243,10/09/25 05:20:00 AM,-888.88,-888.88,,,,,
9244,10/09/25 05:30:00 AM,-888.88,-888.88,,,,,
9245,10/09/25 05:40:00 AM,-888.88,-888.88,,,,,
9246,10/09/25 05:50:00 AM,-888.88,-888.88,,,,,
9247,10/09/25 06:00:00 AM,-888.88,-888.88,,,,,
9248,10/09/25 06:10:00 AM,-888.88,-888.88,,,,,
9249,10/09/25 06:20:00 AM,-888.88,-888.88,,,,,
9250,10/09/25 06:30:00 AM,-888.88,-888.88,,,,,
9251,10/09/25 06:40:00 AM,-888.88,-888.88,,,,,
9252,10/09/25 06:50:00 AM,-888.88,-888.88,,,,,
9253,10/09/25 07:00:00 AM,-888.88,-888.88,,,,,
9254,10/09/25 07:10:00 AM,-888.88,-888.88,,,,,
9255,10/09/25 07:20:00 AM,-888.88,-888.88,,,,,
9256,10/09/25 07:30:00 AM,-888.88,-888.88,,,,,
9257,10/09/25 07:40:00 AM,-888.88,-888.88,,,,,
9258,10/09/25 07:50:00 AM,-888.88,-888.88,,,,,
9259,10/09/25 08:00:00 AM,-888.88,-888.88,,,,,
9260,10/09/25 08:10:00 AM,-888.88,-888.88,,,,,
9261,10/09/25 08:20:00 AM,-888.88,-888.88,,,,,
9262,10/09/25 08:30:00 AM,-888.88,-888.88,,,,,
9263,10/09/25 08:40:00 AM,-888.88,-888.88,,,,,
9264,10/09/25 08:50:00 AM,-888.88,-888.88,,,,,
9265,10/09/25 09:00:00 AM,-888.88,-888.88,,,,,
9266,10/09/25 09:10:00 AM,-888.88,-888.88,,,,,
9267,10/09/25 09:20:00 AM,-888.88,-888.88,,,,,
9268,10/09/25 09:30:00 AM,-888.88,-888.88,,,,,
9269,10/09/25 09:40:00 AM,-888.88,-888.88,,,,,
9270,10/09/25 09:50:00 AM,-888.88,-888.88,,,,,
9271,10/09/25 10:00:00 AM,-888.88,-888.88,,,,,
9272,10/09/25 10:10:00 AM,-888.88,-888.88,,,,,
9273,10/09/25 10:20:00 AM,-888.88,-888.88,,,,,
9274,10/09/25 10:30:00 AM,-888.88,-888.88,,,,,
9275,10/09/25 10:40:00 AM,-888.88,-888.88,,,,,
9276,10/09/25 10:50:00 AM,-888.88,-888.88,,,,,
9277,10/09/25 11:00:00 AM,-888.88,-888.88,,,,,
9278,10/09/25 11:10:00 AM,-888.88,-888.88,,,,,
9279,10/09/25 11:20:00 AM,-888.88,-888.88,,,,,
9280,10/09/25 11:30:00 AM,-888.88,-888.88,,,,,
9281,10/09/25 11:40:00 AM,-888.88,-888.88,,,,,
9282,10/09/25 11:50:00 AM,-888.88,-888.88,,,,,
9283,10/09/25 12:00:00 PM,-888.88,-888.88,,,,,
9284,10/09/25 12:10:00 PM,-888.88,-888.88,,,,,
9285,10/09/25 12:20:00 PM,-888.88,-888.88,,,,,
9286,10/09/25 12:30:00 PM,-888.88,-888.88,,,,,
9287,10/09/25 12:40:00 PM,-888.88,-888.88,,,,,
9288,10/09/25 12:50:00 PM,-888.88,-888.88,,,,,
9289,10/09/25 01:00:00 PM,-888.88,-888.88,,,,,
9290,10/09/25 01:10:00 PM,-888.88,-888.88,,,,,
9291,10/09/25 01:20:00 PM,-888.88,-888.88,,,,,
9292,10/09/25 01:30:00 PM,-888.88,-888.88,,,,,
9293,10/09/25 01:40:00 PM,-888.88,-888.88,,,,,
9294,10/09/25 01:50:00 PM,-888.88,-888.88,,,,,
9295,10/09/25 02:00:00 PM,-888.88,-888.88,,,,,
9296,10/09/25 02:10:00 PM,-888.88,-888.88,,,,,
9297,10/09/25 02:20:00 PM,-888.88,-888.88,,,,,
9298,10/09/25 02:30:00 PM,-888.88,-888.88,,,,,
9299,10/09/25 02:40:00 PM,-888.88,-888.88,,,,,
9300,10/09/25 02:50:00 PM,-888.88,-888.88,,,,,
9301,10/09/25 03:00:00 PM,-888.88,-888.88,,,,,
9302,10/09/25 03:10:00 PM,-888.88,-888.88,,,,,
9303,10/09/25 03:20:00 PM,-888.88,-888.88,,,,,
9304,10/09/25 03:30:00 PM,-888.88,-888.88,,,,,
9305,10/09/25 03:40:00 PM,-888.88,-888.88,,,,,
9306,10/09/25 03:50:00 PM,-888.88,-888.88,,,,,
9307,10/09/25 04:00:00 PM,-888.88,-888.88,,,,,
9308,10/09/25 04:10:00 PM,-888.88,-888.88,,,,,
9309,10/09/25 04:20:00 PM,-888.88,-888.88,,,,,
9310,10/09/25 04:30:00 PM,-888.88,-888.88,,,,,
9311,10/09/25 04:40:00 PM,-888.88,-888.88,,,,,
9312,10/09/25 04:50:00 PM,-888.88,-888.88,,,,,
9313,10/09/25 05:00:00 PM,-888.88,-888.88,,,,,
9314,10/09/25 05:10:00 PM,-888.88,-888.88,,,,,
9315,10/09/25 05:20:00 PM,-888.88,-888.88,,,,,
9316,10/09/25 05:30:00 PM,-888.88,-888.88,,,,,
9317,10/09/25 05:40:00 PM,-888.88,-888.88,,,,,
9318,10/09/25 05:50:00 PM,-888.88,-888.88,,,,,
9319,10/09/25 06:00:00 PM,-888.88,-888.88,,,,,
9320,10/09/25 06:10:00 PM,-888.88,-888.88,,,,,
9321,10/09/25 06:20:00 PM,-888.88,-888.88,,,,,
9322,10/09/25 06:30:00 PM,-888.88,-888.88,,,,,
9323,10/09/25 06:40:00 PM,-888.88,-888.88,,,,,
9324,10/09/25 06:50:00 PM,-888.88,-888.88,,,,,
9325,10/09/25 07:00:00 PM,-888.88,-888.88,,,,,
9326,10/09/25 07:10:00 PM,-888.88,-888.88,,,,,
9327,10/09/25 07:20:00 PM,-888.88,-888.88,,,,,
9328,10/09/25 07:30:00 PM,-888.88,-888.88,,,,,
9329,10/09/25 07:40:00 PM,-888.88,-888.88,,,,,
9330,10/09/25 07:50:00 PM,-888.88,-888.88,,,,,
9331,10/09/25 08:00:00 PM,-888.88,-888.88,,,,,
9332,10/09/25 08:10:00 PM,-888.88,-888.88,,,,,
9333,10/09/25 08:20:00 PM,-888.88,-888.88,,,,,
9334,10/09/25 08:30:00 PM,-888.88,-888.88,,,,,
9335,10/09/25 08:40:00 PM,-888.88,-888.88,,,,,
9336,10/09/25 08:50:00 PM,-888.88,-888.88,,,,,
9337,10/09/25 09:00:00 PM,-888.88,-888.88,,,,,
9338,10/09/25 09:10:00 PM,-888.88,-888.88,,,,,
9339,10/09/25 09:20:00 PM,-888.88,-888.88,,,,,
9340,10/09/25 09:30:00 PM,-888.88,-888.88,,,,,
9341,10/09/25 09:40:00 PM,-888.88,-888.88,,,,,
9342,10/09/25 09:50:00 PM,-888.88,-888.88,,,,,
9343,10/09/25 10:00:00 PM,-888.88,-888.88,,,,,
9344,10/09/25 10:10:00 PM,-888.88,-888.88,,,,,
9345,10/09/25 10:20:00 PM,-888.88,-888.88,,,,,
9346,10/09/25 10:30:00 PM,-888.88,-888.88,,,,,
9347,10/09/25 10:40:00 PM,-888.88,-888.88,,,,,
9348,10/09/25 10:50:00 PM,-888.88,-888.88,,,,,
9349,10/09/25 11:00:00 PM,-888.88,-888.88,,,,,
9350,10/09/25 11:10:00 PM,-888.88,-888.88,,,,,
9351,10/09/25 11:20:00 PM,-888.88,-888.88,,,,,
9352,10/09/25 11:30:00 PM,-888.88,-888.88,,,,,
9353,10/09/25 11:40:00 PM,-888.88,-888.88,,,,,
9354,10/09/25 11:50:00 PM,-888.88,-888.88,,,,,
9355,10/10/25 12:00:00 AM,-888.88,-888.88,,,,,
9356,10/10/25 12:10:00 AM,-888.88,-888.88,,,,,
9357,10/10/25 12:20:00 AM,-888.88,-888.88,,,,,
9358,10/10/25 12:30:00 AM,-888.88,-888.88,,,,,
9359,10/10/25 12:40:00 AM,-888.88,-888.88,,,,,
9360,10/10/25 12:50:00 AM,-888.88,-888.88,,,,,
9361,10/10/25 01:00:00 AM,-888.88,-888.88,,,,,
9362,10/10/25 01:10:00 AM,-888.88,-888.88,,,,,
9363,10/10/25 01:20:00 AM,-888.88,-888.88,,,,,
9364,10/10/25 01:30:00 AM,-888.88,-888.88,,,,,
9365,10/10/25 01:40:00 AM,-888.88,-888.88,,,,,
9366,10/10/25 01:50:00 AM,-888.88,-888.88,,,,,
9367,10/10/25 02:00:00 AM,-888.88,-888.88,,,,,
9368,10/10/25 02:10:00 AM,-888.88,-888.88,,,,,
9369,10/10/25 02:20:00 AM,-888.88,-888.88,,,,,
9370,10/10/25 02:30:00 AM,-888.88,-888.88,,,,,
9371,10/10/25 02:40:00 AM,-888.88,-888.88,,,,,
9372,10/10/25 02:50:00 AM,-888.88,-888.88,,,,,
9373,10/10/25 03:00:00 AM,-888.88,-888.88,,,,,
9374,10/10/25 03:10:00 AM,-888.88,-888.88,,,,,
9375,10/10/25 03:20:00 AM,-888.88,-888.88,,,,,
9376,10/10/25 03:30:00 AM,-888.88,-888.88,,,,,
9377,10/10/25 03:40:00 AM,-888.88,-888.88,,,,,
9378,10/10/25 03:50:00 AM,-888.88,-888.88,,,,,
9379,10/10/25 04:00:00 AM,-888.88,-888.88,,,,,
9380,10/10/25 04:10:00 AM,-888.88,-888.88,,,,,
9381,10/10/25 04:20:00 AM,-888.88,-888.88,,,,,
9382,10/10/25 04:30:00 AM,-888.88,-888.88,,,,,
9383,10/10/25 04:40:00 AM,-888.88,-888.88,,,,,
9384,10/10/25 04:50:00 AM,-888.88,-888.88,,,,,
9385,10/10/25 05:00:00 AM,-888.88,-888.88,,,,,
9386,10/10/25 05:10:00 AM,-888.88,-888.88,,,,,
9387,10/10/25 05:20:00 AM,-888.88,-888.88,,,,,
9388,10/10/25 05:30:00 AM,-888.88,-888.88,,,,,
9389,10/10/25 05:40:00 AM,-888.88,-888.88,,,,,
9390,10/10/25 05:50:00 AM,-888.88,-888.88,,,,,
9391,10/10/25 06:00:00 AM,-888.88,-888.88,,,,,
9392,10/10/25 06:10:00 AM,-888.88,-888.88,,,,,
9393,10/10/25 06:20:00 AM,-888.88,-888.88,,,,,
9394,10/10/25 06:30:00 AM,-888.88,-888.88,,,,,
9395,10/10/25 06:40:00 AM,-888.88,-888.88,,,,,
9396,10/10/25 06:50:00 AM,-888.88,-888.88,,,,,
9397,10/10/25 07:00:00 AM,-888.88,-888.88,,,,,
9398,10/10/25 07:10:00 AM,-888.88,-888.88,,,,,
9399,10/10/25 07:20:00 AM,-888.88,-888.88,,,,,
9400,10/10/25 07:30:00 AM,-888.88,-888.88,,,,,
9401,10/10/25 07:40:00 AM,-888.88,-888.88,,,,,
9402,10/10/25 07:50:00 AM,-888.88,-888.88,,,,,
9403,10/10/25 08:00:00 AM,-888.88,-888.88,,,,,
9404,10/10/25 08:10:00 AM,-888.88,-888.88,,,,,
9405,10/10/25 08:20:00 AM,-888.88,-888.88,,,,,
9406,10/10/25 08:30:00 AM,-888.88,-888.88,,,,,
9407,10/10/25 08:40:00 AM,-888.88,-888.88,,,,,
9408,10/10/25 08:50:00 AM,-888.88,-888.88,,,,,
9409,10/10/25 09:00:00 AM,-888.88,-888.88,,,,,
9410,10/10/25 09:10:00 AM,-888.88,-888.88,,,,,
9411,10/10/25 09:20:00 AM,-888.88,-888.88,,,,,
9412,10/10/25 09:30:00 AM,-888.88,-888.88,,,,,
9413,10/10/25 09:40:00 AM,-888.88,-888.88,,,,,
9414,10/10/25 09:50:00 AM,-888.88,-888.88,,,,,
9415,10/10/25 10:00:00 AM,-888.88,-888.88,,,,,
9416,10/10/25 10:10:00 AM,-888.88,-888.88,,,,,
9417,10/10/25 10:20:00 AM,-888.88,-888.88,,,,,
9418,10/10/25 10:30:00 AM,-888.88,-888.88,,,,,
9419,10/10/25 10:40:00 AM,-888.88,-888.88,,,,,
9420,10/10/25 10:50:00 AM,-888.88,-888.88,,,,,
9421,10/10/25 11:00:00 AM,-888.88,-888.88,,,,,
9422,10/10/25 11:10:00 AM,-888.88,-888.88,,,,,
9423,10/10/25 11:20:00 AM,-888.88,-888.88,,,,,
9424,10/10/25 11:30:00 AM,-888.88,-888.88,,,,,
9425,10/10/25 11:40:00 AM,-888.88,-888.88,,,,,
